% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1239 +1.445811916e+02 +1.445811916e+02 +2.222411916e+02 +2.222411916e+02 -8.2350e-01 -1.5046e+00 +3.8279e-01 +7.9289e-01 +1.1280e+00 -1.8473e+00 -7.3437e-01 -5.3289e-01 -1.6403e+00 -1.6579e+00 +1.8708e+00 +1.0074e-01 -2.3577e-01 -6.8884e-01 +1.5540e+00 +9.5205e-01 -5.9896e-02 -3.4910e+00 +2.6646e+00 -3.1176e+00
1272 +1.316079670e+02 +1.316079670e+02 +2.092679670e+02 +2.092679670e+02 -6.9578e-01 -1.5289e+00 +2.5087e-01 +8.2758e-01 +1.0480e+00 -1.8292e+00 -7.2976e-01 -5.4938e-01 -1.5669e+00 -1.6600e+00 +1.8384e+00 +1.0662e-01 -1.7190e-01 -6.7545e-01 +1.5881e+00 +9.5076e-01 -1.1918e-01 -3.5484e+00 +2.6844e+00 -3.1226e+00
1296 +1.272825246e+02 +1.272825246e+02 +2.049425246e+02 +2.049425246e+02 -6.8255e-01 -1.4638e+00 +3.4872e-01 +8.3049e-01 +1.0069e+00 -1.8421e+00 -6.8389e-01 -4.8691e-01 -1.5183e+00 -1.7379e+00 +1.8478e+00 +1.7504e-01 -1.1331e-01 -6.4579e-01 +1.5973e+00 +9.3365e-01 -9.5674e-02 -3.5335e+00 +2.7480e+00 -3.0980e+00
1366 +1.246246546e+02 +1.246246546e+02 +2.022846546e+02 +2.022846546e+02 -7.3786e-01 -1.6186e+00 +2.9805e-01 +8.3244e-01 +9.6446e-01 -1.8762e+00 -7.1812e-01 -5.7422e-01 -1.5620e+00 -1.6761e+00 +1.9111e+00 +1.7583e-01 -1.8182e-01 -6.7787e-01 +1.6213e+00 +8.4565e-01 -6.5105e-02 -3.4534e+00 +2.7247e+00 -3.1804e+00
1398 +1.179688863e+02 +1.179688863e+02 +1.956288863e+02 +1.956288863e+02 -7.1863e-01 -1.6067e+00 +3.4122e-01 +8.4045e-01 +9.6301e-01 -1.8064e+00 -7.0889e-01 -5.7707e-01 -1.5853e+00 -1.6573e+00 +1.8975e+00 +1.8256e-01 -1.7414e-01 -6.8061e-01 +1.6044e+00 +8.8749e-01 -7.4944e-02 -3.4598e+00 +2.7342e+00 -3.1646e+00
1406 +1.167382730e+02 +1.167382730e+02 +1.943982730e+02 +1.943982730e+02 -7.0390e-01 -1.5944e+00 +3.3172e-01 +8.4072e-01 +9.1883e-01 -1.8036e+00 -6.9647e-01 -5.4835e-01 -1.5579e+00 -1.6638e+00 +1.9005e+00 +1.7804e-01 -1.7924e-01 -6.5785e-01 +1.5916e+00 +8.8622e-01 -9.6778e-02 -3.5058e+00 +2.7465e+00 -3.1693e+00
1447 +1.145569377e+02 +1.145569377e+02 +1.922169377e+02 +1.922169377e+02 -7.2850e-01 -1.6170e+00 +3.4026e-01 +8.4552e-01 +9.5065e-01 -1.8036e+00 -6.8804e-01 -5.8605e-01 -1.5825e+00 -1.6356e+00 +1.8959e+00 +1.7492e-01 -1.7602e-01 -6.5098e-01 +1.6145e+00 +8.9648e-01 -7.5729e-02 -3.5513e+00 +2.7657e+00 -3.1944e+00
1466 +1.084805347e+02 +1.084805347e+02 +1.861405347e+02 +1.861405347e+02 -7.1809e-01 -1.6534e+00 +3.6529e-01 +8.4340e-01 +9.4160e-01 -1.7999e+00 -7.0605e-01 -5.4468e-01 -1.5702e+00 -1.6684e+00 +1.8902e+00 +1.7303e-01 -1.8745e-01 -6.8325e-01 +1.6019e+00 +9.4171e-01 -6.3082e-02 -3.5561e+00 +2.7650e+00 -3.1723e+00
1493 +1.010772477e+02 +1.010772477e+02 +1.787372477e+02 +1.787372477e+02 -6.8549e-01 -1.7089e+00 +3.8479e-01 +8.6518e-01 +9.3218e-01 -1.8482e+00 -7.0195e-01 -5.3376e-01 -1.5692e+00 -1.6828e+00 +1.9269e+00 +1.5516e-01 -1.8662e-01 -6.6789e-01 +1.5868e+00 +9.7346e-01 -7.3134e-02 -3.5304e+00 +2.7550e+00 -3.1602e+00
1502 +9.976003905e+01 +9.976003905e+01 +1.774200391e+02 +1.774200391e+02 -6.8054e-01 -1.7228e+00 +3.5764e-01 +8.5517e-01 +9.4920e-01 -1.8524e+00 -7.2393e-01 -5.4180e-01 -1.5622e+00 -1.6903e+00 +1.9227e+00 +1.5699e-01 -1.9173e-01 -6.6182e-01 +1.6006e+00 +9.6435e-01 -7.0483e-02 -3.5067e+00 +2.7279e+00 -3.1528e+00
1548 +9.761753236e+01 +9.761753236e+01 +1.752775324e+02 +1.752775324e+02 -6.7544e-01 -1.7592e+00 +3.1177e-01 +8.4452e-01 +1.0112e+00 -1.8710e+00 -6.9159e-01 -5.4415e-01 -1.5033e+00 -1.6460e+00 +1.9119e+00 +1.3431e-01 -1.9279e-01 -6.3254e-01 +1.6633e+00 +9.7139e-01 -7.6003e-02 -3.5186e+00 +2.7301e+00 -3.1577e+00
1596 +9.536214345e+01 +9.536214345e+01 +1.730221435e+02 +1.730221435e+02 -6.7449e-01 -1.7917e+00 +3.4200e-01 +8.6381e-01 +9.8801e-01 -1.8897e+00 -6.6198e-01 -5.4989e-01 -1.5747e+00 -1.6338e+00 +1.8816e+00 +1.5989e-01 -1.9068e-01 -6.5838e-01 +1.6144e+00 +9.5508e-01 -7.5641e-02 -3.5343e+00 +2.7021e+00 -3.1387e+00
1662 +9.213179804e+01 +9.213179804e+01 +1.697917980e+02 +1.697917980e+02 -6.6675e-01 -1.7586e+00 +2.9845e-01 +8.3866e-01 +9.8895e-01 -1.8727e+00 -6.7507e-01 -5.7340e-01 -1.5797e+00 -1.6357e+00 +1.9033e+00 +2.1387e-01 -1.7907e-01 -6.5424e-01 +1.6125e+00 +9.6872e-01 -6.2856e-02 -3.5138e+00 +2.7633e+00 -3.1481e+00
1715 +9.044954572e+01 +9.044954572e+01 +1.681095457e+02 +1.681095457e+02 -6.7047e-01 -1.7444e+00 +3.1417e-01 +8.2655e-01 +9.8577e-01 -1.8666e+00 -6.7372e-01 -5.8127e-01 -1.5606e+00 -1.6626e+00 +1.9220e+00 +1.8985e-01 -1.6973e-01 -6.5485e-01 +1.6224e+00 +9.6073e-01 -6.3312e-02 -3.5094e+00 +2.7569e+00 -3.1491e+00
1733 +8.832479145e+01 +8.832479145e+01 +1.659847914e+02 +1.659847914e+02 -6.7201e-01 -1.7580e+00 +3.2182e-01 +8.3479e-01 +9.9998e-01 -1.8745e+00 -6.7190e-01 -6.0168e-01 -1.5745e+00 -1.6538e+00 +1.9158e+00 +1.8486e-01 -1.5957e-01 -6.5666e-01 +1.6227e+00 +9.7139e-01 -6.9294e-02 -3.5167e+00 +2.7663e+00 -3.1457e+00
1813 +8.705527460e+01 +8.705527460e+01 +1.647152746e+02 +1.647152746e+02 -6.6135e-01 -1.7694e+00 +3.4342e-01 +8.2940e-01 +1.0075e+00 -1.8698e+00 -7.0078e-01 -5.9566e-01 -1.5754e+00 -1.6476e+00 +1.8955e+00 +1.6537e-01 -1.6911e-01 -6.5957e-01 +1.6230e+00 +9.8095e-01 -5.9040e-02 -3.5168e+00 +2.7506e+00 -3.1555e+00
2049 +8.503649251e+01 +8.503649251e+01 +1.626964925e+02 +1.626964925e+02 -6.5277e-01 -1.8150e+00 +3.4514e-01 +8.2013e-01 +1.0158e+00 -1.8748e+00 -6.7878e-01 -5.9103e-01 -1.5944e+00 -1.6619e+00 +1.9075e+00 +1.6845e-01 -1.8688e-01 -6.5830e-01 +1.6358e+00 +9.6612e-01 -7.6486e-02 -3.5147e+00 +2.7650e+00 -3.1439e+00
2422 +8.315123327e+01 +8.315123327e+01 +1.608112333e+02 +1.608112333e+02 -6.6110e-01 -1.8250e+00 +3.5720e-01 +7.7059e-01 +1.0335e+00 -1.8723e+00 -6.9431e-01 -5.9600e-01 -1.5770e+00 -1.6613e+00 +1.8889e+00 +1.6014e-01 -1.8577e-01 -6.5925e-01 +1.6251e+00 +9.6522e-01 -6.9141e-02 -3.5249e+00 +2.7676e+00 -3.1470e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.938743300e+02 +6.938743300e+02 +8.095543300e+02 +8.095543300e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 +6.701747918e+02 +6.701747918e+02 +7.858547918e+02 +7.858547918e+02 -1.5911e+00 +1.6964e+00 -9.3852e-01 +1.4164e+00 -3.9981e-01 +1.0204e+00 -1.3576e+00 +5.1544e-01 -4.7090e-01 +6.3164e-01 +2.6436e-01 -5.8951e-01 -1.5188e+00 +1.1024e-01 +5.5521e-01 -1.8022e+00 +5.7741e-01 +8.6923e-01 +4.4166e-01 -6.5871e-01
99 +6.286474575e+02 +6.286474575e+02 +7.443274575e+02 +7.443274575e+02 +1.8494e-01 -3.5702e-01 -2.3244e-01 -1.0294e+00 +1.0737e+00 +1.7674e+00 +9.0542e-01 +3.2576e-01 +1.3467e+00 -1.5456e-01 -8.5413e-01 +9.0752e-01 +5.8034e-01 +4.7333e-02 -1.1180e+00 -7.3166e-01 +1.4397e-01 +1.3979e+00 -3.6610e-02 -9.1110e-01
110 +5.779155423e+02 +5.779155423e+02 +6.935955423e+02 +6.935955423e+02 -3.0434e-01 -4.8032e-01 +9.9227e-02 -1.0114e+00 +9.0069e-01 +2.0375e+00 +6.1841e-01 -5.2050e-01 +6.7226e-01 +6.1337e-01 +6.4356e-01 -6.2580e-01 +9.3685e-01 +3.6521e-01 -4.8875e-01 -1.3544e+00 +2.7823e-01 +1.2470e+00 +8.2931e-01 -1.2432e+00
113 +5.499553839e+02 +5.499553839e+02 +6.656353839e+02 +6.656353839e+02 -2.6254e-01 -8.6978e-01 +6.2781e-02 -5.9116e-01 +1.0950e+00 +2.4035e+00 +8.5413e-01 -1.0307e+00 +1.3742e+00 +1.2763e-01 +9.8097e-01 -1.0680e+00 +1.3132e+00 +7.4077e-01 -2.6695e-01 -1.7118e+00 -4.1077e-01 +2.5319e+00 +2.2965e-01 -1.1009e+00
128 +5.494010721e+02 +5.494010721e+02 +6.650810721e+02 +6.650810721e+02 -1.6371e+00 -6.1845e-01 +3.6424e-01 -1.2656e+00 +1.8842e+00 +2.2143e+00 +2.9225e-01 -9.3588e-01 +1.0616e+00 +8.6173e-01 +8.5270e-01 -1.8002e+00 +1.1366e+00 +1.5466e+00 -1.1234e-01 -1.4601e+00 -1.7563e-02 +2.0893e+00 +1.1919e+00 -1.6845e+00
145 +4.851053346e+02 +4.851053346e+02 +6.007853346e+02 +6.007853346e+02 -3.5020e-01 -2.9578e-01 +1.3334e-02 -7.2069e-01 -1.3471e-01 +2.0600e+00 +7.6219e-01 -1.2848e+00 +1.6370e+00 +9.0403e-01 +5.0112e-01 -1.7740e+00 +1.4193e+00 +1.8350e+00 +8.4134e-01 -1.7926e+00 +1.8916e-01 +1.7494e+00 +1.9941e+00 -8.1001e-01
148 +4.651608376e+02 +4.651608376e+02 +5.808408376e+02 +5.808408376e+02 -6.3201e-01 +2.6877e-01 +2.0848e-01 -8.4946e-01 +1.7035e+00 +1.1243e+00 +2.9148e-01 -1.5328e+00 +1.5140e+00 +7.6982e-01 +1.2153e+00 -1.8160e+00 +2.0448e+00 +1.8183e+00 -6.0966e-02 -2.2843e+00 +5.3597e-01 +1.7320e+00 +2.1037e+00 -9.7729e-01
176 +4.469671143e+02 +4.469671143e+02 +5.626471143e+02 +5.626471143e+02 -2.2298e-01 -7.2592e-01 -1.1961e-02 -2.9117e-01 +2.1159e+00 +1.4799e+00 +2.1969e-01 -2.1095e+00 +1.6875e+00 +8.4005e-01 +1.5932e+00 -2.2691e+00 +2.4956e+00 +1.0430e+00 -7.7453e-01 -2.2553e+00 +4.1139e-01 +2.1230e+00 +3.1116e+00 -8.0225e-01
190 +4.285798109e+02 +4.285798109e+02 +5.442598109e+02 +5.442598109e+02 -5.2376e-01 -7.3535e-01 +1.8613e-01 +7.1605e-02 +1.5910e+00 +1.9502e+00 +7.3677e-01 -2.1376e+00 +1.9127e+00 +7.8083e-01 +1.7119e+00 -2.1866e+00 +2.6818e+00 +1.8600e+00 -4.6361e-01 -1.8477e+00 +4.4330e-01 +1.5659e+00 +2.7389e+00 -6.3416e-01
215 +4.050112125e+02 +4.050112125e+02 +5.206912125e+02 +5.206912125e+02 -7.4918e-01 -1.0428e+00 -4.0602e-02 +1.3965e+00 +1.1795e+00 +2.4084e+00 +2.2926e-01 -1.0249e+00 +2.2650e+00 +5.7347e-01 +1.4209e+00 -2.2372e+00 +3.1601e+00 +2.0643e+00 +1.6352e+00 -1.3170e+00 +1.5657e-01 +1.6960e+00 +2.5200e+00 -4.8605e-01
274 +3.706823002e+02 +3.706823002e+02 +4.863623002e+02 +4.863623002e+02 -4.9539e-02 -1.1026e+00 +3.5502e-01 +6.6422e-01 +2.6598e+00 +1.8588e+00 -9.0468e-01 +6.1434e-01 +3.7398e+00 +6.1861e-01 +4.7623e-01 -3.0192e+00 +2.7496e+00 +1.6002e+00 +1.5898e+00 +6.3758e-01 -6.8739e-01 +2.0916e+00 +3.0898e+00 -6.9096e-01
282 +3.546731498e+02 +3.546731498e+02 +4.703531498e+02 +4.703531498e+02 -3.3911e-01 -8.7724e-01 +3.6681e-01 +1.0315e+00 +2.3687e+00 +1.8870e+00 -6.7297e-01 +4.8194e-01 +3.5649e+00 +5.7212e-01 +4.1598e-01 -3.2442e+00 +2.9039e+00 +1.8732e+00 +1.6104e+00 +3.5780e-01 -5.5569e-02 +3.1307e+00 +2.8628e+00 -1.2456e+00
294 +3.415216082e+02 +3.415216082e+02 +4.572016082e+02 +4.572016082e+02 +2.1277e-01 -8.2429e-01 +2.0065e-01 +7.0474e-01 +2.2891e+00 +1.2844e+00 +1.0245e-01 +1.4868e+00 +3.4811e+00 +6.4824e-01 +4.9191e-01 -2.9235e+00 +3.4312e+00 +1.3379e+00 +9.8396e-01 +8.5584e-01 -1.3305e-01 +3.2952e+00 +3.4916e+00 -1.5002e+00
311 +3.336745071e+02 +3.336745071e+02 +4.493545071e+02 +4.493545071e+02 +3.8972e-01 -2.3972e-01 -1.7049e-02 +3.0016e-01 +2.1515e+00 +8.4257e-01 +5.1328e-01 +2.0903e+00 +3.8535e+00 +6.4582e-01 +9.7983e-01 -3.0750e+00 +3.0499e+00 +1.9191e+00 +1.1997e+00 +1.1688e+00 +3.7780e-01 +2.8142e+00 +3.3401e+00 -2.1104e+00
381 +3.284139068e+02 +3.284139068e+02 +4.440939068e+02 +4.440939068e+02 +1.1650e+00 -3.2123e-01 -1.3675e-01 +3.1109e-01 +2.8739e+00 +2.4331e-01 +8.1715e-01 +2.0996e+00 +3.2111e+00 -2.7549e-01 +1.9130e+00 -2.9127e+00 +3.5587e+00 +1.5947e+00 +1.6572e+00 +1.6316e+00 -6.3973e-01 +2.0031e+00 +2.8381e+00 -1.3410e+00
396 +2.781814679e+02 +2.781814679e+02 +3.938614679e+02 +3.938614679e+02 +1.0746e+00 +3.1831e-02 -1.1179e-01 +6.0725e-01 +2.6648e+00 +7.7982e-01 +7.0224e-01 +2.1922e+00 +2.8547e+00 -4.9441e-01 +1.9641e+00 -2.9143e+00 +2.8738e+00 +1.1678e+00 +1.7690e+00 +1.1327e+00 -6.0675e-01 +2.9033e+00 +3.1538e+00 -9.0356e-01
444 +2.674973025e+02 +2.674973025e+02 +3.831773025e+02 +3.831773025e+02 +1.2147e-01 -9.0781e-01 +1.2448e-01 -2.4019e-01 +2.6440e+00 +6.3578e-01 +8.9808e-01 +2.9427e+00 +3.2158e+00 -3.0526e-01 +1.8534e+00 -2.1211e+00 +2.4773e+00 +2.6493e-01 +3.7085e-01 +8.9911e-01 -1.0278e+00 +3.4309e+00 +2.7942e+00 -9.1115e-01
584 +2.496671521e+02 +2.496671521e+02 +3.653471521e+02 +3.653471521e+02 +4.1866e-01 -5.7305e-02 +3.2221e-01 -3.8659e-01 +2.0865e+00 +1.3856e+00 +7.5749e-01 +1.7412e+00 +3.2452e+00 +3.2074e-02 +1.6738e+00 -2.3074e+00 +2.7682e+00 +8.3274e-01 +1.1206e+00 +9.6783e-01 -1.0150e+00 +3.4938e+00 +3.4161e+00 -8.7744e-01
760 +2.414808923e+02 +2.414808923e+02 +3.571608923e+02 +3.571608923e+02 +2.1427e-01 +1.0556e-03 +2.1737e-01 -2.4886e-01 +2.0460e+00 -7.9192e-02 +6.5080e-01 +1.4362e+00 +2.2035e+00 +5.6062e-01 +2.1656e+00 -1.6281e+00 +2.2871e+00 +1.2724e-01 +4.0641e-01 -3.8026e-01 -6.3212e-01 +4.2113e+00 +3.2823e+00 -6.1325e-01
846 +2.378546962e+02 +2.378546962e+02 +3.535346962e+02 +3.535346962e+02 +4.7700e-01 -1.1756e-02 +1.6817e-01 +5.3565e-01 +2.3814e+00 -8.2249e-02 +6.9993e-01 +1.3183e+00 +2.7005e+00 +2.2377e-01 +2.1029e+00 -2.1959e+00 +2.6172e+00 +5.7596e-01 +6.2925e-01 +4.1916e-01 -8.8872e-01 +4.5293e+00 +3.4143e+00 -6.2017e-01
873 +2.336133318e+02 +2.336133318e+02 +3.492933318e+02 +3.492933318e+02 +5.7594e-02 -1.0946e-01 +2.0701e-01 +4.7730e-01 +2.3915e+00 -3.6991e-01 +4.8996e-01 +1.6807e+00 +2.8969e+00 +2.1309e-01 +2.1586e+00 -2.3929e+00 +2.8949e+00 +6.9452e-01 +7.8409e-01 +3.4239e-01 -1.0840e+00 +4.1002e+00 +3.1013e+00 -2.7783e-01
896 +2.283626073e+02 +2.283626073e+02 +3.440426073e+02 +3.440426073e+02 -4.4303e-02 -1.3766e-01 -1.3313e-01 +4.2391e-01 +2.3020e+00 -3.0331e-01 +6.3946e-01 +1.5543e+00 +2.8916e+00 -1.4784e-01 +2.1820e+00 -2.3632e+00 +2.9781e+00 +9.5616e-01 +1.1649e+00 +2.4804e-01 -8.6300e-01 +4.1666e+00 +3.4819e+00 -3.9175e-01
972 +2.226073918e+02 +2.226073918e+02 +3.382873918e+02 +3.382873918e+02 -1.9444e-01 +3.9767e-02 -6.6107e-01 +3.9478e-01 +2.2571e+00 -4.8693e-01 +5.7091e-01 +1.6429e+00 +3.0049e+00 +2.6520e-01 +2.0468e+00 -2.3688e+00 +2.9296e+00 +9.5397e-01 +1.1127e+00 -2.3200e-01 -6.8347e-01 +3.8043e+00 +3.1173e+00 -2.7085e-01
1018 +2.146295761e+02 +2.146295761e+02 +3.303095761e+02 +3.303095761e+02 -1.4406e-01 +1.1558e-01 -6.4079e-01 +4.0828e-01 +2.4161e+00 -3.1271e-01 +6.7432e-01 +1.3771e+00 +3.3442e+00 +2.0466e-01 +2.1223e+00 -2.2213e+00 +2.3903e+00 +6.3089e-01 +9.0029e-01 -4.1946e-01 -4.9662e-01 +4.2067e+00 +3.4247e+00 -1.8938e-01
1065 +2.099346489e+02 +2.099346489e+02 +3.256146489e+02 +3.256146489e+02 -1.0655e-01 +9.4430e-02 -4.2052e-01 +3.3992e-01 +2.0900e+00 -9.9319e-01 +7.1202e-01 +1.1534e+00 +3.9346e+00 +2.4413e-01 +2.1515e+00 -2.3082e+00 +2.0111e+00 +6.8289e-01 +9.2846e-01 -3.3655e-01 -1.5473e-01 +4.3223e+00 +3.5022e+00 +7.3440e-02
1131 +1.993533349e+02 +1.993533349e+02 +3.150333349e+02 +3.150333349e+02 +2.2669e-01 -3.6215e-02 -6.4715e-01 +6.4551e-01 +2.3832e+00 -1.4489e+00 +6.9542e-01 +1.3328e+00 +3.6016e+00 +1.6471e-01 +1.7510e+00 -2.2870e+00 +2.3859e+00 +6.4410e-01 +8.3239e-01 -2.2977e-01 +3.5991e-01 +4.2198e+00 +3.4150e+00 +2.2615e-01
1152 +1.916357918e+02 +1.916357918e+02 +3.073157918e+02 +3.073157918e+02 +1.7998e-01 -1.4774e-01 -6.6587e-01 +4.0108e-01 +2.0056e+00 -1.2067e+00 +5.0892e-01 +1.5377e+00 +3.1527e+00 +2.2779e-01 +1.7676e+00 -2.2340e+00 +2.3605e+00 +6.2139e-01 +8.5331e-01 +7.0616e-02 +1.5273e-01 +3.7008e+00 +3.4255e+00 +7.0420e-03
1217 +1.760963909e+02 +1.760963909e+02 +2.917763909e+02 +2.917763909e+02 +2.8844e-01 +1.0743e-01 -6.3432e-01 +3.1681e-01 +2.1442e+00 -1.5803e+00 +7.8374e-01 +1.5205e+00 +3.2810e+00 +2.0525e-01 +1.7952e+00 -2.2760e+00 +2.3975e+00 +6.3524e-01 +1.0376e+00 -1.3419e-02 -1.6574e-01 +3.8370e+00 +3.3802e+00 -2.3211e-01
1657 +1.721458107e+02 +1.721458107e+02 +2.878258107e+02 +2.878258107e+02 +3.1091e-02 -8.1751e-02 -7.0914e-01 -2.1743e-01 +2.1639e+00 -1.1238e+00 +6.3302e-01 +4.7928e-01 +3.2370e+00 -8.1687e-02 +1.0320e+00 -2.3258e+00 +2.7824e+00 +6.7400e-01 +6.5787e-01 -5.6424e-01 +4.5423e-02 +4.8795e+00 +3.1318e+00 -8.7020e-01
1698 +1.645702048e+02 +1.645702048e+02 +2.802502048e+02 +2.802502048e+02 +5.0947e-02 -7.7750e-02 -7.5511e-01 -3.7720e-01 +2.1324e+00 -1.0950e+00 +4.7914e-01 +5.1602e-01 +3.1990e+00 -1.1240e-01 +1.0118e+00 -2.3152e+00 +2.7510e+00 +6.6647e-01 +5.2644e-01 -7.0183e-01 +6.4926e-02 +4.9106e+00 +3.1174e+00 -9.0641e-01
1829 +1.605301911e+02 +1.605301911e+02 +2.762101911e+02 +2.762101911e+02 +7.9079e-02 -1.4211e-01 -6.7769e-01 -2.4802e-01 +2.1763e+00 -1.1119e+00 +6.7183e-01 +3.8169e-01 +3.2769e+00 -9.2845e-02 +1.0134e+00 -2.3473e+00 +2.8261e+00 +6.2833e-01 +5.4541e-01 -7.1398e-01 +8.9163e-02 +5.3329e+00 +3.0936e+00 -8.5307e-01
1840 +1.558792388e+02 +1.558792388e+02 +2.715592388e+02 +2.715592388e+02 +1.1412e-01 -1.3391e-01 -6.7596e-01 -2.7573e-01 +2.1891e+00 -1.1535e+00 +6.8903e-01 +3.3836e-01 +3.2314e+00 -7.3757e-02 +1.0167e+00 -2.3215e+00 +2.8942e+00 +6.5393e-01 +5.5167e-01 -7.2059e-01 +6.5626e-02 +5.3679e+00 +3.1236e+00 -8.9415e-01
1874 +1.530795619e+02 +1.530795619e+02 +2.687595619e+02 +2.687595619e+02 +8.0596e-02 -1.8029e-01 -6.5635e-01 -2.6663e-01 +2.1748e+00 -1.1204e+00 +7.0447e-01 +4.1271e-01 +3.2899e+00 -1.0689e-01 +1.0392e+00 -2.2913e+00 +2.8099e+00 +6.8789e-01 +5.6522e-01 -7.3866e-01 +1.0080e-01 +5.2520e+00 +3.1176e+00 -8.5459e-01
1916 +1.511772354e+02 +1.511772354e+02 +2.668572354e+02 +2.668572354e+02 +4.8369e-02 -8.3736e-02 -6.8162e-01 -2.3375e-01 +2.2219e+00 -1.0412e+00 +6.7355e-01 +3.4472e-01 +3.2392e+00 -6.8469e-02 +1.0094e+00 -2.2841e+00 +2.8382e+00 +6.7795e-01 +5.7222e-01 -7.1935e-01 +8.6050e-02 +5.2045e+00 +3.1231e+00 -8.9566e-01
1936 +1.470821324e+02 +1.470821324e+02 +2.627621324e+02 +2.627621324e+02 +1.2443e-01 -1.3870e-01 -6.5980e-01 -2.1707e-01 +2.2302e+00 -1.1168e+00 +7.6799e-01 +3.6102e-01 +3.1833e+00 -9.0821e-02 +1.0269e+00 -2.3044e+00 +2.8624e+00 +6.5986e-01 +5.2317e-01 -7.2874e-01 +9.6471e-02 +5.2371e+00 +3.0780e+00 -9.2021e-01
1943 +1.404139872e+02 +1.404139872e+02 +2.560939872e+02 +2.560939872e+02 +1.5235e-01 -1.0534e-01 -6.4494e-01 -2.1477e-01 +2.2189e+00 -1.1367e+00 +7.3651e-01 +3.2951e-01 +3.2197e+00 -1.0717e-01 +1.0620e+00 -2.3049e+00 +2.8865e+00 +6.2806e-01 +5.1468e-01 -7.3516e-01 +7.3172e-02 +5.2319e+00 +3.1099e+00 -9.0670e-01
1954 +1.373191764e+02 +1.373191764e+02 +2.529991764e+02 +2.529991764e+02 +1.5139e-01 -8.5815e-02 -6.6413e-01 -2.5574e-01 +2.2227e+00 -1.1014e+00 +7.0339e-01 +3.5643e-01 +3.2294e+00 -1.1064e-01 +1.0172e+00 -2.3394e+00 +2.9112e+00 +6.3397e-01 +4.8153e-01 -7.4629e-01 +1.0931e-01 +5.1830e+00 +3.1290e+00 -9.1896e-01
2068 +1.336867539e+02 +1.336867539e+02 +2.493667539e+02 +2.493667539e+02 +6.1129e-02 -4.9248e-02 -6.6157e-01 -2.9804e-01 +2.2175e+00 -1.1207e+00 +7.0370e-01 +4.0431e-01 +3.2611e+00 -1.1781e-01 +1.0255e+00 -2.2904e+00 +2.8388e+00 +6.5969e-01 +5.1837e-01 -7.2729e-01 +9.4614e-02 +5.1680e+00 +3.1276e+00 -9.2244e-01
2143 +1.305791396e+02 +1.305791396e+02 +2.462591396e+02 +2.462591396e+02 +9.1446e-02 -7.2734e-03 -6.8309e-01 -3.0237e-01 +2.1635e+00 -1.1387e+00 +6.7785e-01 +4.6103e-01 +3.2498e+00 -1.1811e-01 +1.0278e+00 -2.3008e+00 +2.8723e+00 +6.8698e-01 +4.8318e-01 -7.2041e-01 +7.1718e-02 +5.1510e+00 +3.1007e+00 -9.1577e-01
2189 +1.285686881e+02 +1.285686881e+02 +2.442486881e+02 +2.442486881e+02 +1.0661e-01 -2.1639e-02 -6.7479e-01 -2.9118e-01 +2.1841e+00 -1.1255e+00 +6.8733e-01 +4.4066e-01 +3.2566e+00 -1.0882e-01 +1.0358e+00 -2.2900e+00 +2.8759e+00 +6.7931e-01 +4.8374e-01 -7.2515e-01 +6.4398e-02 +5.1633e+00 +3.1172e+00 -9.1968e-01
2489 +1.258163156e+02 +1.258163156e+02 +2.414963156e+02 +2.414963156e+02 +1.5638e-01 -1.9703e-02 -6.7668e-01 -2.6811e-01 +2.1875e+00 -1.1089e+00 +7.0213e-01 +4.4856e-01 +3.2643e+00 -1.2469e-01 +1.0569e+00 -2.2968e+00 +2.8916e+00 +6.7461e-01 +4.8873e-01 -7.3344e-01 +8.5892e-02 +5.1573e+00 +3.1135e+00 -9.0281e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.220277828e+02 +7.220277828e+02 +7.183177828e+02 +7.183177828e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +6.747584928e+02 +6.747584928e+02 +6.710484928e+02 +6.710484928e+02 +7.4900e-01 +1.4654e+00 -7.6505e-01 +6.5561e-01 -4.4230e-01 +8.6440e-01 -1.0772e+00 -8.5758e-01 +6.0435e-01 -9.0210e-01 -7.0423e-01 +1.3586e+00 -1.3560e+00 -1.2951e+00 -1.8281e+00 +8.5178e-01 +1.0478e+00 +2.3831e+00 +1.4284e+00 -4.6384e-01
