% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
12 +3.939812415e+01 +3.939812415e+01 +7.657812415e+01 +7.657812415e+01 -7.7157e-01 +1.5229e+00 -7.9714e-01 +6.1020e-01 +9.1553e-01 -5.5199e-01 -7.4893e-01 -2.3932e-01 +8.2474e-01 +1.2648e+00 +1.1589e+00 +8.1332e-01 -1.7404e-01 -1.0953e+00 +1.0791e+00 +1.8228e+00 -6.7962e-01 +3.1541e-01 +1.7048e+00 -6.1418e-01
18 +3.317979198e+01 +3.317979198e+01 +7.035979198e+01 +7.035979198e+01 -6.6013e-01 +2.5245e+00 +1.3814e+00 -7.5403e-01 -8.8172e-01 -2.9623e-02 -1.5842e+00 -2.6222e+00 +6.8796e-01 +7.6526e-01 -5.3089e-01 +1.3392e+00 -2.5483e+00 -2.4098e+00 +1.8629e+00 +2.1665e+00 -1.9007e+00 -1.3731e+00 +1.2466e+00 -1.1510e-01
64 +3.137685406e+01 +3.137685406e+01 +6.855685406e+01 +6.855685406e+01 +1.4776e+00 +1.5658e+00 +2.7548e-01 -2.0193e+00 -1.5643e+00 +6.6259e-02 -9.4203e-01 -2.9649e+00 +4.5727e-01 +1.3219e+00 +4.1606e+00 -3.0120e-01 -1.7422e+00 -4.6251e+00 +1.0724e+00 +2.1410e+00 +2.5183e-01 -2.5535e+00 +1.2330e+00 -1.0338e+00
147 +2.810501968e+01 +2.810501968e+01 +6.528501968e+01 +6.528501968e+01 +1.5090e+00 -8.7558e-01 +3.2384e-01 -1.1141e+00 -1.5779e+00 +4.9016e-01 -1.5771e+00 -3.0111e+00 -9.0443e-01 +3.0695e+00 +3.7523e+00 +6.2107e-01 +3.3054e-01 -5.8662e-01 +9.0849e-01 +9.8671e-01 +6.6450e-01 -3.8223e+00 +8.8262e-01 -2.1520e+00
203 +2.031195855e+01 +2.031195855e+01 +5.749195855e+01 +5.749195855e+01 +2.3975e-01 -7.2996e-01 +1.1246e+00 -7.7785e-01 -2.0871e+00 +3.2951e-01 -1.1047e+00 -3.7593e+00 -3.7253e-01 +3.2026e+00 +2.8334e+00 +1.6343e+00 +4.2110e-01 -7.4407e-01 -1.2189e+00 +2.6962e+00 +2.0956e+00 -1.2815e+00 +6.3780e-01 -4.0999e-01
561 +1.911438022e+01 +1.911438022e+01 +5.629438022e+01 +5.629438022e+01 -3.8472e+00 +1.6285e+00 +3.6829e+00 -6.0968e-01 +2.2078e-01 +1.8005e+00 +1.0023e+00 -4.6734e+00 -4.0728e+00 +3.0098e+00 +2.6429e+00 -1.5214e+00 -2.6472e-01 -2.5336e+00 +3.5615e+00 +2.8835e+00 +1.4920e-01 -6.5316e-01 -3.4487e+00 +6.9548e-01
611 +1.812904917e+01 +1.812904917e+01 +5.530904917e+01 +5.530904917e+01 -2.7141e+00 +1.7478e+00 +4.5543e+00 -1.3673e+00 +9.4026e-03 +2.7838e+00 +1.5202e+00 -4.2824e+00 -1.6367e+00 +3.2063e+00 +2.5362e+00 -7.1300e-01 +7.9432e-01 -4.2828e+00 +2.9460e+00 +1.2674e+00 +6.2161e-01 +2.2306e-01 -2.9733e+00 +1.3772e+00
618 +1.587596543e+01 +1.587596543e+01 +5.305596543e+01 +5.305596543e+01 -2.8724e+00 +1.9512e+00 +4.2170e+00 -1.3445e+00 -1.5995e-01 +3.2762e+00 +1.5855e+00 -4.8490e+00 -1.5885e+00 +3.1946e+00 +2.3715e+00 -7.8555e-01 +1.0377e+00 -4.1703e+00 +2.8344e+00 +1.2806e+00 +9.0262e-01 +1.5275e-01 -3.0087e+00 +1.1979e+00
782 +1.501332792e+01 +1.501332792e+01 +5.219332792e+01 +5.219332792e+01 -2.7065e+00 +1.1904e+00 +3.5652e+00 -6.9989e-01 -2.0994e-01 +1.8901e+00 +1.0534e+00 -4.2534e+00 -1.9581e+00 +2.9844e+00 +2.4333e+00 -6.7964e-01 -1.0144e-01 -4.0124e+00 +3.2119e+00 +1.9829e+00 +1.3190e+00 -4.6886e-01 -2.6146e+00 +1.2142e+00
903 +1.434578304e+01 +1.434578304e+01 +5.152578304e+01 +5.152578304e+01 -2.6848e+00 +8.2536e-01 +3.7567e+00 -1.0501e+00 -3.7309e-01 +1.7360e+00 +7.4200e-01 -4.0971e+00 -1.5223e+00 +3.7060e+00 +2.4489e+00 -9.5833e-01 +1.2257e-01 -3.2274e+00 +1.7712e+00 +2.1900e+00 +1.2551e+00 -8.0233e-01 -2.1057e+00 +9.5535e-01
928 +1.256362221e+01 +1.256362221e+01 +4.974362221e+01 +4.974362221e+01 -2.4726e+00 +1.1556e+00 +3.7084e+00 -1.2870e+00 -6.5817e-01 +1.9232e+00 +1.0221e+00 -4.2960e+00 -1.4153e+00 +3.6311e+00 +2.3644e+00 -1.0407e+00 +1.3632e-01 -2.9557e+00 +1.7916e+00 +2.0927e+00 +1.3050e+00 -9.5690e-01 -2.2011e+00 +8.1406e-01
955 +1.124949606e+01 +1.124949606e+01 +4.842949606e+01 +4.842949606e+01 -2.6954e+00 +1.0429e+00 +3.3717e+00 -1.2736e+00 -1.0004e+00 +1.8318e+00 +7.4429e-01 -4.2672e+00 -1.2354e+00 +3.8266e+00 +2.1907e+00 -1.0343e+00 -4.0360e-01 -2.7790e+00 +1.9984e+00 +2.2265e+00 +1.2725e+00 -7.4879e-01 -2.2235e+00 +7.3386e-01
1094 +1.022943910e+01 +1.022943910e+01 +4.740943910e+01 +4.740943910e+01 -2.8708e+00 +7.5276e-01 +3.6177e+00 -8.5734e-01 -7.9146e-01 +1.6369e+00 +5.2693e-01 -4.1216e+00 -6.9566e-01 +3.6146e+00 +2.1000e+00 -1.4040e+00 -1.0970e-01 -2.7216e+00 +2.1127e+00 +1.9179e+00 +1.2533e+00 -8.0673e-01 -2.3208e+00 +8.1762e-01
1313 +9.877820485e+00 +9.877820485e+00 +4.705782048e+01 +4.705782048e+01 -2.9982e+00 +9.3708e-01 +3.5078e+00 -1.4637e+00 -8.5540e-01 +1.8739e+00 +8.6324e-01 -4.0470e+00 -1.2175e+00 +3.9682e+00 +2.0928e+00 -1.1612e+00 +1.5815e-01 -2.9487e+00 +2.1855e+00 +2.0581e+00 +1.5675e+00 -7.9242e-01 -2.2790e+00 +5.9684e-01
1469 +8.900595345e+00 +8.900595345e+00 +4.608059534e+01 +4.608059534e+01 -3.1206e+00 +1.0584e+00 +3.5536e+00 -1.5240e+00 -9.4410e-01 +1.7734e+00 +8.2275e-01 -4.0039e+00 -1.2855e+00 +3.9411e+00 +2.1512e+00 -1.2538e+00 +3.2750e-02 -3.0515e+00 +2.2560e+00 +2.0665e+00 +1.5786e+00 -7.2180e-01 -2.2271e+00 +9.4245e-01
1637 +8.083478304e+00 +8.083478304e+00 +4.526347830e+01 +4.526347830e+01 -3.3607e+00 +1.1946e+00 +3.5472e+00 -1.4328e+00 -1.0252e+00 +1.3757e+00 +9.5000e-01 -3.7767e+00 -1.1640e+00 +4.0983e+00 +2.0523e+00 -1.2288e+00 -9.0138e-02 -3.2697e+00 +2.3363e+00 +2.0005e+00 +1.8505e+00 -8.4799e-01 -2.2757e+00 +7.0165e-01
1671 +7.723260903e+00 +7.723260903e+00 +4.490326090e+01 +4.490326090e+01 -3.3260e+00 +1.0813e+00 +3.5009e+00 -1.3878e+00 -9.9456e-01 +1.4219e+00 +9.5129e-01 -3.7391e+00 -1.1368e+00 +4.0822e+00 +2.1252e+00 -1.2229e+00 -4.0636e-02 -3.2047e+00 +2.3319e+00 +2.0567e+00 +1.7613e+00 -8.6247e-01 -2.2743e+00 +8.0656e-01
1703 +7.581944249e+00 +7.581944249e+00 +4.476194425e+01 +4.476194425e+01 -3.3900e+00 +1.0133e+00 +3.4245e+00 -1.4319e+00 -9.1230e-01 +1.3660e+00 +1.0124e+00 -3.7508e+00 -1.1438e+00 +4.0405e+00 +2.0954e+00 -1.1998e+00 -1.1519e-01 -3.2494e+00 +2.4118e+00 +2.0145e+00 +1.6913e+00 -8.6881e-01 -2.2637e+00 +8.2640e-01
2208 +7.110020773e+00 +7.110020773e+00 +4.429002077e+01 +4.429002077e+01 -3.8004e+00 +1.0921e+00 +3.5712e+00 -1.3280e+00 -7.9888e-01 +1.3591e+00 +8.4534e-01 -3.8748e+00 -1.2514e+00 +4.0397e+00 +2.0515e+00 -1.2753e+00 -9.9691e-02 -3.0863e+00 +2.1516e+00 +1.9505e+00 +1.7676e+00 -8.6136e-01 -2.2840e+00 +8.6269e-01
2271 +6.978057201e+00 +6.978057201e+00 +4.415805720e+01 +4.415805720e+01 -3.7243e+00 +1.1419e+00 +3.5757e+00 -1.2956e+00 -8.2675e-01 +1.3092e+00 +9.3035e-01 -3.8451e+00 -1.2339e+00 +4.0271e+00 +2.0669e+00 -1.3233e+00 -7.0625e-02 -3.0473e+00 +2.1394e+00 +1.9921e+00 +1.7424e+00 -8.3924e-01 -2.2575e+00 +8.2014e-01
2314 +6.901297153e+00 +6.901297153e+00 +4.408129715e+01 +4.408129715e+01 -3.6920e+00 +1.1149e+00 +3.5852e+00 -1.3144e+00 -8.0380e-01 +1.3040e+00 +8.7109e-01 -3.8456e+00 -1.2192e+00 +4.0355e+00 +2.0819e+00 -1.2850e+00 -1.0484e-01 -2.9997e+00 +2.1422e+00 +1.9667e+00 +1.7434e+00 -8.6480e-01 -2.2974e+00 +8.8102e-01
2324 +6.663996176e+00 +6.663996176e+00 +4.384399618e+01 +4.384399618e+01 -3.7070e+00 +1.1025e+00 +3.6004e+00 -1.3240e+00 -8.0442e-01 +1.3017e+00 +8.8112e-01 -3.8422e+00 -1.2145e+00 +4.0377e+00 +2.0701e+00 -1.2805e+00 -9.1911e-02 -3.0054e+00 +2.1769e+00 +1.9629e+00 +1.7302e+00 -8.8229e-01 -2.2935e+00 +8.9119e-01
2360 +6.277874667e+00 +6.277874667e+00 +4.345787467e+01 +4.345787467e+01 -3.7315e+00 +1.1084e+00 +3.5996e+00 -1.3457e+00 -7.7608e-01 +1.2594e+00 +8.9686e-01 -3.8484e+00 -1.2044e+00 +4.0329e+00 +2.0678e+00 -1.2884e+00 -8.7605e-02 -3.0517e+00 +2.1386e+00 +1.9602e+00 +1.7217e+00 -8.8967e-01 -2.2778e+00 +8.9885e-01
2582 +6.164956023e+00 +6.164956023e+00 +4.334495602e+01 +4.334495602e+01 -3.6970e+00 +1.1419e+00 +3.5987e+00 -1.3132e+00 -8.0459e-01 +1.2671e+00 +9.0953e-01 -3.8706e+00 -1.1974e+00 +4.0170e+00 +2.0997e+00 -1.3048e+00 -1.2783e-01 -3.0301e+00 +2.1628e+00 +1.9615e+00 +1.7478e+00 -8.9304e-01 -2.2683e+00 +8.6482e-01
2813 +6.000053764e+00 +6.000053764e+00 +4.318005376e+01 +4.318005376e+01 -3.6998e+00 +1.1423e+00 +3.5957e+00 -1.3152e+00 -8.0322e-01 +1.2742e+00 +9.0642e-01 -3.8861e+00 -1.2078e+00 +4.0281e+00 +2.0943e+00 -1.3114e+00 -1.0689e-01 -3.0227e+00 +2.1563e+00 +1.9587e+00 +1.7557e+00 -8.8534e-01 -2.2766e+00 +8.7426e-01
2854 +5.840058529e+00 +5.840058529e+00 +4.302005853e+01 +4.302005853e+01 -3.7016e+00 +1.1502e+00 +3.5912e+00 -1.3178e+00 -8.1605e-01 +1.2731e+00 +9.0443e-01 -3.8854e+00 -1.2098e+00 +4.0235e+00 +2.0830e+00 -1.3117e+00 -1.0865e-01 -3.0177e+00 +2.1609e+00 +1.9628e+00 +1.7536e+00 -8.8634e-01 -2.2756e+00 +8.7416e-01
3386 +5.724848492e+00 +5.724848492e+00 +4.290484849e+01 +4.290484849e+01 -3.6987e+00 +1.1666e+00 +3.5986e+00 -1.3226e+00 -8.1455e-01 +1.2734e+00 +9.1484e-01 -3.8804e+00 -1.2049e+00 +4.0197e+00 +2.0946e+00 -1.3098e+00 -1.0439e-01 -3.0287e+00 +2.1598e+00 +1.9694e+00 +1.7696e+00 -8.8535e-01 -2.2861e+00 +8.5904e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.545306338e+01 +5.545306338e+01 -9.244693662e+01 -9.244693662e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 +5.476853875e+01 +5.476853875e+01 -9.313146125e+01 -9.313146125e+01 -3.8674e-01 -1.0301e+00 -2.1686e-02 +1.2371e+00 +4.2490e-01 -5.6408e-01 +9.2559e-01 -3.3428e-01 -6.7156e-01 +2.9088e-01 +1.3183e+00 -9.9820e-01 -8.5781e-02 +1.2915e-01 +7.1380e-01 -5.1183e-01 +4.5611e-01 -2.3328e-01 +6.1425e-01 +8.2274e-01
8 +4.999970073e+01 +4.999970073e+01 -9.790029927e+01 -9.790029927e+01 -1.1718e-01 +8.0086e-01 -1.4421e+00 +5.2927e-01 -9.2565e-01 -9.3790e-01 -7.5079e-01 -7.5028e-01 +1.6878e+00 +1.9029e+00 +9.8804e-01 -2.0497e-01 -5.4448e-01 -5.9126e-01 +2.0550e+00 +8.9532e-01 -1.1599e+00 +3.3369e-01 -5.4940e-01 -2.6990e+00
21 +4.719641569e+01 +4.719641569e+01 -1.007035843e+02 -1.007035843e+02 -1.5042e+00 -8.9961e-01 -4.1813e-01 +2.4329e-01 -7.0429e-01 -2.4514e+00 +4.0321e-02 -3.6532e+00 +1.3492e+00 +3.4799e+00 +1.2637e+00 -1.2212e+00 +5.3346e-02 +4.0856e-01 -8.2193e-01 +1.2529e+00 -1.3181e+00 +2.7978e-01 -6.3236e-01 -2.0757e+00
24 +4.288330737e+01 +4.288330737e+01 -1.050166926e+02 -1.050166926e+02 -2.0601e+00 -7.2694e-01 -5.8987e-01 -8.0896e-01 -2.7450e+00 -5.8661e-01 -1.3272e+00 -2.7131e+00 +1.4476e+00 +3.6698e+00 -7.7110e-01 -9.0882e-01 -6.4917e-01 +1.2919e+00 -2.6152e-01 +1.1580e+00 -1.2834e+00 +4.7082e-01 -2.7846e+00 +5.6866e-01
41 +3.984697162e+01 +3.984697162e+01 -1.080530284e+02 -1.080530284e+02 -1.5697e+00 +7.6409e-01 -7.1730e-01 +1.0126e+00 -2.7404e+00 -1.2804e+00 -1.5328e+00 -2.5984e+00 +3.5460e+00 +3.2130e+00 -1.5158e+00 -1.0493e+00 +6.4949e-02 +4.1647e-01 +6.5433e-01 +9.2505e-01 -7.4581e-01 -2.5482e-01 -3.5114e+00 +8.1826e-01
87 +3.894728044e+01 +3.894728044e+01 -1.089527196e+02 -1.089527196e+02 -1.8754e+00 -9.0033e-01 -1.1760e+00 +1.6179e+00 -3.8698e+00 +8.4312e-01 -1.4732e-01 -2.0160e+00 +5.4069e-01 +2.7222e+00 -9.1258e-01 -1.3242e+00 +1.6587e+00 +7.1276e-01 -3.1786e-01 -2.5602e+00 +1.1374e+00 -2.3395e+00 -3.3069e+00 +5.4336e-01
169 +3.431608183e+01 +3.431608183e+01 -1.135839182e+02 -1.135839182e+02 -7.3794e-01 +5.6005e-02 +6.3879e-01 -1.2818e+00 -1.3252e+00 +4.3071e-01 -1.5040e+00 -2.8456e+00 +1.1898e+00 +6.9283e-01 +5.7748e-02 -3.6080e-01 +1.9133e+00 -1.0945e+00 -1.1157e+00 -1.9951e+00 +5.6425e-01 -1.2206e+00 -1.7619e+00 +1.3708e+00
180 +3.339663286e+01 +3.339663286e+01 -1.145033671e+02 -1.145033671e+02 -5.9904e-01 +7.1436e-01 +1.1611e+00 -2.5359e+00 -5.9548e-01 +2.4256e-01 -1.7381e+00 -3.0641e+00 +6.4310e-01 +1.7197e+00 +8.0453e-01 -9.4079e-01 +2.4763e+00 -1.9069e+00 -6.1860e-01 -2.9292e+00 +4.7079e-01 -1.5837e+00 -2.0832e+00 +1.8422e+00
196 +3.128671834e+01 +3.128671834e+01 -1.166132817e+02 -1.166132817e+02 +4.9278e-01 -2.0062e-02 +7.0515e-01 -2.1399e+00 -3.4853e+00 +1.2189e-01 -2.0470e+00 -2.2085e+00 -6.4522e-01 -4.7945e-01 -4.2095e-01 -1.6395e-01 +2.1811e+00 -2.2392e+00 -1.4069e+00 -4.0157e+00 -1.8405e-01 -1.5544e+00 -2.5222e+00 +9.5511e-01
223 +2.934393829e+01 +2.934393829e+01 -1.185560617e+02 -1.185560617e+02 -8.6066e-01 +1.3517e-01 +1.1123e+00 -2.8343e+00 -3.4099e+00 +7.9458e-01 -6.6431e-01 -4.7095e-01 -1.3326e+00 -2.7354e-01 -3.0433e-01 -5.9939e-01 +1.0252e+00 -2.6147e+00 -9.4613e-01 -3.1387e+00 +3.1048e-01 -7.1684e-01 -1.8963e+00 +1.1089e+00
262 +2.359595133e+01 +2.359595133e+01 -1.243040487e+02 -1.243040487e+02 +3.2936e-01 -3.2347e-01 +1.3559e+00 -1.2594e+00 -4.2428e+00 +1.7060e+00 -1.3566e+00 -2.4149e+00 -3.0628e-01 +8.8966e-01 +1.2184e+00 -5.4554e-01 +5.6640e-01 -3.0036e+00 +1.1306e+00 -2.7283e+00 -8.4788e-01 -2.8483e+00 -3.5808e+00 +4.6429e-01
328 +2.342411844e+01 +2.342411844e+01 -1.244758816e+02 -1.244758816e+02 +9.9059e-01 +6.8617e-01 +8.3634e-01 -2.0590e+00 -2.8922e+00 +3.1420e+00 -1.0276e+00 -1.1251e+00 -9.0257e-01 +3.0357e-01 +1.4314e+00 +1.6668e+00 +2.3120e+00 -1.9440e+00 +3.4966e-01 -2.4810e+00 -2.9211e-01 -2.1197e+00 -2.9546e+00 +1.1703e+00
340 +2.194805252e+01 +2.194805252e+01 -1.259519475e+02 -1.259519475e+02 +1.4484e+00 +6.6046e-01 +9.0822e-01 -2.1393e+00 -4.2803e+00 +2.8490e+00 -9.9786e-01 -9.4939e-01 -1.2451e+00 +3.1074e-01 +1.7603e+00 +1.7164e+00 +1.8596e+00 -1.5407e+00 +7.5414e-02 -2.0807e+00 -3.6600e-01 -1.4321e+00 -3.3408e+00 +1.2838e+00
404 +1.996835314e+01 +1.996835314e+01 -1.279316469e+02 -1.279316469e+02 +1.9427e+00 +2.7667e-01 +9.9456e-01 -2.6802e+00 -3.3961e+00 +9.2798e-01 -1.0196e+00 -1.5726e+00 -2.3783e+00 -1.6273e-01 +1.3448e+00 +5.1455e-01 +2.2323e+00 -2.5338e+00 +1.2198e-01 -3.0540e+00 -3.1455e+00 -2.4096e+00 -2.8262e+00 -1.4355e-01
415 +1.931471333e+01 +1.931471333e+01 -1.285852867e+02 -1.285852867e+02 +2.1062e+00 -2.0756e-01 +1.1927e+00 -2.7102e+00 -3.8679e+00 +9.2306e-01 -8.8304e-01 -1.7732e+00 -2.2691e+00 -1.6470e-01 +8.5794e-01 +4.4562e-01 +1.9381e+00 -2.3354e+00 -2.5854e-01 -2.7240e+00 -2.5688e+00 -2.2369e+00 -2.4769e+00 +2.4258e-01
458 +1.891340391e+01 +1.891340391e+01 -1.289865961e+02 -1.289865961e+02 +1.2294e+00 -1.0238e+00 +1.1835e+00 -3.5637e+00 -3.6767e+00 +2.1577e+00 -1.4809e+00 -2.4326e+00 -3.3128e+00 +8.9298e-01 +2.2807e-01 -2.0490e-01 +1.7140e+00 -6.9583e-01 -7.5966e-01 -1.7394e+00 -2.7380e+00 -2.4554e+00 -2.8197e+00 +1.7690e+00
490 +1.686817945e+01 +1.686817945e+01 -1.310318206e+02 -1.310318206e+02 +1.2874e+00 -1.3546e+00 +2.3543e-01 -3.7229e+00 -3.5892e+00 +2.2307e+00 -7.9706e-01 -2.7895e+00 -2.9401e+00 +4.7672e-01 +3.8940e-01 -7.3648e-01 +1.7684e+00 -8.0492e-01 -3.3300e-01 -1.9682e+00 -4.4085e+00 -2.6065e+00 -1.9841e+00 +2.0221e+00
521 +1.612735528e+01 +1.612735528e+01 -1.317726447e+02 -1.317726447e+02 +1.1519e+00 -1.0921e+00 +6.3863e-01 -2.9158e+00 -3.0460e+00 +1.5574e+00 -1.3507e+00 -2.3815e+00 -2.3885e+00 +1.8340e-01 +6.8489e-01 +5.5304e-01 +2.1783e+00 -1.0658e+00 -1.0054e+00 -2.0821e+00 -3.6534e+00 -2.3440e+00 -2.5006e+00 +1.4073e+00
683 +1.534030779e+01 +1.534030779e+01 -1.325596922e+02 -1.325596922e+02 +2.9909e-02 -2.1103e+00 +4.9850e-01 -4.1552e+00 -3.4369e+00 +4.9023e-01 -1.5810e+00 -2.9220e+00 -2.3127e+00 +9.5367e-02 +2.4292e-01 +5.7270e-01 +2.1226e+00 -9.4616e-01 -1.7585e-01 -1.3233e+00 -2.6107e+00 -3.4488e+00 -1.4771e+00 +2.2335e+00
717 +1.417923222e+01 +1.417923222e+01 -1.337207678e+02 -1.337207678e+02 +3.7705e-02 -2.2826e+00 +1.2180e+00 -4.3048e+00 -3.3622e+00 +7.4131e-01 -1.5442e+00 -2.2183e+00 -2.7198e+00 +2.7257e-01 +4.2829e-01 +8.8542e-01 +1.7023e+00 -1.2521e+00 -2.3540e-01 -9.7468e-01 -2.1429e+00 -3.3194e+00 -1.8778e+00 +1.9779e+00
1051 +1.389587446e+01 +1.389587446e+01 -1.340041255e+02 -1.340041255e+02 +1.6294e-01 -1.8360e+00 +7.6026e-01 -4.2450e+00 -2.9096e+00 +8.3145e-01 -1.2977e+00 -1.9594e+00 -2.6849e+00 +4.4061e-01 +4.6257e-01 +1.2739e+00 +2.4687e+00 -2.5505e-01 +8.2529e-01 -9.4346e-01 -1.8513e+00 -2.7933e+00 -1.6428e+00 +2.4849e+00
1162 +1.360954447e+01 +1.360954447e+01 -1.342904555e+02 -1.342904555e+02 +8.0986e-02 -1.9215e+00 +6.5837e-01 -4.1103e+00 -2.9170e+00 +1.7087e+00 -1.2317e+00 -2.4263e+00 -2.3880e+00 +3.2396e-01 +8.6692e-01 +1.5791e+00 +2.4444e+00 -3.3445e-01 +3.0702e-01 -1.0410e+00 -1.7552e+00 -3.3558e+00 -1.5932e+00 +2.3255e+00
1422 +1.066481823e+01 +1.066481823e+01 -1.372351818e+02 -1.372351818e+02 -7.5684e-01 -1.7151e+00 +4.9134e-01 -4.1781e+00 -2.9201e+00 +2.2527e+00 -1.5960e+00 -2.4752e+00 -2.5805e+00 +1.8882e-01 +7.4379e-01 +1.8824e+00 +2.3083e+00 -7.5068e-01 +3.8920e-01 -1.8034e+00 -1.9265e+00 -3.4207e+00 -1.3597e+00 +2.2327e+00
1544 +9.758186652e+00 +9.758186652e+00 -1.381418133e+02 -1.381418133e+02 -7.3239e-01 -1.5365e+00 +4.6775e-01 -4.0983e+00 -3.0957e+00 +2.0361e+00 -1.5142e+00 -2.3194e+00 -2.7112e+00 +1.6384e-01 +6.8620e-01 +1.8604e+00 +2.6614e+00 -8.3207e-01 +2.1348e-01 -1.9090e+00 -1.9475e+00 -3.6870e+00 -1.3439e+00 +2.2483e+00
1591 +9.540882438e+00 +9.540882438e+00 -1.383591176e+02 -1.383591176e+02 -6.4994e-01 -1.3116e+00 +2.3324e-01 -3.8768e+00 -3.0712e+00 +1.9085e+00 -1.4791e+00 -1.9644e+00 -2.8457e+00 +1.9280e-01 +6.2038e-01 +2.1040e+00 +2.7447e+00 -9.4839e-01 +8.1206e-02 -2.0179e+00 -2.1084e+00 -4.0598e+00 -1.4134e+00 +2.4505e+00
1592 +9.311341751e+00 +9.311341751e+00 -1.385886582e+02 -1.385886582e+02 -7.5998e-01 -1.2501e+00 +2.7795e-01 -3.7380e+00 -3.0503e+00 +1.9487e+00 -1.5141e+00 -1.8985e+00 -2.8399e+00 +2.0532e-01 +5.6027e-01 +2.2561e+00 +2.6143e+00 -9.2264e-01 -1.4417e-02 -2.0520e+00 -2.0789e+00 -4.0732e+00 -1.5541e+00 +2.4038e+00
1593 +8.756767721e+00 +8.756767721e+00 -1.391432323e+02 -1.391432323e+02 -8.6588e-01 -1.2923e+00 +1.6674e-01 -3.9703e+00 -3.0656e+00 +1.9648e+00 -1.3673e+00 -1.8719e+00 -2.9034e+00 +2.9348e-01 +5.7269e-01 +2.0619e+00 +2.6966e+00 -8.6116e-01 +5.6958e-02 -2.0788e+00 -2.1425e+00 -3.8318e+00 -1.2886e+00 +2.3603e+00
1594 +7.746285590e+00 +7.746285590e+00 -1.401537144e+02 -1.401537144e+02 -7.9649e-01 -1.3074e+00 +1.8698e-01 -3.8099e+00 -3.0683e+00 +1.8742e+00 -1.5469e+00 -1.9081e+00 -2.8481e+00 +6.7221e-02 +6.1751e-01 +2.1324e+00 +2.9205e+00 -9.5673e-01 +7.7156e-02 -2.0182e+00 -2.1896e+00 -4.0848e+00 -1.4857e+00 +2.3486e+00
1786 +7.438593270e+00 +7.438593270e+00 -1.404614067e+02 -1.404614067e+02 -1.0649e+00 -1.4636e+00 +1.7120e-01 -3.5365e+00 -2.8978e+00 +1.5562e+00 -1.5838e+00 -1.8930e+00 -2.6784e+00 -1.3060e-01 +7.1453e-01 +2.3553e+00 +2.8518e+00 -1.3777e+00 +1.7513e-01 -2.0334e+00 -1.9738e+00 -4.0785e+00 -1.3286e+00 +2.5527e+00
1788 +7.040761102e+00 +7.040761102e+00 -1.408592389e+02 -1.408592389e+02 -1.1179e+00 -1.4743e+00 +1.2302e-01 -3.6097e+00 -2.9377e+00 +1.7209e+00 -1.5943e+00 -1.8503e+00 -2.6075e+00 -1.1943e-01 +7.0696e-01 +2.1702e+00 +2.9176e+00 -1.3725e+00 +3.2513e-02 -2.0217e+00 -1.9635e+00 -4.0340e+00 -1.2281e+00 +2.4923e+00
1847 +6.912897460e+00 +6.912897460e+00 -1.409871025e+02 -1.409871025e+02 -9.9712e-01 -1.4612e+00 +1.8660e-01 -3.4742e+00 -3.0132e+00 +1.7830e+00 -1.5123e+00 -1.8023e+00 -2.6697e+00 -8.0149e-02 +6.4523e-01 +2.1016e+00 +2.8894e+00 -1.0997e+00 -1.3228e-02 -2.0287e+00 -2.0053e+00 -3.9949e+00 -1.5205e+00 +2.5650e+00
1889 +6.446662482e+00 +6.446662482e+00 -1.414533375e+02 -1.414533375e+02 -9.0122e-01 -1.3861e+00 +2.0580e-01 -3.6352e+00 -2.9858e+00 +1.6340e+00 -1.5837e+00 -1.8036e+00 -2.7710e+00 -3.4925e-02 +7.9211e-01 +2.0970e+00 +2.9237e+00 -1.1485e+00 +3.9904e-02 -2.1150e+00 -2.1961e+00 -3.8871e+00 -1.5459e+00 +2.5048e+00
1942 +6.273779194e+00 +6.273779194e+00 -1.416262208e+02 -1.416262208e+02 -9.3167e-01 -1.3544e+00 +2.0126e-01 -3.5759e+00 -2.7758e+00 +1.7739e+00 -1.5157e+00 -1.6862e+00 -2.7816e+00 +2.2040e-02 +7.9573e-01 +1.9573e+00 +2.7105e+00 -1.1802e+00 +8.2299e-02 -1.9152e+00 -2.0683e+00 -4.0003e+00 -1.4345e+00 +2.6340e+00
1990 +5.945752667e+00 +5.945752667e+00 -1.419542473e+02 -1.419542473e+02 -1.0940e+00 -1.3346e+00 +3.4499e-01 -3.7221e+00 -2.8481e+00 +1.7568e+00 -1.5406e+00 -1.7777e+00 -2.7327e+00 -1.4579e-01 +8.3721e-01 +1.9866e+00 +2.8281e+00 -1.1074e+00 +1.2915e-01 -1.9710e+00 -2.1266e+00 -3.9819e+00 -1.4377e+00 +2.5473e+00
