% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
8563 +5.103627708e-01 +5.103627708e-01 -1.758963723e+01 -1.758963723e+01 -8.6961e-01 +6.1676e-01 +2.7678e+00 +3.4981e+00 +1.7524e+00 +2.9270e-01 +2.2330e+00 -2.0431e+00 +1.4154e+00 +3.0328e+00 -1.8952e+00 -3.0263e+00 +1.6144e+00 -2.6413e+00 +1.0983e+00 +1.6926e+00 -7.2955e-01 -3.3005e+00 +3.9301e+00 -5.3594e-01
8587 +5.005037561e-01 +5.005037561e-01 -1.759949624e+01 -1.759949624e+01 -8.6737e-01 +6.1761e-01 +2.7690e+00 +3.4977e+00 +1.7555e+00 +2.9428e-01 +2.2327e+00 -2.0470e+00 +1.4145e+00 +3.0328e+00 -1.8954e+00 -3.0273e+00 +1.6144e+00 -2.6387e+00 +1.0985e+00 +1.6938e+00 -7.2917e-01 -3.3004e+00 +3.9295e+00 -5.3730e-01
8658 +4.893342515e-01 +4.893342515e-01 -1.761066575e+01 -1.761066575e+01 -8.6421e-01 +6.1872e-01 +2.7706e+00 +3.4972e+00 +1.7598e+00 +2.9647e-01 +2.2325e+00 -2.0525e+00 +1.4133e+00 +3.0328e+00 -1.8957e+00 -3.0288e+00 +1.6143e+00 -2.6352e+00 +1.0986e+00 +1.6955e+00 -7.2866e-01 -3.3003e+00 +3.9285e+00 -5.3921e-01
8712 +4.761314365e-01 +4.761314365e-01 -1.762386856e+01 -1.762386856e+01 -8.5965e-01 +6.2035e-01 +2.7729e+00 +3.4964e+00 +1.7662e+00 +2.9960e-01 +2.2321e+00 -2.0605e+00 +1.4114e+00 +3.0327e+00 -1.8962e+00 -3.0310e+00 +1.6142e+00 -2.6301e+00 +1.0988e+00 +1.6979e+00 -7.2792e-01 -3.3001e+00 +3.9271e+00 -5.4199e-01
8774 +4.670139171e-01 +4.670139171e-01 -1.763298608e+01 -1.763298608e+01 -8.5730e-01 +6.2119e-01 +2.7741e+00 +3.4960e+00 +1.7694e+00 +3.0122e-01 +2.2319e+00 -2.0646e+00 +1.4105e+00 +3.0326e+00 -1.8965e+00 -3.0321e+00 +1.6141e+00 -2.6274e+00 +1.0989e+00 +1.6992e+00 -7.2756e-01 -3.3000e+00 +3.9264e+00 -5.4343e-01
8812 +4.560575881e-01 +4.560575881e-01 -1.764394241e+01 -1.764394241e+01 -8.5335e-01 +6.2265e-01 +2.7761e+00 +3.4954e+00 +1.7748e+00 +3.0397e-01 +2.2316e+00 -2.0715e+00 +1.4089e+00 +3.0326e+00 -1.8969e+00 -3.0340e+00 +1.6140e+00 -2.6230e+00 +1.0990e+00 +1.7013e+00 -7.2693e-01 -3.2998e+00 +3.9252e+00 -5.4580e-01
8892 +4.450193611e-01 +4.450193611e-01 -1.765498064e+01 -1.765498064e+01 -8.5133e-01 +6.2345e-01 +2.7771e+00 +3.4950e+00 +1.7776e+00 +3.0541e-01 +2.2314e+00 -2.0750e+00 +1.4080e+00 +3.0326e+00 -1.8971e+00 -3.0350e+00 +1.6140e+00 -2.6207e+00 +1.0991e+00 +1.7023e+00 -7.2662e-01 -3.2997e+00 +3.9245e+00 -5.4707e-01
8913 +4.363000707e-01 +4.363000707e-01 -1.766369993e+01 -1.766369993e+01 -8.4936e-01 +6.2415e-01 +2.7781e+00 +3.4947e+00 +1.7802e+00 +3.0668e-01 +2.2312e+00 -2.0784e+00 +1.4073e+00 +3.0326e+00 -1.8973e+00 -3.0359e+00 +1.6139e+00 -2.6185e+00 +1.0992e+00 +1.7033e+00 -7.2632e-01 -3.2996e+00 +3.9240e+00 -5.4824e-01
8975 +4.257858343e-01 +4.257858343e-01 -1.767421417e+01 -1.767421417e+01 -8.4664e-01 +6.2517e-01 +2.7795e+00 +3.4942e+00 +1.7840e+00 +3.0853e-01 +2.2310e+00 -2.0831e+00 +1.4062e+00 +3.0325e+00 -1.8976e+00 -3.0372e+00 +1.6139e+00 -2.6154e+00 +1.0993e+00 +1.7047e+00 -7.2586e-01 -3.2995e+00 +3.9232e+00 -5.4986e-01
9087 +4.137241330e-01 +4.137241330e-01 -1.768627587e+01 -1.768627587e+01 -8.4291e-01 +6.2649e-01 +2.7814e+00 +3.4935e+00 +1.7891e+00 +3.1112e-01 +2.2307e+00 -2.0895e+00 +1.4046e+00 +3.0324e+00 -1.8980e+00 -3.0389e+00 +1.6139e+00 -2.6113e+00 +1.0995e+00 +1.7067e+00 -7.2528e-01 -3.2993e+00 +3.9220e+00 -5.5211e-01
9119 +4.064441940e-01 +4.064441940e-01 -1.769355581e+01 -1.769355581e+01 -8.3965e-01 +6.2768e-01 +2.7830e+00 +3.4930e+00 +1.7935e+00 +3.1336e-01 +2.2304e+00 -2.0952e+00 +1.4033e+00 +3.0323e+00 -1.8983e+00 -3.0404e+00 +1.6138e+00 -2.6076e+00 +1.0996e+00 +1.7084e+00 -7.2477e-01 -3.2992e+00 +3.9210e+00 -5.5408e-01
9167 +3.980119531e-01 +3.980119531e-01 -1.770198805e+01 -1.770198805e+01 -8.3981e-01 +6.2766e-01 +2.7829e+00 +3.4930e+00 +1.7933e+00 +3.1326e-01 +2.2304e+00 -2.0949e+00 +1.4034e+00 +3.0323e+00 -1.8983e+00 -3.0404e+00 +1.6138e+00 -2.6077e+00 +1.0996e+00 +1.7084e+00 -7.2478e-01 -3.2992e+00 +3.9211e+00 -5.5399e-01
9209 +3.878430315e-01 +3.878430315e-01 -1.771215697e+01 -1.771215697e+01 -8.3759e-01 +6.2850e-01 +2.7840e+00 +3.4926e+00 +1.7963e+00 +3.1477e-01 +2.2302e+00 -2.0988e+00 +1.4025e+00 +3.0323e+00 -1.8985e+00 -3.0414e+00 +1.6138e+00 -2.6052e+00 +1.0997e+00 +1.7096e+00 -7.2442e-01 -3.2991e+00 +3.9204e+00 -5.5531e-01
9264 +3.788850072e-01 +3.788850072e-01 -1.772111499e+01 -1.772111499e+01 -8.3395e-01 +6.2988e-01 +2.7859e+00 +3.4919e+00 +1.8013e+00 +3.1722e-01 +2.2299e+00 -2.1051e+00 +1.4010e+00 +3.0322e+00 -1.8989e+00 -3.0431e+00 +1.6137e+00 -2.6011e+00 +1.0998e+00 +1.7115e+00 -7.2386e-01 -3.2990e+00 +3.9193e+00 -5.5749e-01
9302 +3.700869915e-01 +3.700869915e-01 -1.772991301e+01 -1.772991301e+01 -8.3065e-01 +6.3108e-01 +2.7875e+00 +3.4914e+00 +1.8058e+00 +3.1947e-01 +2.2296e+00 -2.1107e+00 +1.3997e+00 +3.0322e+00 -1.8992e+00 -3.0446e+00 +1.6137e+00 -2.5974e+00 +1.0999e+00 +1.7132e+00 -7.2335e-01 -3.2988e+00 +3.9183e+00 -5.5946e-01
9333 +3.626870121e-01 +3.626870121e-01 -1.773731299e+01 -1.773731299e+01 -8.2792e-01 +6.3213e-01 +2.7889e+00 +3.4909e+00 +1.8095e+00 +3.2135e-01 +2.2294e+00 -2.1154e+00 +1.3986e+00 +3.0321e+00 -1.8995e+00 -3.0458e+00 +1.6137e+00 -2.5943e+00 +1.1000e+00 +1.7147e+00 -7.2294e-01 -3.2987e+00 +3.9175e+00 -5.6111e-01
9389 +3.542943637e-01 +3.542943637e-01 -1.774570564e+01 -1.774570564e+01 -8.2341e-01 +6.3378e-01 +2.7912e+00 +3.4901e+00 +1.8156e+00 +3.2436e-01 +2.2290e+00 -2.1231e+00 +1.3968e+00 +3.0320e+00 -1.8999e+00 -3.0479e+00 +1.6136e+00 -2.5893e+00 +1.1002e+00 +1.7171e+00 -7.2227e-01 -3.2985e+00 +3.9162e+00 -5.6381e-01
9422 +3.466918544e-01 +3.466918544e-01 -1.775330815e+01 -1.775330815e+01 -8.2109e-01 +6.3465e-01 +2.7923e+00 +3.4897e+00 +1.8187e+00 +3.2592e-01 +2.2288e+00 -2.1271e+00 +1.3958e+00 +3.0319e+00 -1.9002e+00 -3.0490e+00 +1.6136e+00 -2.5867e+00 +1.1003e+00 +1.7183e+00 -7.2191e-01 -3.2984e+00 +3.9155e+00 -5.6520e-01
9485 +3.354471909e-01 +3.354471909e-01 -1.776455281e+01 -1.776455281e+01 -8.2085e-01 +6.3475e-01 +2.7925e+00 +3.4897e+00 +1.8192e+00 +3.2611e-01 +2.2288e+00 -2.1275e+00 +1.3957e+00 +3.0319e+00 -1.9002e+00 -3.0491e+00 +1.6136e+00 -2.5864e+00 +1.1003e+00 +1.7185e+00 -7.2193e-01 -3.2985e+00 +3.9154e+00 -5.6534e-01
9504 +3.290520333e-01 +3.290520333e-01 -1.777094797e+01 -1.777094797e+01 -8.1844e-01 +6.3566e-01 +2.7937e+00 +3.4893e+00 +1.8224e+00 +3.2773e-01 +2.2285e+00 -2.1316e+00 +1.3947e+00 +3.0318e+00 -1.9005e+00 -3.0502e+00 +1.6136e+00 -2.5837e+00 +1.1004e+00 +1.7198e+00 -7.2157e-01 -3.2984e+00 +3.9147e+00 -5.6678e-01
9538 +3.215405632e-01 +3.215405632e-01 -1.777845944e+01 -1.777845944e+01 -8.1646e-01 +6.3638e-01 +2.7947e+00 +3.4889e+00 +1.8251e+00 +3.2904e-01 +2.2284e+00 -2.1350e+00 +1.3940e+00 +3.0318e+00 -1.9007e+00 -3.0511e+00 +1.6136e+00 -2.5815e+00 +1.1004e+00 +1.7208e+00 -7.2129e-01 -3.2983e+00 +3.9142e+00 -5.6797e-01
9609 +3.135685336e-01 +3.135685336e-01 -1.778643147e+01 -1.778643147e+01 -8.1471e-01 +6.3707e-01 +2.7956e+00 +3.4887e+00 +1.8275e+00 +3.3017e-01 +2.2282e+00 -2.1380e+00 +1.3933e+00 +3.0317e+00 -1.9009e+00 -3.0519e+00 +1.6137e+00 -2.5795e+00 +1.1005e+00 +1.7217e+00 -7.2102e-01 -3.2983e+00 +3.9137e+00 -5.6905e-01
9624 +3.086405601e-01 +3.086405601e-01 -1.779135944e+01 -1.779135944e+01 -8.1042e-01 +6.3871e-01 +2.7977e+00 +3.4879e+00 +1.8334e+00 +3.3308e-01 +2.2278e+00 -2.1454e+00 +1.3915e+00 +3.0316e+00 -1.9013e+00 -3.0539e+00 +1.6136e+00 -2.5746e+00 +1.1006e+00 +1.7240e+00 -7.2038e-01 -3.2981e+00 +3.9124e+00 -5.7163e-01
9674 +3.018516947e-01 +3.018516947e-01 -1.779814831e+01 -1.779814831e+01 -8.0771e-01 +6.3972e-01 +2.7991e+00 +3.4874e+00 +1.8370e+00 +3.3490e-01 +2.2276e+00 -2.1501e+00 +1.3904e+00 +3.0315e+00 -1.9016e+00 -3.0552e+00 +1.6136e+00 -2.5716e+00 +1.1007e+00 +1.7255e+00 -7.1998e-01 -3.2980e+00 +3.9115e+00 -5.7325e-01
9717 +2.936630563e-01 +2.936630563e-01 -1.780633694e+01 -1.780633694e+01 -8.0656e-01 +6.4011e-01 +2.7997e+00 +3.4873e+00 +1.8386e+00 +3.3569e-01 +2.2275e+00 -2.1520e+00 +1.3900e+00 +3.0315e+00 -1.9017e+00 -3.0556e+00 +1.6136e+00 -2.5703e+00 +1.1007e+00 +1.7261e+00 -7.1977e-01 -3.2980e+00 +3.9113e+00 -5.7394e-01
9753 +2.883670594e-01 +2.883670594e-01 -1.781163294e+01 -1.781163294e+01 -8.0542e-01 +6.4055e-01 +2.8003e+00 +3.4871e+00 +1.8402e+00 +3.3643e-01 +2.2274e+00 -2.1540e+00 +1.3895e+00 +3.0315e+00 -1.9019e+00 -3.0562e+00 +1.6136e+00 -2.5690e+00 +1.1007e+00 +1.7267e+00 -7.1963e-01 -3.2979e+00 +3.9109e+00 -5.7461e-01
9849 +2.815154971e-01 +2.815154971e-01 -1.781848450e+01 -1.781848450e+01 -8.0003e-01 +6.4262e-01 +2.8030e+00 +3.4861e+00 +1.8476e+00 +3.4006e-01 +2.2269e+00 -2.1633e+00 +1.3873e+00 +3.0313e+00 -1.9024e+00 -3.0587e+00 +1.6136e+00 -2.5629e+00 +1.1008e+00 +1.7296e+00 -7.1886e-01 -3.2978e+00 +3.9094e+00 -5.7786e-01
9875 +2.753029290e-01 +2.753029290e-01 -1.782469707e+01 -1.782469707e+01 -8.0004e-01 +6.4262e-01 +2.8030e+00 +3.4861e+00 +1.8475e+00 +3.4005e-01 +2.2269e+00 -2.1632e+00 +1.3873e+00 +3.0313e+00 -1.9024e+00 -3.0586e+00 +1.6136e+00 -2.5629e+00 +1.1008e+00 +1.7297e+00 -7.1885e-01 -3.2978e+00 +3.9094e+00 -5.7786e-01
9905 +2.688943320e-01 +2.688943320e-01 -1.783110567e+01 -1.783110567e+01 -7.9847e-01 +6.4322e-01 +2.8038e+00 +3.4859e+00 +1.8496e+00 +3.4106e-01 +2.2268e+00 -2.1658e+00 +1.3867e+00 +3.0313e+00 -1.9026e+00 -3.0593e+00 +1.6136e+00 -2.5612e+00 +1.1009e+00 +1.7305e+00 -7.1864e-01 -3.2977e+00 +3.9089e+00 -5.7878e-01
9940 +2.623543129e-01 +2.623543129e-01 -1.783764569e+01 -1.783764569e+01 -7.9770e-01 +6.4355e-01 +2.8042e+00 +3.4857e+00 +1.8507e+00 +3.4158e-01 +2.2267e+00 -2.1671e+00 +1.3864e+00 +3.0312e+00 -1.9027e+00 -3.0597e+00 +1.6136e+00 -2.5603e+00 +1.1009e+00 +1.7309e+00 -7.1854e-01 -3.2977e+00 +3.9087e+00 -5.7925e-01
9975 +2.548142522e-01 +2.548142522e-01 -1.784518575e+01 -1.784518575e+01 -7.9290e-01 +6.4541e-01 +2.8066e+00 +3.4849e+00 +1.8573e+00 +3.4479e-01 +2.2263e+00 -2.1754e+00 +1.3844e+00 +3.0311e+00 -1.9033e+00 -3.0619e+00 +1.6137e+00 -2.5549e+00 +1.1011e+00 +1.7335e+00 -7.1787e-01 -3.2975e+00 +3.9073e+00 -5.8217e-01
10005 +2.507369900e-01 +2.507369900e-01 -1.784926301e+01 -1.784926301e+01 -7.9038e-01 +6.4640e-01 +2.8079e+00 +3.4844e+00 +1.8607e+00 +3.4647e-01 +2.2260e+00 -2.1796e+00 +1.3834e+00 +3.0310e+00 -1.9035e+00 -3.0630e+00 +1.6137e+00 -2.5520e+00 +1.1011e+00 +1.7349e+00 -7.1749e-01 -3.2975e+00 +3.9065e+00 -5.8368e-01
10034 +2.449118786e-01 +2.449118786e-01 -1.785508812e+01 -1.785508812e+01 -7.9033e-01 +6.4632e-01 +2.8079e+00 +3.4844e+00 +1.8607e+00 +3.4649e-01 +2.2260e+00 -2.1797e+00 +1.3834e+00 +3.0310e+00 -1.9035e+00 -3.0630e+00 +1.6136e+00 -2.5520e+00 +1.1011e+00 +1.7349e+00 -7.1751e-01 -3.2975e+00 +3.9065e+00 -5.8369e-01
10083 +2.382070315e-01 +2.382070315e-01 -1.786179297e+01 -1.786179297e+01 -7.8826e-01 +6.4711e-01 +2.8090e+00 +3.4840e+00 +1.8635e+00 +3.4785e-01 +2.2259e+00 -2.1833e+00 +1.3826e+00 +3.0309e+00 -1.9037e+00 -3.0639e+00 +1.6137e+00 -2.5496e+00 +1.1011e+00 +1.7360e+00 -7.1721e-01 -3.2974e+00 +3.9059e+00 -5.8493e-01
10145 +2.331171600e-01 +2.331171600e-01 -1.786688284e+01 -1.786688284e+01 -7.8611e-01 +6.4795e-01 +2.8100e+00 +3.4836e+00 +1.8664e+00 +3.4928e-01 +2.2257e+00 -2.1869e+00 +1.3817e+00 +3.0309e+00 -1.9039e+00 -3.0649e+00 +1.6138e+00 -2.5472e+00 +1.1012e+00 +1.7371e+00 -7.1690e-01 -3.2973e+00 +3.9053e+00 -5.8625e-01
10194 +2.280358279e-01 +2.280358279e-01 -1.787196417e+01 -1.787196417e+01 -7.8462e-01 +6.4854e-01 +2.8108e+00 +3.4834e+00 +1.8685e+00 +3.5024e-01 +2.2255e+00 -2.1894e+00 +1.3811e+00 +3.0308e+00 -1.9041e+00 -3.0655e+00 +1.6137e+00 -2.5456e+00 +1.1013e+00 +1.7379e+00 -7.1669e-01 -3.2973e+00 +3.9049e+00 -5.8715e-01
10229 +2.236234595e-01 +2.236234595e-01 -1.787637654e+01 -1.787637654e+01 -7.8294e-01 +6.4918e-01 +2.8116e+00 +3.4831e+00 +1.8707e+00 +3.5134e-01 +2.2254e+00 -2.1923e+00 +1.3804e+00 +3.0307e+00 -1.9042e+00 -3.0663e+00 +1.6138e+00 -2.5437e+00 +1.1013e+00 +1.7388e+00 -7.1646e-01 -3.2972e+00 +3.9044e+00 -5.8816e-01
10255 +2.185926265e-01 +2.185926265e-01 -1.788140737e+01 -1.788140737e+01 -7.8160e-01 +6.4971e-01 +2.8123e+00 +3.4829e+00 +1.8725e+00 +3.5221e-01 +2.2253e+00 -2.1945e+00 +1.3799e+00 +3.0307e+00 -1.9044e+00 -3.0669e+00 +1.6138e+00 -2.5422e+00 +1.1013e+00 +1.7396e+00 -7.1628e-01 -3.2972e+00 +3.9040e+00 -5.8897e-01
10293 +2.137689558e-01 +2.137689558e-01 -1.788623104e+01 -1.788623104e+01 -7.7704e-01 +6.5144e-01 +2.8146e+00 +3.4820e+00 +1.8787e+00 +3.5524e-01 +2.2249e+00 -2.2022e+00 +1.3780e+00 +3.0305e+00 -1.9048e+00 -3.0689e+00 +1.6138e+00 -2.5370e+00 +1.1014e+00 +1.7420e+00 -7.1562e-01 -3.2970e+00 +3.9027e+00 -5.9169e-01
10339 +2.088229425e-01 +2.088229425e-01 -1.789117706e+01 -1.789117706e+01 -7.7672e-01 +6.5156e-01 +2.8147e+00 +3.4820e+00 +1.8792e+00 +3.5545e-01 +2.2249e+00 -2.2028e+00 +1.3779e+00 +3.0305e+00 -1.9049e+00 -3.0691e+00 +1.6139e+00 -2.5367e+00 +1.1014e+00 +1.7422e+00 -7.1558e-01 -3.2970e+00 +3.9027e+00 -5.9191e-01
10380 +2.018841860e-01 +2.018841860e-01 -1.789811581e+01 -1.789811581e+01 -7.7374e-01 +6.5271e-01 +2.8162e+00 +3.4815e+00 +1.8832e+00 +3.5741e-01 +2.2246e+00 -2.2078e+00 +1.3767e+00 +3.0304e+00 -1.9052e+00 -3.0704e+00 +1.6139e+00 -2.5333e+00 +1.1015e+00 +1.7438e+00 -7.1518e-01 -3.2969e+00 +3.9018e+00 -5.9369e-01
10429 +1.991365836e-01 +1.991365836e-01 -1.790086342e+01 -1.790086342e+01 -7.7469e-01 +6.5238e-01 +2.8158e+00 +3.4816e+00 +1.8819e+00 +3.5678e-01 +2.2247e+00 -2.2062e+00 +1.3771e+00 +3.0304e+00 -1.9051e+00 -3.0700e+00 +1.6139e+00 -2.5344e+00 +1.1014e+00 +1.7433e+00 -7.1533e-01 -3.2970e+00 +3.9021e+00 -5.9310e-01
10451 +1.947902496e-01 +1.947902496e-01 -1.790520975e+01 -1.790520975e+01 -7.7206e-01 +6.5337e-01 +2.8171e+00 +3.4812e+00 +1.8855e+00 +3.5851e-01 +2.2245e+00 -2.2106e+00 +1.3760e+00 +3.0303e+00 -1.9054e+00 -3.0711e+00 +1.6139e+00 -2.5314e+00 +1.1015e+00 +1.7447e+00 -7.1498e-01 -3.2969e+00 +3.9014e+00 -5.9467e-01
10472 +1.891962784e-01 +1.891962784e-01 -1.791080372e+01 -1.791080372e+01 -7.6778e-01 +6.5503e-01 +2.8192e+00 +3.4804e+00 +1.8913e+00 +3.6133e-01 +2.2241e+00 -2.2178e+00 +1.3743e+00 +3.0301e+00 -1.9058e+00 -3.0730e+00 +1.6139e+00 -2.5266e+00 +1.1016e+00 +1.7470e+00 -7.1440e-01 -3.2968e+00 +3.9002e+00 -5.9723e-01
10527 +1.852378026e-01 +1.852378026e-01 -1.791476220e+01 -1.791476220e+01 -7.6675e-01 +6.5545e-01 +2.8197e+00 +3.4803e+00 +1.8927e+00 +3.6199e-01 +2.2240e+00 -2.2196e+00 +1.3738e+00 +3.0301e+00 -1.9059e+00 -3.0735e+00 +1.6140e+00 -2.5255e+00 +1.1016e+00 +1.7476e+00 -7.1426e-01 -3.2968e+00 +3.8999e+00 -5.9786e-01
10553 +1.803795155e-01 +1.803795155e-01 -1.791962048e+01 -1.791962048e+01 -7.6421e-01 +6.5645e-01 +2.8210e+00 +3.4798e+00 +1.8961e+00 +3.6363e-01 +2.2238e+00 -2.2238e+00 +1.3728e+00 +3.0300e+00 -1.9062e+00 -3.0746e+00 +1.6141e+00 -2.5227e+00 +1.1017e+00 +1.7489e+00 -7.1393e-01 -3.2967e+00 +3.8992e+00 -5.9937e-01
10563 +1.761045081e-01 +1.761045081e-01 -1.792389549e+01 -1.792389549e+01 -7.6249e-01 +6.5714e-01 +2.8219e+00 +3.4795e+00 +1.8985e+00 +3.6475e-01 +2.2236e+00 -2.2268e+00 +1.3721e+00 +3.0299e+00 -1.9064e+00 -3.0754e+00 +1.6141e+00 -2.5207e+00 +1.1017e+00 +1.7499e+00 -7.1368e-01 -3.2967e+00 +3.8987e+00 -6.0041e-01
10588 +1.716483341e-01 +1.716483341e-01 -1.792835167e+01 -1.792835167e+01 -7.5866e-01 +6.5863e-01 +2.8238e+00 +3.4788e+00 +1.9037e+00 +3.6728e-01 +2.2233e+00 -2.2333e+00 +1.3705e+00 +3.0298e+00 -1.9067e+00 -3.0771e+00 +1.6141e+00 -2.5163e+00 +1.1018e+00 +1.7520e+00 -7.1318e-01 -3.2966e+00 +3.8976e+00 -6.0275e-01
10609 +1.692332142e-01 +1.692332142e-01 -1.793076679e+01 -1.793076679e+01 -7.5829e-01 +6.5876e-01 +2.8240e+00 +3.4787e+00 +1.9042e+00 +3.6751e-01 +2.2232e+00 -2.2339e+00 +1.3703e+00 +3.0297e+00 -1.9068e+00 -3.0773e+00 +1.6141e+00 -2.5159e+00 +1.1018e+00 +1.7522e+00 -7.1315e-01 -3.2966e+00 +3.8975e+00 -6.0297e-01
10668 +1.644177229e-01 +1.644177229e-01 -1.793558228e+01 -1.793558228e+01 -7.5930e-01 +6.5836e-01 +2.8235e+00 +3.4789e+00 +1.9028e+00 +3.6682e-01 +2.2233e+00 -2.2322e+00 +1.3708e+00 +3.0298e+00 -1.9067e+00 -3.0768e+00 +1.6141e+00 -2.5171e+00 +1.1017e+00 +1.7517e+00 -7.1331e-01 -3.2966e+00 +3.8978e+00 -6.0234e-01
10709 +1.611309856e-01 +1.611309856e-01 -1.793886901e+01 -1.793886901e+01 -7.5725e-01 +6.5917e-01 +2.8245e+00 +3.4785e+00 +1.9056e+00 +3.6815e-01 +2.2231e+00 -2.2357e+00 +1.3700e+00 +3.0297e+00 -1.9069e+00 -3.0777e+00 +1.6141e+00 -2.5147e+00 +1.1018e+00 +1.7528e+00 -7.1304e-01 -3.2966e+00 +3.8972e+00 -6.0356e-01
10732 +1.572968973e-01 +1.572968973e-01 -1.794270310e+01 -1.794270310e+01 -7.5673e-01 +6.5938e-01 +2.8247e+00 +3.4785e+00 +1.9063e+00 +3.6848e-01 +2.2231e+00 -2.2365e+00 +1.3697e+00 +3.0297e+00 -1.9070e+00 -3.0779e+00 +1.6142e+00 -2.5142e+00 +1.1018e+00 +1.7530e+00 -7.1297e-01 -3.2966e+00 +3.8971e+00 -6.0388e-01
10752 +1.547371979e-01 +1.547371979e-01 -1.794526280e+01 -1.794526280e+01 -7.5600e-01 +6.5971e-01 +2.8251e+00 +3.4783e+00 +1.9072e+00 +3.6893e-01 +2.2230e+00 -2.2378e+00 +1.3694e+00 +3.0296e+00 -1.9070e+00 -3.0783e+00 +1.6142e+00 -2.5134e+00 +1.1018e+00 +1.7534e+00 -7.1284e-01 -3.2966e+00 +3.8969e+00 -6.0431e-01
10799 +1.509891813e-01 +1.509891813e-01 -1.794901082e+01 -1.794901082e+01 -7.5185e-01 +6.6135e-01 +2.8272e+00 +3.4776e+00 +1.9128e+00 +3.7159e-01 +2.2226e+00 -2.2447e+00 +1.3678e+00 +3.0295e+00 -1.9074e+00 -3.0800e+00 +1.6142e+00 -2.5087e+00 +1.1018e+00 +1.7557e+00 -7.1228e-01 -3.2965e+00 +3.8957e+00 -6.0678e-01
10816 +1.478212845e-01 +1.478212845e-01 -1.795217872e+01 -1.795217872e+01 -7.5246e-01 +6.6109e-01 +2.8269e+00 +3.4777e+00 +1.9121e+00 +3.7123e-01 +2.2227e+00 -2.2437e+00 +1.3680e+00 +3.0294e+00 -1.9074e+00 -3.0798e+00 +1.6143e+00 -2.5094e+00 +1.1018e+00 +1.7554e+00 -7.1236e-01 -3.2965e+00 +3.8959e+00 -6.0642e-01
10848 +1.444373517e-01 +1.444373517e-01 -1.795556265e+01 -1.795556265e+01 -7.5072e-01 +6.6177e-01 +2.8277e+00 +3.4774e+00 +1.9144e+00 +3.7235e-01 +2.2225e+00 -2.2466e+00 +1.3673e+00 +3.0294e+00 -1.9075e+00 -3.0806e+00 +1.6143e+00 -2.5074e+00 +1.1018e+00 +1.7563e+00 -7.1215e-01 -3.2964e+00 +3.8954e+00 -6.0746e-01
10881 +1.411754621e-01 +1.411754621e-01 -1.795882454e+01 -1.795882454e+01 -7.4563e-01 +6.6378e-01 +2.8303e+00 +3.4765e+00 +1.9213e+00 +3.7566e-01 +2.2221e+00 -2.2552e+00 +1.3652e+00 +3.0292e+00 -1.9081e+00 -3.0828e+00 +1.6144e+00 -2.5017e+00 +1.1019e+00 +1.7591e+00 -7.1147e-01 -3.2963e+00 +3.8940e+00 -6.1049e-01
10907 +1.380339807e-01 +1.380339807e-01 -1.796196602e+01 -1.796196602e+01 -7.4658e-01 +6.6340e-01 +2.8298e+00 +3.4767e+00 +1.9200e+00 +3.7507e-01 +2.2222e+00 -2.2536e+00 +1.3656e+00 +3.0292e+00 -1.9080e+00 -3.0823e+00 +1.6144e+00 -2.5027e+00 +1.1019e+00 +1.7586e+00 -7.1161e-01 -3.2963e+00 +3.8942e+00 -6.0994e-01
10929 +1.345060626e-01 +1.345060626e-01 -1.796549394e+01 -1.796549394e+01 -7.4494e-01 +6.6405e-01 +2.8306e+00 +3.4764e+00 +1.9223e+00 +3.7613e-01 +2.2220e+00 -2.2564e+00 +1.3649e+00 +3.0291e+00 -1.9082e+00 -3.0831e+00 +1.6144e+00 -2.5009e+00 +1.1019e+00 +1.7595e+00 -7.1140e-01 -3.2963e+00 +3.8938e+00 -6.1094e-01
10987 +1.316833911e-01 +1.316833911e-01 -1.796831661e+01 -1.796831661e+01 -7.4427e-01 +6.6430e-01 +2.8310e+00 +3.4763e+00 +1.9232e+00 +3.7653e-01 +2.2220e+00 -2.2575e+00 +1.3647e+00 +3.0291e+00 -1.9082e+00 -3.0833e+00 +1.6145e+00 -2.5002e+00 +1.1019e+00 +1.7599e+00 -7.1132e-01 -3.2963e+00 +3.8936e+00 -6.1134e-01
11015 +1.284734073e-01 +1.284734073e-01 -1.797152659e+01 -1.797152659e+01 -7.4198e-01 +6.6519e-01 +2.8321e+00 +3.4759e+00 +1.9263e+00 +3.7800e-01 +2.2218e+00 -2.2613e+00 +1.3637e+00 +3.0289e+00 -1.9084e+00 -3.0843e+00 +1.6145e+00 -2.4976e+00 +1.1020e+00 +1.7611e+00 -7.1101e-01 -3.2962e+00 +3.8930e+00 -6.1271e-01
11053 +1.251244420e-01 +1.251244420e-01 -1.797487556e+01 -1.797487556e+01 -7.4110e-01 +6.6556e-01 +2.8325e+00 +3.4757e+00 +1.9275e+00 +3.7855e-01 +2.2217e+00 -2.2628e+00 +1.3633e+00 +3.0289e+00 -1.9085e+00 -3.0847e+00 +1.6146e+00 -2.4966e+00 +1.1019e+00 +1.7616e+00 -7.1092e-01 -3.2962e+00 +3.8927e+00 -6.1325e-01
