% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4799 +3.157849838e+02 +3.157849838e+02 +2.236949838e+02 +2.236949838e+02 +2.5079e-01 -5.7216e-01 +2.3973e+00 -1.3775e-01 +6.7072e-01 -1.5082e+00 +3.2374e-01 +9.6183e-01 +3.6801e-01 +1.7683e+00 +3.8075e+00 -1.6856e+00 -2.1091e+00 +6.8442e-01 +3.7650e+00 +7.3290e-01 -3.8600e+00 +3.6615e+00 +1.8194e+00 -1.3622e+00
4811 +3.071999556e+02 +3.071999556e+02 +2.151099556e+02 +2.151099556e+02 +3.2961e-01 -5.3575e-01 +2.3634e+00 -1.3350e-01 +6.7597e-01 -1.5768e+00 +3.7390e-01 +9.9848e-01 +3.5250e-01 +1.8022e+00 +3.8002e+00 -1.6811e+00 -2.1068e+00 +6.8464e-01 +3.7675e+00 +7.3137e-01 -3.8597e+00 +3.6606e+00 +1.8190e+00 -1.3628e+00
4818 +2.960298710e+02 +2.960298710e+02 +2.039398710e+02 +2.039398710e+02 +3.9033e-01 -5.0022e-01 +2.3453e+00 -1.2776e-01 +6.9472e-01 -1.6590e+00 +4.5382e-01 +1.0757e+00 +3.4400e-01 +1.7995e+00 +3.7996e+00 -1.6718e+00 -2.1043e+00 +6.8730e-01 +3.7708e+00 +7.3499e-01 -3.8621e+00 +3.6621e+00 +1.8182e+00 -1.3623e+00
4827 +2.950782944e+02 +2.950782944e+02 +2.029882944e+02 +2.029882944e+02 +3.6956e-01 -5.0375e-01 +2.3398e+00 -1.3186e-01 +6.8086e-01 -1.6276e+00 +4.3194e-01 +1.0758e+00 +3.4916e-01 +1.7470e+00 +3.8071e+00 -1.6779e+00 -2.1035e+00 +6.8748e-01 +3.7691e+00 +7.3492e-01 -3.8614e+00 +3.6630e+00 +1.8193e+00 -1.3626e+00
4832 +2.860635014e+02 +2.860635014e+02 +1.939735014e+02 +1.939735014e+02 +4.6550e-01 -4.6556e-01 +2.2914e+00 -1.3083e-01 +6.9284e-01 -1.7604e+00 +5.3460e-01 +1.2147e+00 +3.6334e-01 +1.8121e+00 +3.8036e+00 -1.6728e+00 -2.0958e+00 +6.8656e-01 +3.7685e+00 +7.3766e-01 -3.8593e+00 +3.6616e+00 +1.8175e+00 -1.3633e+00
4846 +2.789424941e+02 +2.789424941e+02 +1.868524941e+02 +1.868524941e+02 +4.5078e-01 -4.5888e-01 +2.2984e+00 -1.3791e-01 +6.9581e-01 -1.7838e+00 +5.3919e-01 +1.2485e+00 +3.8400e-01 +1.7972e+00 +3.8116e+00 -1.6671e+00 -2.0864e+00 +6.7955e-01 +3.7648e+00 +7.3674e-01 -3.8583e+00 +3.6630e+00 +1.8175e+00 -1.3627e+00
4855 +2.716116342e+02 +2.716116342e+02 +1.795216342e+02 +1.795216342e+02 +4.5055e-01 -4.6157e-01 +2.3092e+00 -1.4190e-01 +7.0992e-01 -1.8070e+00 +5.3528e-01 +1.2152e+00 +3.5728e-01 +1.8259e+00 +3.8030e+00 -1.6687e+00 -2.0878e+00 +6.8159e-01 +3.7676e+00 +7.3537e-01 -3.8594e+00 +3.6629e+00 +1.8191e+00 -1.3618e+00
4866 +2.632738448e+02 +2.632738448e+02 +1.711838448e+02 +1.711838448e+02 +4.2510e-01 -4.5423e-01 +2.3234e+00 -1.2893e-01 +7.1311e-01 -1.7864e+00 +5.1185e-01 +1.1237e+00 +3.5401e-01 +1.8061e+00 +3.8038e+00 -1.6699e+00 -2.0995e+00 +6.8275e-01 +3.7669e+00 +7.3688e-01 -3.8569e+00 +3.6619e+00 +1.8191e+00 -1.3616e+00
4903 +2.623246213e+02 +2.623246213e+02 +1.702346213e+02 +1.702346213e+02 +5.9533e-01 -3.3023e-01 +2.2517e+00 -1.2141e-01 +7.3288e-01 -2.0025e+00 +6.9287e-01 +1.2445e+00 +3.1310e-01 +1.8154e+00 +3.7786e+00 -1.6649e+00 -2.1142e+00 +6.7477e-01 +3.7678e+00 +7.3913e-01 -3.8508e+00 +3.6607e+00 +1.8172e+00 -1.3622e+00
4907 +2.550119075e+02 +2.550119075e+02 +1.629219075e+02 +1.629219075e+02 +5.3022e-01 -3.9210e-01 +2.2535e+00 -1.1955e-01 +7.1988e-01 -1.9118e+00 +6.0931e-01 +1.1362e+00 +3.5579e-01 +1.8006e+00 +3.7956e+00 -1.6682e+00 -2.1149e+00 +6.7994e-01 +3.7650e+00 +7.3851e-01 -3.8550e+00 +3.6598e+00 +1.8165e+00 -1.3627e+00
4915 +2.497217971e+02 +2.497217971e+02 +1.576317971e+02 +1.576317971e+02 +6.5881e-01 -3.2732e-01 +2.1806e+00 -8.4390e-02 +7.1880e-01 -2.0690e+00 +7.2971e-01 +1.2155e+00 +3.4257e-01 +1.8306e+00 +3.7795e+00 -1.6667e+00 -2.1238e+00 +6.7945e-01 +3.7628e+00 +7.3601e-01 -3.8550e+00 +3.6605e+00 +1.8181e+00 -1.3636e+00
4939 +2.419991919e+02 +2.419991919e+02 +1.499091919e+02 +1.499091919e+02 +5.5866e-01 -3.9458e-01 +2.2205e+00 -9.5210e-02 +6.9771e-01 -1.9083e+00 +6.1300e-01 +1.0250e+00 +3.6913e-01 +1.7842e+00 +3.8009e+00 -1.6673e+00 -2.1123e+00 +6.7584e-01 +3.7638e+00 +7.3349e-01 -3.8553e+00 +3.6624e+00 +1.8165e+00 -1.3621e+00
4942 +2.322149525e+02 +2.322149525e+02 +1.401249525e+02 +1.401249525e+02 +5.6310e-01 -3.8990e-01 +2.2110e+00 -8.3725e-02 +7.0010e-01 -1.9525e+00 +6.2656e-01 +9.3732e-01 +3.5904e-01 +1.7640e+00 +3.7996e+00 -1.6659e+00 -2.1188e+00 +6.7583e-01 +3.7635e+00 +7.3348e-01 -3.8559e+00 +3.6625e+00 +1.8174e+00 -1.3618e+00
4944 +2.279251722e+02 +2.279251722e+02 +1.358351722e+02 +1.358351722e+02 +6.6260e-01 -3.3807e-01 +2.1495e+00 -8.4771e-02 +7.1485e-01 -2.0540e+00 +7.0835e-01 +1.0579e+00 +3.5711e-01 +1.7707e+00 +3.8159e+00 -1.6684e+00 -2.1145e+00 +6.6826e-01 +3.7647e+00 +7.3839e-01 -3.8556e+00 +3.6618e+00 +1.8166e+00 -1.3625e+00
4971 +2.155181774e+02 +2.155181774e+02 +1.234281774e+02 +1.234281774e+02 +7.0756e-01 -3.1380e-01 +2.1252e+00 -7.8859e-02 +6.9082e-01 -2.1328e+00 +7.7256e-01 +1.1307e+00 +3.8170e-01 +1.7492e+00 +3.8245e+00 -1.6805e+00 -2.1237e+00 +6.6668e-01 +3.7678e+00 +7.3660e-01 -3.8539e+00 +3.6624e+00 +1.8185e+00 -1.3622e+00
4998 +2.128907613e+02 +2.128907613e+02 +1.208007613e+02 +1.208007613e+02 +6.5490e-01 -3.4762e-01 +2.1369e+00 -7.7978e-02 +6.7765e-01 -2.1148e+00 +7.5662e-01 +1.0489e+00 +4.3275e-01 +1.6378e+00 +3.8108e+00 -1.6758e+00 -2.1286e+00 +6.7024e-01 +3.7664e+00 +7.3149e-01 -3.8543e+00 +3.6607e+00 +1.8214e+00 -1.3622e+00
5025 +2.021259487e+02 +2.021259487e+02 +1.100359487e+02 +1.100359487e+02 +6.8772e-01 -2.9180e-01 +2.0690e+00 -7.3070e-02 +6.9079e-01 -2.2058e+00 +8.1466e-01 +1.0542e+00 +4.6883e-01 +1.7155e+00 +3.8264e+00 -1.6848e+00 -2.1321e+00 +6.8061e-01 +3.7729e+00 +7.2772e-01 -3.8598e+00 +3.6624e+00 +1.8193e+00 -1.3608e+00
5093 +1.980809276e+02 +1.980809276e+02 +1.059909276e+02 +1.059909276e+02 +8.0449e-01 -2.6975e-01 +2.0423e+00 -1.2626e-01 +6.8826e-01 -2.2791e+00 +8.4780e-01 +1.1111e+00 +4.3105e-01 +1.6773e+00 +3.8457e+00 -1.6846e+00 -2.0964e+00 +6.8674e-01 +3.7744e+00 +7.2260e-01 -3.8516e+00 +3.6624e+00 +1.8173e+00 -1.3591e+00
5189 +1.949257870e+02 +1.949257870e+02 +1.028357870e+02 +1.028357870e+02 +7.3261e-01 -3.5003e-01 +2.0886e+00 -1.2847e-01 +7.2639e-01 -2.1653e+00 +7.6400e-01 +9.7130e-01 +4.6507e-01 +1.6770e+00 +3.8482e+00 -1.6966e+00 -2.1000e+00 +6.7505e-01 +3.7675e+00 +7.1859e-01 -3.8551e+00 +3.6594e+00 +1.8180e+00 -1.3595e+00
5277 +1.903741980e+02 +1.903741980e+02 +9.828419804e+01 +9.828419804e+01 +7.9179e-01 -3.0920e-01 +2.0480e+00 -1.5585e-01 +7.4047e-01 -2.2308e+00 +7.9794e-01 +9.0964e-01 +4.1471e-01 +1.6983e+00 +3.8359e+00 -1.6989e+00 -2.0965e+00 +6.7686e-01 +3.7672e+00 +7.2559e-01 -3.8538e+00 +3.6617e+00 +1.8163e+00 -1.3593e+00
5415 +1.859325711e+02 +1.859325711e+02 +9.384257105e+01 +9.384257105e+01 +8.0245e-01 -2.9192e-01 +2.0714e+00 -1.7623e-01 +7.4541e-01 -2.3026e+00 +8.0670e-01 +1.0114e+00 +3.9041e-01 +1.6742e+00 +3.8266e+00 -1.7190e+00 -2.1040e+00 +6.8153e-01 +3.7682e+00 +7.2786e-01 -3.8548e+00 +3.6601e+00 +1.8177e+00 -1.3615e+00
5523 +1.817554672e+02 +1.817554672e+02 +8.966546720e+01 +8.966546720e+01 +8.4768e-01 -2.7652e-01 +1.9474e+00 -1.9603e-01 +7.3980e-01 -2.3607e+00 +8.2146e-01 +1.0154e+00 +4.0044e-01 +1.7107e+00 +3.8349e+00 -1.7045e+00 -2.0990e+00 +6.7254e-01 +3.7628e+00 +7.2510e-01 -3.8551e+00 +3.6601e+00 +1.8172e+00 -1.3615e+00
5636 +1.776534005e+02 +1.776534005e+02 +8.556340047e+01 +8.556340047e+01 +9.0420e-01 -2.5437e-01 +1.8573e+00 -2.0447e-01 +7.4416e-01 -2.5331e+00 +8.6809e-01 +1.0397e+00 +3.8715e-01 +1.7104e+00 +3.8146e+00 -1.6908e+00 -2.0851e+00 +6.7757e-01 +3.7642e+00 +7.2506e-01 -3.8552e+00 +3.6607e+00 +1.8184e+00 -1.3609e+00
5663 +1.736497494e+02 +1.736497494e+02 +8.155974942e+01 +8.155974942e+01 +9.4262e-01 -2.4072e-01 +1.8073e+00 -2.1399e-01 +7.4992e-01 -2.5871e+00 +8.7982e-01 +1.0134e+00 +3.7674e-01 +1.7077e+00 +3.8278e+00 -1.6890e+00 -2.0837e+00 +6.7604e-01 +3.7588e+00 +7.2365e-01 -3.8550e+00 +3.6605e+00 +1.8179e+00 -1.3608e+00
5675 +1.682767993e+02 +1.682767993e+02 +7.618679930e+01 +7.618679930e+01 +9.7515e-01 -2.2464e-01 +1.7572e+00 -2.2525e-01 +7.4827e-01 -2.6612e+00 +8.9818e-01 +1.0321e+00 +3.7161e-01 +1.6909e+00 +3.8262e+00 -1.6853e+00 -2.0765e+00 +6.7751e-01 +3.7589e+00 +7.2309e-01 -3.8553e+00 +3.6615e+00 +1.8179e+00 -1.3610e+00
5684 +1.625329590e+02 +1.625329590e+02 +7.044295903e+01 +7.044295903e+01 +1.0165e+00 -2.0345e-01 +1.6648e+00 -2.3235e-01 +7.5214e-01 -2.7470e+00 +9.2788e-01 +1.0261e+00 +3.5815e-01 +1.6931e+00 +3.8249e+00 -1.6787e+00 -2.0713e+00 +6.7682e-01 +3.7557e+00 +7.2307e-01 -3.8551e+00 +3.6611e+00 +1.8178e+00 -1.3608e+00
5686 +1.616554745e+02 +1.616554745e+02 +6.956547451e+01 +6.956547451e+01 +1.0276e+00 -2.0635e-01 +1.6513e+00 -2.3632e-01 +7.5758e-01 -2.7527e+00 +9.3031e-01 +1.0385e+00 +3.6056e-01 +1.6963e+00 +3.8264e+00 -1.6805e+00 -2.0743e+00 +6.7653e-01 +3.7560e+00 +7.2322e-01 -3.8557e+00 +3.6609e+00 +1.8179e+00 -1.3607e+00
5687 +1.583129161e+02 +1.583129161e+02 +6.622291605e+01 +6.622291605e+01 +1.0742e+00 -1.8323e-01 +1.5897e+00 -2.4561e-01 +7.5161e-01 -2.8397e+00 +9.5373e-01 +1.0397e+00 +3.5780e-01 +1.7118e+00 +3.8234e+00 -1.6734e+00 -2.0679e+00 +6.7647e-01 +3.7544e+00 +7.2246e-01 -3.8548e+00 +3.6620e+00 +1.8179e+00 -1.3607e+00
5728 +1.538629524e+02 +1.538629524e+02 +6.177295239e+01 +6.177295239e+01 +1.0683e+00 -1.8488e-01 +1.5977e+00 -2.4283e-01 +7.6070e-01 -2.8459e+00 +9.4381e-01 +9.9432e-01 +3.6393e-01 +1.6985e+00 +3.8087e+00 -1.6773e+00 -2.0670e+00 +6.7612e-01 +3.7570e+00 +7.2354e-01 -3.8563e+00 +3.6625e+00 +1.8184e+00 -1.3607e+00
5743 +1.509185678e+02 +1.509185678e+02 +5.882856778e+01 +5.882856778e+01 +1.0849e+00 -1.7870e-01 +1.5685e+00 -2.5136e-01 +7.5021e-01 -2.8817e+00 +9.4650e-01 +9.9415e-01 +3.5001e-01 +1.7060e+00 +3.8110e+00 -1.6759e+00 -2.0682e+00 +6.7603e-01 +3.7577e+00 +7.2253e-01 -3.8558e+00 +3.6623e+00 +1.8188e+00 -1.3610e+00
5819 +1.464043556e+02 +1.464043556e+02 +5.431435559e+01 +5.431435559e+01 +1.0621e+00 -1.7240e-01 +1.5379e+00 -2.5193e-01 +7.5078e-01 -2.8699e+00 +9.3343e-01 +9.8563e-01 +3.6521e-01 +1.6893e+00 +3.8059e+00 -1.6896e+00 -2.0759e+00 +6.8032e-01 +3.7626e+00 +7.2079e-01 -3.8577e+00 +3.6628e+00 +1.8185e+00 -1.3609e+00
5833 +1.438520655e+02 +1.438520655e+02 +5.176206550e+01 +5.176206550e+01 +1.0215e+00 -1.8747e-01 +1.5698e+00 -2.4120e-01 +7.4215e-01 -2.8193e+00 +9.0840e-01 +9.8941e-01 +3.6578e-01 +1.7044e+00 +3.8185e+00 -1.6945e+00 -2.0802e+00 +6.8138e-01 +3.7642e+00 +7.2282e-01 -3.8561e+00 +3.6637e+00 +1.8188e+00 -1.3601e+00
5872 +1.406148393e+02 +1.406148393e+02 +4.852483928e+01 +4.852483928e+01 +1.0669e+00 -1.6229e-01 +1.4828e+00 -2.6767e-01 +7.5646e-01 -2.9405e+00 +9.1318e-01 +9.7363e-01 +4.0071e-01 +1.7131e+00 +3.8302e+00 -1.6929e+00 -2.0662e+00 +6.8009e-01 +3.7646e+00 +7.2319e-01 -3.8588e+00 +3.6632e+00 +1.8188e+00 -1.3593e+00
5892 +1.349289177e+02 +1.349289177e+02 +4.283891766e+01 +4.283891766e+01 +1.0507e+00 -1.6238e-01 +1.4422e+00 -2.6579e-01 +7.4898e-01 -2.8939e+00 +8.9375e-01 +9.5781e-01 +3.9893e-01 +1.7105e+00 +3.8279e+00 -1.7079e+00 -2.0757e+00 +6.8054e-01 +3.7659e+00 +7.2625e-01 -3.8582e+00 +3.6632e+00 +1.8187e+00 -1.3611e+00
5912 +1.336151532e+02 +1.336151532e+02 +4.152515318e+01 +4.152515318e+01 +1.0992e+00 -1.3821e-01 +1.3757e+00 -2.7705e-01 +7.5877e-01 -2.9693e+00 +8.9564e-01 +9.5536e-01 +3.9831e-01 +1.6995e+00 +3.8226e+00 -1.7018e+00 -2.0671e+00 +6.8176e-01 +3.7654e+00 +7.2667e-01 -3.8580e+00 +3.6639e+00 +1.8179e+00 -1.3616e+00
5931 +1.304064859e+02 +1.304064859e+02 +3.831648590e+01 +3.831648590e+01 +1.0820e+00 -1.4281e-01 +1.4031e+00 -2.7686e-01 +7.5718e-01 -2.9780e+00 +8.8580e-01 +9.9487e-01 +4.0697e-01 +1.6847e+00 +3.8280e+00 -1.7067e+00 -2.0708e+00 +6.8497e-01 +3.7698e+00 +7.2668e-01 -3.8568e+00 +3.6635e+00 +1.8178e+00 -1.3613e+00
5956 +1.264880249e+02 +1.264880249e+02 +3.439802495e+01 +3.439802495e+01 +1.0816e+00 -1.3245e-01 +1.3677e+00 -2.7646e-01 +7.5782e-01 -3.0125e+00 +8.7024e-01 +1.0475e+00 +3.9902e-01 +1.6986e+00 +3.8453e+00 -1.7096e+00 -2.0738e+00 +6.8252e-01 +3.7709e+00 +7.2617e-01 -3.8554e+00 +3.6616e+00 +1.8183e+00 -1.3613e+00
5962 +1.253433548e+02 +1.253433548e+02 +3.325335479e+01 +3.325335479e+01 +1.1092e+00 -1.2313e-01 +1.3161e+00 -2.9011e-01 +7.7009e-01 -3.0420e+00 +8.5098e-01 +1.0760e+00 +4.0086e-01 +1.6806e+00 +3.8511e+00 -1.7139e+00 -2.0706e+00 +6.8171e-01 +3.7676e+00 +7.2499e-01 -3.8548e+00 +3.6603e+00 +1.8187e+00 -1.3618e+00
5982 +1.213657840e+02 +1.213657840e+02 +2.927578400e+01 +2.927578400e+01 +1.1624e+00 -8.3549e-02 +1.1730e+00 -3.1953e-01 +7.6095e-01 -3.1757e+00 +8.3236e-01 +1.1289e+00 +3.8290e-01 +1.6582e+00 +3.8565e+00 -1.7103e+00 -2.0683e+00 +6.8499e-01 +3.7705e+00 +7.2654e-01 -3.8560e+00 +3.6594e+00 +1.8180e+00 -1.3612e+00
5994 +1.189441449e+02 +1.189441449e+02 +2.685414493e+01 +2.685414493e+01 +1.2071e+00 -3.7802e-02 +1.0442e+00 -3.5243e-01 +7.6378e-01 -3.3035e+00 +8.4843e-01 +1.1691e+00 +3.7756e-01 +1.6250e+00 +3.8617e+00 -1.7142e+00 -2.0661e+00 +6.8213e-01 +3.7702e+00 +7.2684e-01 -3.8572e+00 +3.6578e+00 +1.8180e+00 -1.3608e+00
6012 +1.173136468e+02 +1.173136468e+02 +2.522364678e+01 +2.522364678e+01 +1.1916e+00 -4.3704e-02 +1.0649e+00 -3.5131e-01 +7.4123e-01 -3.2530e+00 +8.4082e-01 +1.1055e+00 +3.4965e-01 +1.6461e+00 +3.8570e+00 -1.7102e+00 -2.0645e+00 +6.8630e-01 +3.7727e+00 +7.2708e-01 -3.8553e+00 +3.6593e+00 +1.8183e+00 -1.3614e+00
6066 +1.132392025e+02 +1.132392025e+02 +2.114920249e+01 +2.114920249e+01 +1.2003e+00 -2.6466e-02 +9.8263e-01 -3.4832e-01 +7.4853e-01 -3.3179e+00 +8.0764e-01 +1.1063e+00 +3.5288e-01 +1.5997e+00 +3.8362e+00 -1.6950e+00 -2.0648e+00 +6.8147e-01 +3.7716e+00 +7.2875e-01 -3.8565e+00 +3.6606e+00 +1.8174e+00 -1.3618e+00
6072 +1.111555840e+02 +1.111555840e+02 +1.906558400e+01 +1.906558400e+01 +1.2319e+00 -1.5389e-02 +9.0618e-01 -3.5121e-01 +7.6648e-01 -3.3189e+00 +8.0445e-01 +1.1256e+00 +3.6298e-01 +1.6283e+00 +3.8411e+00 -1.6972e+00 -2.0649e+00 +6.7758e-01 +3.7721e+00 +7.2649e-01 -3.8574e+00 +3.6606e+00 +1.8170e+00 -1.3618e+00
6093 +1.079660715e+02 +1.079660715e+02 +1.587607147e+01 +1.587607147e+01 +1.2602e+00 -2.1984e-03 +8.4874e-01 -3.6730e-01 +7.4062e-01 -3.4228e+00 +7.6324e-01 +1.1211e+00 +3.3267e-01 +1.6003e+00 +3.8316e+00 -1.6986e+00 -2.0714e+00 +6.8932e-01 +3.7657e+00 +7.2720e-01 -3.8558e+00 +3.6608e+00 +1.8174e+00 -1.3615e+00
6102 +1.054730910e+02 +1.054730910e+02 +1.338309095e+01 +1.338309095e+01 +1.2423e+00 -2.2355e-02 +9.1666e-01 -3.6014e-01 +7.4405e-01 -3.3704e+00 +7.7359e-01 +1.1079e+00 +3.6316e-01 +1.6364e+00 +3.8330e+00 -1.6892e+00 -2.0722e+00 +6.8888e-01 +3.7671e+00 +7.2717e-01 -3.8555e+00 +3.6622e+00 +1.8176e+00 -1.3614e+00
6118 +1.044148783e+02 +1.044148783e+02 +1.232487826e+01 +1.232487826e+01 +1.2394e+00 -1.2618e-02 +9.0230e-01 -3.5906e-01 +7.4375e-01 -3.4144e+00 +7.7830e-01 +1.0872e+00 +3.7169e-01 +1.6374e+00 +3.8368e+00 -1.6934e+00 -2.0732e+00 +6.8927e-01 +3.7676e+00 +7.2864e-01 -3.8551e+00 +3.6619e+00 +1.8168e+00 -1.3608e+00
6157 +1.008631283e+02 +1.008631283e+02 +8.773128325e+00 +8.773128325e+00 +1.2638e+00 +8.7867e-03 +8.3303e-01 -3.6222e-01 +7.2268e-01 -3.5019e+00 +7.5481e-01 +1.0389e+00 +3.5458e-01 +1.6538e+00 +3.8441e+00 -1.7105e+00 -2.0672e+00 +6.8844e-01 +3.7652e+00 +7.2834e-01 -3.8521e+00 +3.6623e+00 +1.8169e+00 -1.3615e+00
6177 +9.990827786e+01 +9.990827786e+01 +7.818277858e+00 +7.818277858e+00 +1.3438e+00 +6.2360e-02 +6.2821e-01 -3.9532e-01 +7.0592e-01 -3.7018e+00 +7.0212e-01 +9.9304e-01 +3.6031e-01 +1.6550e+00 +3.8468e+00 -1.7033e+00 -2.0684e+00 +6.8668e-01 +3.7630e+00 +7.3319e-01 -3.8501e+00 +3.6615e+00 +1.8168e+00 -1.3620e+00
6180 +9.690139740e+01 +9.690139740e+01 +4.811397404e+00 +4.811397404e+00 +1.2635e+00 +1.0917e-02 +8.0335e-01 -3.7428e-01 +7.0361e-01 -3.5128e+00 +7.5698e-01 +1.0184e+00 +3.6323e-01 +1.6614e+00 +3.8232e+00 -1.7036e+00 -2.0714e+00 +6.8652e-01 +3.7679e+00 +7.3019e-01 -3.8528e+00 +3.6606e+00 +1.8174e+00 -1.3608e+00
6187 +9.537101408e+01 +9.537101408e+01 +3.281014084e+00 +3.281014084e+00 +1.2639e+00 +2.2183e-02 +8.0887e-01 -3.8198e-01 +7.0592e-01 -3.5387e+00 +7.5065e-01 +1.0284e+00 +3.8020e-01 +1.6568e+00 +3.8160e+00 -1.7016e+00 -2.0726e+00 +6.8421e-01 +3.7683e+00 +7.2969e-01 -3.8528e+00 +3.6610e+00 +1.8178e+00 -1.3607e+00
6207 +9.329582085e+01 +9.329582085e+01 +1.205820846e+00 +1.205820846e+00 +1.3841e+00 +1.0352e-01 +5.2016e-01 -4.3176e-01 +6.7543e-01 -3.7856e+00 +7.3724e-01 +1.0647e+00 +3.6554e-01 +1.6564e+00 +3.8564e+00 -1.7035e+00 -2.0752e+00 +6.8635e-01 +3.7656e+00 +7.2935e-01 -3.8524e+00 +3.6583e+00 +1.8189e+00 -1.3602e+00
6212 +9.024331155e+01 +9.024331155e+01 -1.846688446e+00 -1.846688446e+00 +1.3678e+00 +9.3232e-02 +5.6894e-01 -4.2950e-01 +6.8297e-01 -3.7328e+00 +7.2469e-01 +1.0406e+00 +3.8074e-01 +1.6525e+00 +3.8455e+00 -1.7086e+00 -2.0824e+00 +6.8821e-01 +3.7661e+00 +7.3003e-01 -3.8525e+00 +3.6606e+00 +1.8197e+00 -1.3599e+00
6229 +8.811148983e+01 +8.811148983e+01 -3.978510166e+00 -3.978510166e+00 +1.3450e+00 +7.7484e-02 +6.1146e-01 -4.2112e-01 +6.8508e-01 -3.7011e+00 +7.4498e-01 +1.0016e+00 +3.9256e-01 +1.6498e+00 +3.8403e+00 -1.7072e+00 -2.0838e+00 +6.8875e-01 +3.7686e+00 +7.2891e-01 -3.8558e+00 +3.6603e+00 +1.8187e+00 -1.3600e+00
6232 +8.667835855e+01 +8.667835855e+01 -5.411641449e+00 -5.411641449e+00 +1.3204e+00 +6.8464e-02 +6.6181e-01 -4.1256e-01 +6.7921e-01 -3.6456e+00 +7.4317e-01 +9.4062e-01 +4.0288e-01 +1.6565e+00 +3.8437e+00 -1.7116e+00 -2.0911e+00 +6.8642e-01 +3.7688e+00 +7.2705e-01 -3.8562e+00 +3.6609e+00 +1.8180e+00 -1.3599e+00
6248 +8.483268069e+01 +8.483268069e+01 -7.257319307e+00 -7.257319307e+00 +1.3778e+00 +1.2957e-01 +4.8531e-01 -4.4068e-01 +6.5935e-01 -3.8014e+00 +7.2495e-01 +9.3711e-01 +4.1524e-01 +1.6540e+00 +3.8531e+00 -1.7113e+00 -2.0930e+00 +6.8703e-01 +3.7686e+00 +7.2686e-01 -3.8560e+00 +3.6614e+00 +1.8180e+00 -1.3597e+00
6259 +8.186841558e+01 +8.186841558e+01 -1.022158442e+01 -1.022158442e+01 +1.3996e+00 +1.5050e-01 +4.2850e-01 -4.3714e-01 +6.5022e-01 -3.8423e+00 +7.1762e-01 +9.3604e-01 +4.3761e-01 +1.6746e+00 +3.8449e+00 -1.7145e+00 -2.0943e+00 +6.8119e-01 +3.7667e+00 +7.2825e-01 -3.8566e+00 +3.6620e+00 +1.8184e+00 -1.3600e+00
6323 +8.083728107e+01 +8.083728107e+01 -1.125271893e+01 -1.125271893e+01 +1.3852e+00 +1.4671e-01 +4.9659e-01 -4.3170e-01 +6.5673e-01 -3.8150e+00 +7.0096e-01 +9.8670e-01 +4.1820e-01 +1.6818e+00 +3.8296e+00 -1.7105e+00 -2.1022e+00 +6.8391e-01 +3.7667e+00 +7.2927e-01 -3.8576e+00 +3.6602e+00 +1.8182e+00 -1.3602e+00
6365 +7.869164770e+01 +7.869164770e+01 -1.339835230e+01 -1.339835230e+01 +1.4061e+00 +2.0511e-01 +4.3454e-01 -4.5129e-01 +6.5008e-01 -3.8476e+00 +6.5434e-01 +1.0076e+00 +4.2132e-01 +1.6839e+00 +3.8186e+00 -1.7195e+00 -2.0990e+00 +6.8370e-01 +3.7678e+00 +7.2602e-01 -3.8582e+00 +3.6592e+00 +1.8187e+00 -1.3602e+00
6375 +7.734667530e+01 +7.734667530e+01 -1.474332470e+01 -1.474332470e+01 +1.4012e+00 +1.9290e-01 +4.5722e-01 -4.5144e-01 +6.4276e-01 -3.8304e+00 +6.5697e-01 +9.7609e-01 +4.1823e-01 +1.6723e+00 +3.8219e+00 -1.7163e+00 -2.1009e+00 +6.7776e-01 +3.7711e+00 +7.2606e-01 -3.8552e+00 +3.6596e+00 +1.8186e+00 -1.3603e+00
6391 +7.553293177e+01 +7.553293177e+01 -1.655706823e+01 -1.655706823e+01 +1.4268e+00 +2.2139e-01 +4.0398e-01 -4.7049e-01 +6.2229e-01 -3.8908e+00 +6.3228e-01 +9.7442e-01 +4.0956e-01 +1.6728e+00 +3.8240e+00 -1.7161e+00 -2.0969e+00 +6.7767e-01 +3.7697e+00 +7.2629e-01 -3.8554e+00 +3.6587e+00 +1.8190e+00 -1.3605e+00
6402 +7.180562832e+01 +7.180562832e+01 -2.028437168e+01 -2.028437168e+01 +1.4523e+00 +2.4413e-01 +3.3832e-01 -4.7365e-01 +6.0648e-01 -3.9433e+00 +5.9620e-01 +9.4047e-01 +4.1720e-01 +1.6781e+00 +3.8195e+00 -1.7141e+00 -2.0938e+00 +6.8018e-01 +3.7701e+00 +7.2697e-01 -3.8554e+00 +3.6593e+00 +1.8188e+00 -1.3613e+00
6417 +6.969587715e+01 +6.969587715e+01 -2.239412285e+01 -2.239412285e+01 +1.4887e+00 +2.7029e-01 +2.7825e-01 -4.8101e-01 +5.8891e-01 -4.0258e+00 +5.6937e-01 +9.5478e-01 +4.3053e-01 +1.6707e+00 +3.8255e+00 -1.7129e+00 -2.0873e+00 +6.8105e-01 +3.7706e+00 +7.2744e-01 -3.8552e+00 +3.6601e+00 +1.8192e+00 -1.3615e+00
