% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1003 +7.514640480e-01 +7.514640480e-01 +2.984814640e+02 +2.984814640e+02 -2.1977e+00 +3.4676e+00 +4.9182e-01 -2.3233e+00 +3.6420e+00 -2.6270e+00 -3.3052e-02 +6.4488e-01 +1.6678e+00 -3.4205e+00 -5.9678e-01 +1.7999e+00 +3.5304e-01 -3.2835e-01 +3.3282e+00 +1.2513e+00 +8.0486e-01 +5.2013e-01 -3.6407e+00 +3.1632e+00
1060 +7.297526493e-01 +7.297526493e-01 +2.984597526e+02 +2.984597526e+02 -2.1668e+00 +3.5619e+00 +4.6959e-01 -2.3130e+00 +3.6385e+00 -2.6612e+00 -1.4229e-02 +5.7631e-01 +1.5452e+00 -3.4506e+00 -6.7549e-01 +1.7550e+00 +2.7079e-01 -2.8195e-01 +3.3243e+00 +1.2146e+00 +9.9656e-01 +4.4641e-01 -3.5853e+00 +3.2042e+00
1192 +7.209087589e-01 +7.209087589e-01 +2.984509088e+02 +2.984509088e+02 -2.1004e+00 +3.5287e+00 +5.1424e-01 -2.3793e+00 +3.5630e+00 -2.6232e+00 -1.0868e-01 +5.8303e-01 +1.5927e+00 -3.4986e+00 -6.1614e-01 +1.7611e+00 +4.2641e-01 -2.6472e-01 +3.3816e+00 +1.2022e+00 +9.2520e-01 +4.0107e-01 -3.5234e+00 +3.1957e+00
1270 +7.025554220e-01 +7.025554220e-01 +2.984325554e+02 +2.984325554e+02 -2.1474e+00 +3.5481e+00 +4.5869e-01 -2.3199e+00 +3.5250e+00 -2.5992e+00 -1.1709e-01 +5.9325e-01 +1.5345e+00 -3.5291e+00 -6.3211e-01 +1.7662e+00 +2.7127e-01 -2.8532e-01 +3.3161e+00 +1.2359e+00 +8.7339e-01 +3.5287e-01 -3.6574e+00 +3.1601e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.156121458e+01 +8.156121458e+01 +1.331312146e+02 +1.331312146e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +8.109014382e+01 +8.109014382e+01 +1.326601438e+02 +1.326601438e+02 +1.1578e+00 +1.3151e-01 +1.7801e+00 -8.9841e-01 -3.9336e-01 -3.0295e+00 +1.1763e+00 +1.3709e+00 +4.8831e-01 -6.0264e-01 +4.1958e-02 -1.5283e+00 +5.3238e-01 +1.6643e+00 -1.1584e+00 +4.8198e-01 -2.8093e+00 -1.3225e+00 +5.8231e-01 -1.6618e+00
8 +7.889864481e+01 +7.889864481e+01 +1.304686448e+02 +1.304686448e+02 +8.8915e-01 +1.5235e+00 +3.2590e-01 -2.6451e-01 +1.3431e+00 +4.5195e-01 +7.3460e-01 -1.9803e-01 +2.2549e-01 +2.3472e-01 +1.1942e+00 -5.9721e-01 +2.0943e-01 +8.6250e-01 +7.7663e-01 +2.9233e-01 -6.3514e-01 -4.4898e-01 -1.1385e+00 -5.5972e-01
20 +7.697963647e+01 +7.697963647e+01 +1.285496365e+02 +1.285496365e+02 +9.5812e-01 +2.3287e+00 -4.8760e-01 +2.0304e-03 +1.8700e+00 -1.0673e+00 +1.6839e+00 -6.7238e-01 +8.1154e-01 +5.0422e-01 +3.3181e+00 -1.8783e+00 +6.2305e-01 +1.3836e+00 +9.9615e-01 -1.7103e-01 -1.0969e+00 -1.5142e+00 -1.8937e+00 -2.0032e+00
26 +7.524297279e+01 +7.524297279e+01 +1.268129728e+02 +1.268129728e+02 +6.6798e-01 +2.8020e+00 -1.2324e+00 +1.1949e+00 +1.0914e+00 -1.3098e+00 +3.2429e+00 -1.0714e-01 +2.9293e-01 -3.5231e-01 +3.2024e+00 -1.4176e+00 +3.6672e-01 +6.7401e-01 +1.1258e+00 -7.2383e-01 -6.4478e-01 -2.0721e+00 -2.1858e+00 -3.5584e+00
46 +7.381205611e+01 +7.381205611e+01 +1.253820561e+02 +1.253820561e+02 -3.9110e-01 +3.8788e+00 -4.7710e-01 -5.3768e-01 +8.5126e-01 -5.6956e-01 +3.1179e+00 -7.5463e-01 -6.1931e-01 -3.0290e-01 +1.9323e+00 -2.9584e-01 +9.2848e-01 -4.7831e-01 +3.1287e-01 +1.2416e-01 -8.7954e-01 -1.7789e+00 -3.2273e+00 +5.3090e-01
61 +7.009075319e+01 +7.009075319e+01 +1.216607532e+02 +1.216607532e+02 -4.0549e-01 +3.5293e+00 -1.0103e+00 -1.0044e-01 +1.4222e+00 -6.3303e-01 +3.1628e+00 -5.1663e-01 -1.2169e+00 -5.3524e-01 +1.5174e+00 +5.2503e-01 +6.0877e-01 -1.4383e+00 +7.3812e-01 +6.8484e-01 -1.6617e+00 -1.0356e+00 -4.4577e+00 -3.9027e-02
65 +6.662220179e+01 +6.662220179e+01 +1.181922018e+02 +1.181922018e+02 -7.2832e-01 +4.7859e+00 -1.1385e+00 -5.9596e-02 +1.4697e+00 +2.2563e-01 +3.0280e+00 -1.1670e+00 -1.1727e+00 -3.7487e-01 +1.8773e+00 +1.3955e+00 +9.7598e-01 -2.0940e+00 +1.5045e+00 +7.9100e-03 -2.6538e+00 -1.7437e+00 -5.0084e+00 +1.1536e-01
107 +6.383419132e+01 +6.383419132e+01 +1.154041913e+02 +1.154041913e+02 +3.6451e-01 +5.7440e+00 -4.0450e-01 +5.9930e-01 +2.7715e+00 -1.2406e+00 +4.1397e+00 -2.2426e+00 -2.0340e+00 -1.3438e+00 +8.7310e-02 +1.9742e+00 +6.3830e-01 -3.2490e+00 +2.5503e+00 +4.6120e-01 -2.9069e-01 -6.2959e-01 -3.4368e+00 -5.3750e-01
121 +6.182523593e+01 +6.182523593e+01 +1.133952359e+02 +1.133952359e+02 +4.7810e-01 +4.3869e+00 +1.1436e+00 -6.2262e-02 +1.8729e+00 -1.6536e+00 +3.4779e+00 -2.7838e+00 -1.8183e+00 -1.7618e+00 -2.8075e-01 +1.4114e+00 +1.3933e+00 -2.9353e+00 +2.4379e+00 +1.1848e+00 -1.2400e+00 -8.8967e-01 -3.0334e+00 -6.9024e-01
122 +5.958548871e+01 +5.958548871e+01 +1.111554887e+02 +1.111554887e+02 +4.8169e-01 +5.2119e+00 +1.1045e+00 +1.5213e+00 +2.1666e+00 -9.6683e-01 +3.0911e+00 -3.3148e+00 -1.5093e+00 -1.4651e+00 -2.7483e-01 +2.4147e+00 +1.0162e+00 -2.4002e+00 +3.6146e+00 +1.0645e+00 -8.1127e-01 -1.9175e+00 -3.3049e+00 -1.0413e+00
134 +5.615167190e+01 +5.615167190e+01 +1.077216719e+02 +1.077216719e+02 +3.9762e-01 +5.0442e+00 +8.4147e-01 +1.6027e+00 +2.3925e+00 -5.6121e-01 +3.9663e+00 -3.6481e+00 -1.0222e+00 -1.0204e+00 +4.1476e-01 +3.3352e+00 +2.1758e+00 -2.8255e+00 +5.1876e+00 +5.3466e-01 -6.7621e-01 -2.8385e+00 -3.8003e+00 -1.0002e+00
136 +5.018871251e+01 +5.018871251e+01 +1.017587125e+02 +1.017587125e+02 +5.3670e-01 +4.2872e+00 +6.7455e-01 +3.9900e-01 +1.8321e+00 -8.6184e-01 +3.0138e+00 -3.8354e+00 -1.1236e+00 -1.0014e+00 -3.6709e-01 +2.7256e+00 +7.2433e-01 -2.8987e+00 +3.5141e+00 -1.3281e-01 -1.7399e+00 -1.7921e+00 -3.1502e+00 -9.5290e-01
147 +4.416799477e+01 +4.416799477e+01 +9.573799477e+01 +9.573799477e+01 +5.2267e-01 +3.7083e+00 -1.5541e-01 +1.0234e+00 +2.4181e+00 -4.9914e-01 +3.2062e+00 -3.4409e+00 -5.5983e-01 -1.2630e+00 -3.4340e-01 +1.8213e+00 +1.7752e+00 -2.7092e+00 +2.8800e+00 +8.8764e-02 -2.7513e+00 -2.1466e+00 -3.5433e+00 -1.8755e+00
155 +4.238332122e+01 +4.238332122e+01 +9.395332122e+01 +9.395332122e+01 -2.0411e-01 +2.8512e+00 -1.0779e+00 +1.4859e+00 +2.0653e+00 -4.4822e-01 +3.4610e+00 -3.2570e+00 -1.6372e-01 -1.9230e+00 -6.7012e-01 +1.3527e+00 +1.7186e+00 -2.5585e+00 +2.2153e+00 -4.1669e-01 -1.6016e+00 -2.4215e+00 -4.1012e+00 -1.5838e+00
165 +4.160903402e+01 +4.160903402e+01 +9.317903402e+01 +9.317903402e+01 -5.4261e-01 +2.1029e+00 -1.3961e+00 +2.0818e+00 +2.2543e+00 -1.0763e+00 +2.5177e+00 -3.1539e+00 -1.0747e+00 -1.6733e+00 -4.6498e-01 +1.5287e+00 +1.9170e+00 -3.1351e+00 +1.3879e+00 -5.9223e-01 -1.1247e+00 -1.1881e+00 -4.3125e+00 -1.4283e+00
175 +4.029499395e+01 +4.029499395e+01 +9.186499395e+01 +9.186499395e+01 -3.4605e-01 +2.7333e+00 +1.8757e-01 +1.5461e+00 +7.4871e-01 -6.6456e-01 +3.0902e+00 -3.6804e+00 -1.5340e+00 -2.1838e+00 +6.5638e-01 +1.6156e+00 +2.1271e+00 -3.9046e+00 +1.3836e+00 -2.6221e-01 -5.9076e-01 -1.1917e+00 -3.8646e+00 -1.2137e+00
212 +3.894820954e+01 +3.894820954e+01 +9.051820954e+01 +9.051820954e+01 +2.7069e-02 +3.0861e+00 +7.3522e-01 +8.3364e-01 +1.2813e+00 -7.2321e-01 +4.9707e+00 -3.5772e+00 -2.2338e+00 -1.6862e+00 +4.9009e-01 +2.2877e+00 +7.3890e-01 -3.1495e+00 +1.5569e+00 -6.7487e-01 -1.4724e+00 -3.8859e+00 -4.2687e+00 -1.1008e+00
226 +3.311528637e+01 +3.311528637e+01 +8.468528637e+01 +8.468528637e+01 -2.7916e-01 +2.4560e+00 +1.1911e+00 +1.4215e+00 +1.2792e+00 -6.0940e-01 +5.3429e+00 -4.2279e+00 -1.6973e+00 -1.0658e+00 +9.0030e-01 +2.7168e+00 +6.8219e-01 -2.7846e+00 +2.4023e+00 -4.0738e-01 -1.6132e+00 -3.5548e+00 -4.0044e+00 -9.9815e-01
236 +2.829677419e+01 +2.829677419e+01 +7.986677419e+01 +7.986677419e+01 +1.4126e-01 +2.7406e+00 +1.0473e+00 +1.2241e+00 +1.1911e+00 -8.1081e-01 +4.5827e+00 -3.9166e+00 -1.7484e+00 -1.1990e+00 +1.0083e+00 +2.8992e+00 +8.3448e-01 -3.1162e+00 +2.3420e+00 -9.7158e-01 -1.8950e+00 -4.0494e+00 -3.4620e+00 -1.3679e+00
250 +2.699806088e+01 +2.699806088e+01 +7.856806088e+01 +7.856806088e+01 +5.2155e-01 +2.7575e+00 +3.9682e-01 +1.3619e+00 +8.3910e-01 -1.0632e+00 +4.2321e+00 -2.9082e+00 -1.9856e+00 -7.5770e-01 +1.3873e+00 +2.7146e+00 +1.4141e+00 -3.5644e+00 +1.9711e+00 -1.2486e+00 -1.1420e+00 -3.8679e+00 -3.6542e+00 -1.6972e+00
268 +2.657965757e+01 +2.657965757e+01 +7.814965757e+01 +7.814965757e+01 +2.6400e-01 +2.7454e+00 +4.8905e-01 +1.8722e+00 +8.3554e-01 -9.3036e-01 +5.0795e+00 -3.2827e+00 -2.1826e+00 +1.6968e-01 +2.0375e+00 +3.0529e+00 +2.4352e+00 -3.3380e+00 +2.0533e+00 -2.1064e+00 -1.9045e+00 -4.3175e+00 -3.5911e+00 -1.5600e+00
287 +2.572817914e+01 +2.572817914e+01 +7.729817914e+01 +7.729817914e+01 +4.9977e-01 +2.7125e+00 +2.2779e-01 +2.3985e+00 +2.8011e-01 -6.2278e-01 +4.9421e+00 -3.8807e+00 -1.9880e+00 +2.2877e-01 +2.2055e+00 +2.8295e+00 +1.5386e+00 -3.4196e+00 +2.0602e+00 -2.4732e+00 -2.0908e+00 -4.0411e+00 -3.6262e+00 -1.4661e+00
290 +2.475087704e+01 +2.475087704e+01 +7.632087704e+01 +7.632087704e+01 -2.4326e-01 +2.9390e+00 +4.9551e-01 +1.6320e+00 +9.1122e-01 -6.7534e-01 +5.0133e+00 -4.0520e+00 -2.1326e+00 -8.3106e-01 +2.7996e+00 +2.1377e+00 +2.4297e+00 -4.1204e+00 +2.3731e+00 -2.0014e+00 -2.5660e+00 -4.6864e+00 -4.2595e+00 -1.8569e+00
305 +2.188779199e+01 +2.188779199e+01 +7.345779199e+01 +7.345779199e+01 -7.0928e-01 +3.2234e+00 +9.3764e-01 +2.1409e+00 +8.8709e-01 -1.5510e+00 +4.4202e+00 -3.6153e+00 -1.6059e+00 -7.2875e-01 +2.7516e+00 +1.9578e+00 +2.0944e+00 -3.3940e+00 +1.9750e+00 -9.5918e-01 -2.1429e+00 -4.2869e+00 -3.7554e+00 -1.5818e+00
316 +2.068592010e+01 +2.068592010e+01 +7.225592010e+01 +7.225592010e+01 -5.8232e-01 +3.0560e+00 +8.0284e-01 +2.5609e+00 +8.8209e-01 -1.5630e+00 +4.1061e+00 -3.4621e+00 -1.8459e+00 -3.6392e-01 +3.3470e+00 +2.3563e+00 +1.9946e+00 -3.1940e+00 +2.7046e+00 -1.0661e+00 -2.8387e+00 -4.3575e+00 -4.2093e+00 -1.4127e+00
317 +2.016926121e+01 +2.016926121e+01 +7.173926121e+01 +7.173926121e+01 -9.3800e-01 +3.3101e+00 +7.9686e-01 +2.2385e+00 +1.1742e+00 -1.6170e+00 +4.2238e+00 -4.0555e+00 -1.6026e+00 -2.0293e-01 +2.6503e+00 +2.3178e+00 +1.5863e+00 -3.5113e+00 +1.6134e+00 -1.4783e+00 -2.5121e+00 -4.3782e+00 -4.3187e+00 -1.7191e+00
326 +1.825886585e+01 +1.825886585e+01 +6.982886585e+01 +6.982886585e+01 -1.3647e+00 +3.0853e+00 +6.7974e-01 +2.1468e+00 +1.3096e+00 -1.5746e+00 +4.6267e+00 -4.2981e+00 -1.1613e+00 -6.8127e-01 +2.5539e+00 +2.1761e+00 +2.4498e+00 -4.0374e+00 +2.0179e+00 -1.2606e+00 -2.0471e+00 -3.8824e+00 -4.2166e+00 -1.7644e+00
328 +1.777981957e+01 +1.777981957e+01 +6.934981957e+01 +6.934981957e+01 -6.2587e-01 +2.9244e+00 +4.7504e-01 +2.0092e+00 +1.1971e+00 -1.5130e+00 +3.9835e+00 -3.2782e+00 -1.3816e+00 -7.9977e-01 +3.3654e+00 +2.2196e+00 +1.7039e+00 -3.4002e+00 +1.5631e+00 -1.7306e+00 -2.3351e+00 -3.7631e+00 -3.9361e+00 -1.5483e+00
351 +1.660576050e+01 +1.660576050e+01 +6.817576050e+01 +6.817576050e+01 -1.2021e+00 +3.0771e+00 +3.2456e-01 +2.0311e+00 +1.3858e+00 -1.3260e+00 +3.1228e+00 -3.6274e+00 -1.1186e+00 -8.8747e-01 +3.4867e+00 +2.4060e+00 +1.8479e+00 -3.4518e+00 +2.4319e+00 -1.2565e+00 -1.8424e+00 -3.3850e+00 -3.4026e+00 -1.5518e+00
359 +1.474299212e+01 +1.474299212e+01 +6.631299212e+01 +6.631299212e+01 -1.1418e+00 +2.6388e+00 -1.2623e-01 +1.8998e+00 +1.4358e+00 -1.0917e+00 +3.0984e+00 -3.7692e+00 -3.9781e-01 -1.1325e+00 +3.6728e+00 +2.6332e+00 +1.8861e+00 -3.8543e+00 +2.6982e+00 -1.0639e+00 -2.1627e+00 -2.9909e+00 -3.5169e+00 -1.4027e+00
389 +1.410918353e+01 +1.410918353e+01 +6.567918353e+01 +6.567918353e+01 -1.1583e+00 +2.1396e+00 +3.1014e-01 +2.0362e+00 +1.7698e+00 -9.3152e-01 +4.2218e+00 -3.9758e+00 -6.3923e-01 -1.0674e+00 +2.9563e+00 +1.7872e+00 +1.8624e+00 -3.7458e+00 +2.2578e+00 -1.4042e+00 -1.5816e+00 -2.3959e+00 -3.8317e+00 -1.3434e+00
402 +1.335939072e+01 +1.335939072e+01 +6.492939072e+01 +6.492939072e+01 -1.1621e+00 +1.9788e+00 +2.1543e-01 +2.2744e+00 +2.0662e+00 -1.2289e+00 +4.3704e+00 -4.5227e+00 -6.3415e-01 -1.5939e+00 +3.3462e+00 +2.3962e+00 +2.2930e+00 -3.6172e+00 +2.5566e+00 -1.7432e+00 -1.6830e+00 -2.1138e+00 -4.2565e+00 -1.1375e+00
425 +1.196855162e+01 +1.196855162e+01 +6.353855162e+01 +6.353855162e+01 -7.3978e-01 +1.4632e+00 -6.1774e-02 +2.3444e+00 +1.6795e+00 -1.4290e+00 +3.7496e+00 -4.1389e+00 -7.7745e-01 -1.5959e+00 +3.4647e+00 +2.2913e+00 +1.8877e+00 -3.6061e+00 +2.3843e+00 -1.8003e+00 -1.9744e+00 -2.4246e+00 -4.3652e+00 -1.0971e+00
432 +1.145817514e+01 +1.145817514e+01 +6.302817514e+01 +6.302817514e+01 -7.9513e-01 +1.3849e+00 -7.5595e-02 +2.2061e+00 +1.6809e+00 -1.2477e+00 +3.7692e+00 -4.1068e+00 -9.9865e-01 -1.3315e+00 +3.7126e+00 +2.2208e+00 +2.0258e+00 -3.8904e+00 +3.0081e+00 -1.7634e+00 -1.5397e+00 -2.4555e+00 -4.4814e+00 -1.7311e+00
461 +1.076296869e+01 +1.076296869e+01 +6.233296869e+01 +6.233296869e+01 -4.1179e-01 +1.2641e+00 -5.2091e-01 +2.2525e+00 +1.7337e+00 -9.1452e-01 +3.4770e+00 -4.1499e+00 -7.1976e-01 -1.2406e+00 +3.1091e+00 +2.5159e+00 +2.2754e+00 -3.2568e+00 +2.9326e+00 -1.8629e+00 -1.8932e+00 -2.6228e+00 -4.6740e+00 -1.6436e+00
541 +1.039499067e+01 +1.039499067e+01 +6.196499067e+01 +6.196499067e+01 -1.0545e+00 +2.0200e+00 -7.5101e-02 +2.2409e+00 +2.1796e+00 -1.2731e+00 +3.7158e+00 -3.8184e+00 -2.6000e-01 -5.7180e-01 +3.3740e+00 +3.0843e+00 +1.8002e+00 -3.8540e+00 +3.0691e+00 -2.0279e+00 -1.7206e+00 -2.1648e+00 -4.2781e+00 -9.8300e-01
645 +1.011048338e+01 +1.011048338e+01 +6.168048338e+01 +6.168048338e+01 -6.9261e-01 +2.1945e+00 -2.5659e-01 +1.8937e+00 +2.1702e+00 -1.4245e+00 +4.0164e+00 -3.8206e+00 -8.6570e-01 -1.0328e+00 +2.8099e+00 +2.4470e+00 +1.6158e+00 -3.5698e+00 +2.4538e+00 -1.5869e+00 -1.8935e+00 -2.8565e+00 -4.4603e+00 -1.2079e+00
664 +9.729822923e+00 +9.729822923e+00 +6.129982292e+01 +6.129982292e+01 -5.5485e-01 +1.9955e+00 -1.9996e-01 +2.0906e+00 +2.2479e+00 -1.3630e+00 +3.9838e+00 -3.7819e+00 -6.1840e-01 -9.3907e-01 +2.7808e+00 +2.5641e+00 +1.3624e+00 -3.3855e+00 +2.7674e+00 -1.4614e+00 -1.9076e+00 -2.7379e+00 -4.3966e+00 -1.5263e+00
675 +9.404858588e+00 +9.404858588e+00 +6.097485859e+01 +6.097485859e+01 -5.9317e-01 +2.0454e+00 -1.0362e-01 +2.1638e+00 +2.0232e+00 -1.4085e+00 +4.0016e+00 -3.8386e+00 -6.3905e-01 -7.0003e-01 +2.9872e+00 +2.5788e+00 +1.4068e+00 -3.5455e+00 +2.7630e+00 -1.4243e+00 -2.0845e+00 -2.8361e+00 -4.2449e+00 -1.4660e+00
683 +9.320826043e+00 +9.320826043e+00 +6.089082604e+01 +6.089082604e+01 -3.1951e-01 +1.9280e+00 +1.3718e-02 +2.3071e+00 +2.0251e+00 -1.5180e+00 +3.9798e+00 -3.9673e+00 -5.2831e-01 -6.7742e-01 +2.9887e+00 +2.6938e+00 +1.3661e+00 -3.4930e+00 +2.7736e+00 -1.6231e+00 -2.1310e+00 -2.9068e+00 -4.2898e+00 -1.3768e+00
732 +9.030942361e+00 +9.030942361e+00 +6.060094236e+01 +6.060094236e+01 -6.3548e-01 +1.9882e+00 -2.9638e-01 +2.1804e+00 +1.8482e+00 -1.5778e+00 +4.0016e+00 -4.0301e+00 -4.2063e-01 -4.1091e-01 +3.3187e+00 +2.9775e+00 +1.6098e+00 -3.7768e+00 +2.9913e+00 -1.5237e+00 -1.9906e+00 -2.7060e+00 -4.2982e+00 -1.4837e+00
918 +8.887656217e+00 +8.887656217e+00 +6.045765622e+01 +6.045765622e+01 -4.8848e-01 +1.7440e+00 -3.5531e-01 +2.2174e+00 +2.0511e+00 -1.4940e+00 +3.8660e+00 -3.8511e+00 -3.5359e-01 -5.0803e-01 +3.2139e+00 +2.9817e+00 +1.6197e+00 -3.7263e+00 +2.8894e+00 -1.6891e+00 -2.1404e+00 -2.6443e+00 -4.5812e+00 -1.5445e+00
% function evaluation | noise-free fitness - Fopt (-3.339100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.486280474e+01 +8.486280474e+01 -2.490471953e+02 -2.490471953e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
29 +8.119873747e+01 +8.119873747e+01 -2.527112625e+02 -2.527112625e+02 +3.5805e+00 +1.4593e+00 -3.9026e+00 -5.8444e-01 +3.2843e+00 +1.9676e+00 +2.8127e+00 +2.7386e-01 +2.3861e-01 +3.1100e-01 +2.3868e+00 +2.2162e-01 +1.8067e+00 -1.1272e+00 -2.0841e-01 +8.0045e-01 -1.3770e+00 +1.2389e+00 +1.5913e+00 +1.2083e+00
44 +7.659978273e+01 +7.659978273e+01 -2.573102173e+02 -2.573102173e+02 +1.2508e+00 +1.5620e+00 -4.6162e-01 -2.6531e-01 +2.0637e+00 +7.9143e-01 +4.6234e+00 -4.1701e-01 -2.5280e-01 +1.5325e-01 +1.8358e+00 +1.9066e-01 +1.7214e-01 -1.9217e+00 -7.9457e-01 +1.0712e+00 -5.2195e-01 +2.7855e+00 +2.2395e+00 +1.0166e+00
57 +7.530200675e+01 +7.530200675e+01 -2.586079932e+02 -2.586079932e+02 +1.7142e+00 +1.7499e+00 -1.1446e+00 -1.0530e+00 +2.1655e+00 +8.8326e-01 +4.0630e+00 +1.4094e-01 -2.3358e+00 -4.9123e-01 +1.8696e-01 -9.4639e-01 +3.1405e-01 -1.3657e+00 -7.2948e-01 +1.5806e+00 -3.5832e-01 +3.0953e+00 +4.3687e+00 -3.2824e-01
81 +7.273201698e+01 +7.273201698e+01 -2.611779830e+02 -2.611779830e+02 +3.0562e+00 +2.3326e+00 -2.0068e+00 +8.8782e-02 +1.1159e+00 +1.7919e+00 +3.6847e+00 +3.3805e+00 -2.2741e-01 -6.5648e-01 -2.8723e-01 -4.1784e-01 +1.8814e-01 +1.6619e-01 -1.2628e+00 -6.0730e-01 -2.0188e+00 +3.3455e+00 +3.0189e+00 -2.3641e-01
87 +6.920980397e+01 +6.920980397e+01 -2.647001960e+02 -2.647001960e+02 +2.6039e+00 +1.2312e+00 -1.5318e+00 -1.7091e-01 +6.8131e-01 +2.1814e+00 +4.2714e+00 +2.6447e+00 -3.9957e-01 +1.4259e-01 -7.0580e-03 -3.2308e-01 -4.6693e-01 -1.5442e+00 -8.3519e-01 -9.2531e-01 -2.3215e+00 +2.9084e+00 +3.0373e+00 +3.5268e-01
111 +6.903954761e+01 +6.903954761e+01 -2.648704524e+02 -2.648704524e+02 +3.5116e+00 -5.3669e-01 -1.1273e+00 -9.7782e-01 +8.4274e-01 +3.4098e+00 +3.8090e+00 +2.7687e+00 +1.3973e-01 +4.8094e-01 -5.0493e-02 +8.3434e-01 -2.3327e-01 -2.7408e+00 -2.2628e+00 +5.2528e-01 -1.5736e+00 +2.9542e+00 +1.2101e-01 -1.5211e+00
149 +6.303857128e+01 +6.303857128e+01 -2.708714287e+02 -2.708714287e+02 +1.9079e+00 -9.6652e-01 -1.9385e+00 +1.5424e+00 +1.1161e+00 +5.2670e+00 +4.8857e+00 +3.6519e+00 -1.0871e+00 +3.9178e-01 +1.3836e-02 +6.3246e-01 +5.5402e-01 -2.0532e+00 -8.7377e-01 +1.6645e+00 -2.4220e+00 +4.9311e+00 +6.6555e-01 -6.0878e-01
212 +5.895552049e+01 +5.895552049e+01 -2.749544795e+02 -2.749544795e+02 +2.1022e+00 +1.9414e-01 -1.1992e+00 +1.7633e+00 -1.8646e+00 +4.2713e+00 +5.4600e+00 +4.3567e+00 -2.9119e+00 +4.2355e-01 +1.6596e+00 +2.4760e+00 +4.7568e-01 -9.9859e-01 +7.4758e-01 +1.0099e+00 -2.1908e+00 +4.9941e+00 +2.0169e+00 -9.8629e-01
260 +5.828915814e+01 +5.828915814e+01 -2.756208419e+02 -2.756208419e+02 +1.3233e+00 -3.9172e-02 -1.0796e+00 +1.0040e+00 -1.2960e+00 +4.1835e+00 +4.4878e+00 +3.8516e+00 -3.7594e+00 -5.5134e-01 +9.3223e-01 +2.8940e+00 +8.4646e-01 -7.9856e-01 +3.7131e-01 +1.8975e+00 -1.6597e+00 +5.4979e+00 +2.7330e+00 -1.7499e+00
271 +5.265932863e+01 +5.265932863e+01 -2.812506714e+02 -2.812506714e+02 +2.2404e+00 -1.4126e-01 -1.4926e+00 +7.4715e-01 -7.7091e-01 +4.3051e+00 +5.1357e+00 +4.9747e+00 -3.2333e+00 -2.7497e-01 +9.6304e-01 +2.5312e+00 +1.2724e+00 -1.2633e+00 +8.8730e-01 +2.3880e+00 -1.0734e+00 +5.5000e+00 +2.3191e+00 -1.8841e+00
285 +4.880631833e+01 +4.880631833e+01 -2.851036817e+02 -2.851036817e+02 +2.1809e+00 -1.2706e-01 -1.4420e+00 +6.4325e-01 +9.0425e-01 +3.7369e+00 +5.1947e+00 +4.7706e+00 -2.8521e+00 +7.5701e-01 +4.7502e-01 +2.7214e+00 +7.8720e-01 -1.0448e+00 +8.3104e-01 +1.5681e+00 -1.1456e+00 +6.0305e+00 +2.4893e+00 -8.1932e-01
295 +4.454845328e+01 +4.454845328e+01 -2.893615467e+02 -2.893615467e+02 +2.4058e+00 -5.2858e-01 -1.2141e+00 +5.0452e-01 +3.4517e-01 +3.9049e+00 +5.5494e+00 +4.2515e+00 -2.8218e+00 +6.9412e-01 +1.4079e+00 +1.9908e+00 +1.4926e+00 -9.8502e-01 +9.5780e-01 +1.4117e+00 -9.5725e-01 +5.4549e+00 +2.7963e+00 -1.0658e+00
338 +4.292055321e+01 +4.292055321e+01 -2.909894468e+02 -2.909894468e+02 +3.4880e+00 -9.2597e-02 -8.1733e-01 +2.2609e-01 +3.8339e-01 +3.3095e+00 +5.6737e+00 +4.1522e+00 -2.3748e+00 +1.0721e+00 +1.7091e+00 +2.7515e+00 +1.0586e+00 -1.3394e+00 +1.1042e+00 +2.3666e+00 -8.4692e-01 +5.5221e+00 +3.0237e+00 -2.4196e+00
372 +4.149301537e+01 +4.149301537e+01 -2.924169846e+02 -2.924169846e+02 +3.7543e+00 -1.1161e+00 -1.0932e+00 +7.3826e-01 -3.1037e-01 +3.1170e+00 +5.2882e+00 +3.6901e+00 -2.0594e+00 +1.6607e+00 +1.8733e+00 +2.4318e+00 +1.0448e+00 -7.1707e-01 -4.3898e-02 +2.0327e+00 -2.6885e-01 +3.7766e+00 +2.6323e+00 -2.5395e+00
