% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1457 +2.271648031e+00 +2.271648031e+00 +2.754216480e+02 +2.754216480e+02 -3.5767e+00 +2.1527e+00 -9.2442e-01 +1.1653e-01 -1.6731e+00 -2.6374e+00 -8.1683e-01 -1.1346e+00 -2.6682e+00 +4.9865e+00 -8.8776e-01 +8.5979e-01 -1.4327e+00 -5.6042e-01 -8.7092e-01 -3.7712e+00 +2.4320e+00 +3.6411e-02 +1.0052e+00 -2.6857e+00
1718 +2.225498958e+00 +2.225498958e+00 +2.753754990e+02 +2.753754990e+02 -3.5566e+00 +2.2329e+00 -9.5574e-01 +6.7998e-02 -1.7755e+00 -2.6011e+00 -7.7501e-01 -1.1198e+00 -2.6946e+00 +5.0025e+00 -8.3856e-01 +7.9934e-01 -1.5035e+00 -5.8329e-01 -7.9754e-01 -3.7401e+00 +2.4398e+00 +5.1471e-02 +9.8011e-01 -2.6465e+00
1902 +2.167408323e+00 +2.167408323e+00 +2.753174083e+02 +2.753174083e+02 -3.5549e+00 +2.2526e+00 -9.6505e-01 +7.6017e-02 -1.7723e+00 -2.6149e+00 -7.3312e-01 -1.1154e+00 -2.7034e+00 +4.9798e+00 -8.3540e-01 +7.7449e-01 -1.4993e+00 -5.6257e-01 -7.8039e-01 -3.7272e+00 +2.4649e+00 +6.1716e-02 +9.6042e-01 -2.6153e+00
2062 +2.136070114e+00 +2.136070114e+00 +2.752860701e+02 +2.752860701e+02 -3.5417e+00 +2.2304e+00 -9.6420e-01 +9.4726e-02 -1.7668e+00 -2.6419e+00 -7.8986e-01 -1.1125e+00 -2.7203e+00 +4.9934e+00 -8.3704e-01 +7.6944e-01 -1.5215e+00 -5.5052e-01 -7.8307e-01 -3.7372e+00 +2.4405e+00 +5.8841e-02 +9.5736e-01 -2.6009e+00
2200 +2.080583327e+00 +2.080583327e+00 +2.752305833e+02 +2.752305833e+02 -3.5213e+00 +2.2306e+00 -9.5711e-01 +8.1503e-02 -1.7794e+00 -2.6394e+00 -7.8341e-01 -1.1084e+00 -2.7300e+00 +5.0056e+00 -8.3009e-01 +7.5515e-01 -1.5199e+00 -5.4868e-01 -7.8440e-01 -3.7173e+00 +2.4448e+00 +5.4571e-02 +9.4948e-01 -2.6078e+00
2688 +2.041683399e+00 +2.041683399e+00 +2.751916834e+02 +2.751916834e+02 -3.5202e+00 +2.2279e+00 -9.5394e-01 +8.0006e-02 -1.7915e+00 -2.6351e+00 -7.6670e-01 -1.1120e+00 -2.7239e+00 +5.0092e+00 -8.3234e-01 +7.5610e-01 -1.5123e+00 -5.5636e-01 -7.9479e-01 -3.7259e+00 +2.4525e+00 +6.0024e-02 +9.3796e-01 -2.6159e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.574854264e+01 +1.574854264e+01 +5.292854264e+01 +5.292854264e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.116246928e+01 +1.116246928e+01 +4.834246928e+01 +4.834246928e+01 +1.6881e+00 -8.6303e-01 +1.1477e+00 +1.3419e-01 +6.0016e-01 +4.7022e-01 -5.3744e-01 +5.8125e-01 -9.9923e-01 -9.9420e-01 -1.4724e+00 +3.9105e-01 +2.2565e+00 +4.7895e-01 -5.5743e-01 +1.9009e-03 -6.5859e-01 -2.1593e-04 -9.3757e-01 +1.1267e+00
5 +9.154330584e+00 +9.154330584e+00 +4.633433058e+01 +4.633433058e+01 -3.0958e-01 +8.1774e-01 +1.4928e+00 +1.3587e+00 -1.3357e+00 +9.7519e-01 -6.3717e-01 -4.1487e-01 -3.6948e-01 +6.9371e-01 +3.4789e-01 +4.9419e-01 -4.7785e-01 +1.5263e+00 -2.1609e-01 -4.2176e-01 -5.9306e-01 +2.5391e-01 +3.1798e-03 +3.4472e-01
19 +9.089851437e+00 +9.089851437e+00 +4.626985144e+01 +4.626985144e+01 -1.8128e+00 -1.7398e-01 +9.3990e-01 +6.3093e-01 -4.1317e-01 +6.5900e-01 +1.4382e+00 -1.0280e+00 +3.5380e-02 +1.2692e-02 -2.5165e-01 +2.6933e-01 -3.3913e-01 +4.2258e-01 -3.8632e-02 +6.9958e-01 -1.3602e+00 +1.4482e+00 -4.0075e-01 +9.6600e-01
43 +7.543789411e+00 +7.543789411e+00 +4.472378941e+01 +4.472378941e+01 -2.6991e+00 +1.2401e+00 +1.5933e+00 +2.4982e+00 -2.9174e+00 +4.5664e-01 +1.5514e+00 -1.3915e+00 +2.4835e+00 +2.0125e+00 +3.0762e-01 -1.3570e+00 +1.5061e+00 +9.5835e-01 +1.0521e+00 +1.1344e+00 -1.0405e+00 +1.5272e+00 -6.0444e-01 +2.1783e+00
63 +7.122799182e+00 +7.122799182e+00 +4.430279918e+01 +4.430279918e+01 -2.9257e+00 +1.2547e+00 -3.4054e-01 +1.3226e+00 -2.2500e+00 -6.2946e-02 +5.9722e-02 -1.4317e+00 +1.5305e+00 +2.4466e+00 +4.9794e-01 -3.0804e-01 +1.8193e+00 +8.4787e-01 +1.5254e+00 +1.0263e-02 -6.7407e-01 -2.0836e-01 -2.4924e+00 +1.0124e-01
76 +6.482442059e+00 +6.482442059e+00 +4.366244206e+01 +4.366244206e+01 -3.3430e+00 +6.2598e-01 +9.2034e-01 +5.4625e-01 -3.0966e+00 -1.3864e+00 +8.1364e-01 -1.8147e+00 +2.8080e+00 +2.3069e+00 -1.2915e-01 +2.0993e-01 +1.9270e+00 +8.5203e-01 +1.5051e+00 -1.0322e+00 -1.6459e+00 +2.7821e-01 -2.8287e+00 -8.2001e-01
78 +6.333137235e+00 +6.333137235e+00 +4.351313724e+01 +4.351313724e+01 -2.9111e+00 +7.2601e-01 -3.8107e-01 +1.2707e+00 -2.5409e+00 -4.4888e-01 +7.6686e-01 -1.3625e+00 +1.5812e+00 +2.6460e+00 -4.6586e-01 -5.5774e-01 +2.5486e+00 +7.8131e-01 +1.4292e+00 -2.3025e-01 +2.4052e-01 -7.5750e-01 -1.7157e+00 -3.2258e-01
85 +6.025962846e+00 +6.025962846e+00 +4.320596285e+01 +4.320596285e+01 -2.5165e+00 +8.0804e-01 +5.4323e-01 +3.3349e-01 -2.4686e+00 -8.4658e-02 +7.2418e-01 -9.2870e-01 +1.4166e+00 +2.4553e+00 -4.0243e-01 -7.5916e-01 +2.6568e+00 +8.2478e-02 +1.5823e+00 +8.5391e-01 +7.4338e-01 -1.6797e+00 -1.2765e+00 -3.4232e-01
102 +5.377248405e+00 +5.377248405e+00 +4.255724840e+01 +4.255724840e+01 -2.7154e+00 -1.3036e-01 -3.8447e-01 -4.8868e-01 -3.4021e+00 -1.0305e+00 +1.5067e+00 -2.1047e+00 +1.9065e+00 +3.2537e+00 -5.3309e-01 -1.4850e+00 +1.3346e+00 -1.5194e-01 +2.5797e+00 +2.2291e+00 +9.6111e-01 -7.1085e-01 -1.5072e+00 -1.2641e+00
140 +5.128709650e+00 +5.128709650e+00 +4.230870965e+01 +4.230870965e+01 -3.0062e+00 +1.0127e+00 +8.4120e-01 -6.6135e-02 -2.9162e+00 -3.0095e+00 +2.7596e-01 -3.6469e+00 +1.1837e+00 +3.4743e+00 +1.0882e+00 -1.8344e+00 +7.8531e-01 +3.3063e-02 +2.9886e+00 +1.9527e+00 +1.2182e+00 -2.3444e-01 -8.2062e-01 -7.3034e-01
193 +5.036052661e+00 +5.036052661e+00 +4.221605266e+01 +4.221605266e+01 -2.3178e+00 +1.5121e+00 +6.3459e-01 +1.3820e-01 -1.8287e+00 -1.6655e+00 -3.0204e-01 -2.4962e+00 +8.7678e-01 +3.4064e+00 +5.3886e-01 -1.4296e+00 +1.0954e-01 -1.2862e+00 +3.6841e+00 +9.1191e-01 +1.2677e+00 -1.2393e+00 -7.0114e-01 -7.4633e-01
233 +5.008476014e+00 +5.008476014e+00 +4.218847601e+01 +4.218847601e+01 -2.9020e+00 +1.7404e+00 -6.2264e-01 +2.1297e-01 -3.7906e+00 -2.1805e+00 -4.9932e-01 -1.9049e+00 +3.7381e-01 +3.3524e+00 -7.7744e-02 -2.1672e+00 +9.4262e-01 -2.2069e+00 +4.0343e+00 +1.5549e+00 +1.4923e+00 -7.3925e-01 -1.3907e+00 -6.5308e-02
235 +4.820042657e+00 +4.820042657e+00 +4.200004266e+01 +4.200004266e+01 -2.5797e+00 +1.1399e+00 -4.4628e-01 +5.6145e-01 -3.4683e+00 -2.1840e+00 +8.8316e-02 -1.9478e+00 +2.1851e-01 +3.7129e+00 -1.8028e-01 -1.5215e+00 +3.9955e-02 -1.4232e+00 +3.5729e+00 +1.7873e+00 +1.5693e+00 -1.6724e+00 -1.3060e+00 +3.5662e-01
239 +4.433923485e+00 +4.433923485e+00 +4.161392348e+01 +4.161392348e+01 -2.3096e+00 +2.2664e+00 -1.1142e-01 +5.2751e-01 -3.6732e+00 -2.4037e+00 -3.4857e-01 -2.0033e+00 +6.9600e-01 +2.9885e+00 -8.2130e-02 -1.9376e+00 -3.2907e-01 -1.5023e+00 +3.8249e+00 +1.1692e+00 +1.0309e+00 -4.9328e-01 -1.0079e+00 +2.8795e-01
353 +3.844058056e+00 +3.844058056e+00 +4.102405806e+01 +4.102405806e+01 -3.1248e+00 +8.3412e-02 +1.1263e+00 -4.7879e-01 -2.9989e+00 -1.9384e+00 -4.9098e-01 -1.4691e+00 +6.7359e-01 +2.6144e+00 +5.5296e-01 -2.0417e+00 +2.8346e-01 -2.2796e+00 +4.0945e+00 +9.4134e-01 +2.1028e-01 -1.4976e+00 -8.7901e-01 -1.6689e-01
406 +3.765994342e+00 +3.765994342e+00 +4.094599434e+01 +4.094599434e+01 -2.6742e+00 +1.1799e+00 +8.2430e-01 +8.2296e-02 -2.0038e+00 -2.2490e+00 +1.6409e-01 -1.9219e+00 +1.0426e+00 +3.3238e+00 +2.7385e-01 -2.1370e+00 -4.2724e-01 -2.0332e+00 +4.4940e+00 +7.4881e-01 -2.5482e-02 -1.1483e+00 -1.3694e+00 +6.1284e-02
491 +3.369031475e+00 +3.369031475e+00 +4.054903147e+01 +4.054903147e+01 -3.6073e+00 +9.8921e-01 +1.2012e+00 +7.0699e-01 -2.7615e+00 -2.8117e+00 +1.9738e-01 -2.5265e+00 +3.2776e-01 +3.3712e+00 -1.2706e-01 -2.3133e+00 -9.3002e-01 -2.3498e+00 +3.7289e+00 -2.1612e-01 -4.9104e-01 -1.4566e+00 -1.6214e+00 +4.8019e-01
583 +3.008623377e+00 +3.008623377e+00 +4.018862338e+01 +4.018862338e+01 -3.1473e+00 +1.0339e+00 +1.5273e+00 +4.5940e-01 -2.8216e+00 -2.4526e+00 -5.6354e-01 -1.7943e+00 +2.3341e-01 +4.0315e+00 -1.4271e-01 -2.4844e+00 -7.9785e-01 -2.3072e+00 +3.5278e+00 +2.3080e-01 +4.3967e-02 -5.3503e-01 -2.2777e+00 +6.2487e-01
614 +2.873085480e+00 +2.873085480e+00 +4.005308548e+01 +4.005308548e+01 -3.6903e+00 +9.1417e-01 +1.6028e+00 +3.5732e-01 -3.0634e+00 -2.6208e+00 -7.1730e-01 -1.7275e+00 +5.8531e-01 +4.4949e+00 -2.5086e-01 -2.8274e+00 -4.9188e-01 -2.0825e+00 +2.9938e+00 +2.4679e-01 +4.5395e-01 -6.6167e-01 -2.3622e+00 +6.0128e-01
1189 +2.744033278e+00 +2.744033278e+00 +3.992403328e+01 +3.992403328e+01 -4.1829e+00 +7.5150e-01 +1.7981e+00 +6.5950e-01 -2.9630e+00 -2.4400e+00 -8.7069e-01 -1.8005e+00 +1.2908e+00 +4.3792e+00 +3.3981e-01 -2.5735e+00 -4.3372e-01 -2.4781e+00 +3.0875e+00 +1.5704e-01 +6.1733e-01 -8.3650e-01 -2.1969e+00 +1.1132e+00
1227 +2.559105798e+00 +2.559105798e+00 +3.973910580e+01 +3.973910580e+01 -4.2061e+00 +6.8040e-01 +1.7637e+00 +6.2514e-01 -2.9047e+00 -2.3778e+00 -8.3429e-01 -1.7663e+00 +1.3206e+00 +4.4067e+00 +3.1816e-01 -2.6119e+00 -4.9595e-01 -2.4297e+00 +2.9723e+00 +4.6503e-02 +5.2874e-01 -8.2794e-01 -2.1924e+00 +1.2035e+00
1299 +2.361072027e+00 +2.361072027e+00 +3.954107203e+01 +3.954107203e+01 -4.0678e+00 +5.7185e-01 +1.8720e+00 +5.5154e-01 -2.9721e+00 -2.5012e+00 -7.0166e-01 -1.7764e+00 +1.2023e+00 +4.3869e+00 +3.7142e-01 -2.5958e+00 -5.6760e-01 -2.3826e+00 +3.0258e+00 +1.0438e-01 +6.3901e-01 -9.0020e-01 -2.2009e+00 +1.3206e+00
1500 +2.324184130e+00 +2.324184130e+00 +3.950418413e+01 +3.950418413e+01 -4.0271e+00 +5.7423e-01 +1.8140e+00 +4.2863e-01 -3.0331e+00 -2.6080e+00 -7.0721e-01 -1.8136e+00 +1.2108e+00 +4.4150e+00 +3.5646e-01 -2.6395e+00 -5.0930e-01 -2.4106e+00 +3.0880e+00 +1.8500e-01 +5.8976e-01 -8.1118e-01 -2.1501e+00 +1.2168e+00
1543 +2.288484328e+00 +2.288484328e+00 +3.946848433e+01 +3.946848433e+01 -4.0326e+00 +6.2294e-01 +1.7685e+00 +4.4004e-01 -2.9844e+00 -2.6374e+00 -7.1778e-01 -1.7740e+00 +1.2067e+00 +4.3889e+00 +3.7215e-01 -2.6294e+00 -5.0775e-01 -2.4088e+00 +3.0786e+00 +1.8925e-01 +5.7836e-01 -8.2403e-01 -2.1557e+00 +1.2155e+00
1622 +2.236786980e+00 +2.236786980e+00 +3.941678698e+01 +3.941678698e+01 -4.0229e+00 +6.3316e-01 +1.7523e+00 +4.7735e-01 -2.9847e+00 -2.6583e+00 -7.5195e-01 -1.7847e+00 +1.2142e+00 +4.3872e+00 +3.8664e-01 -2.6169e+00 -4.7034e-01 -2.4284e+00 +3.1114e+00 +1.3938e-01 +5.8963e-01 -8.0354e-01 -2.1291e+00 +1.2376e+00
1780 +2.173415176e+00 +2.173415176e+00 +3.935341518e+01 +3.935341518e+01 -4.0166e+00 +6.1617e-01 +1.7791e+00 +5.0304e-01 -3.0038e+00 -2.6498e+00 -7.5004e-01 -1.7711e+00 +1.1907e+00 +4.3625e+00 +3.6992e-01 -2.6221e+00 -5.3559e-01 -2.4394e+00 +3.0838e+00 +2.0565e-01 +5.8950e-01 -8.0727e-01 -2.1693e+00 +1.2461e+00
1815 +2.123791936e+00 +2.123791936e+00 +3.930379194e+01 +3.930379194e+01 -4.0007e+00 +6.1993e-01 +1.7716e+00 +5.0850e-01 -2.9876e+00 -2.6541e+00 -7.5908e-01 -1.7866e+00 +1.1664e+00 +4.3556e+00 +3.6317e-01 -2.6176e+00 -5.2959e-01 -2.4236e+00 +3.0797e+00 +2.1579e-01 +5.8870e-01 -8.1203e-01 -2.1611e+00 +1.2389e+00
2374 +2.078768711e+00 +2.078768711e+00 +3.925876871e+01 +3.925876871e+01 -3.9996e+00 +6.3391e-01 +1.7915e+00 +4.7579e-01 -2.9817e+00 -2.6354e+00 -7.6593e-01 -1.7699e+00 +1.2042e+00 +4.3560e+00 +3.8007e-01 -2.5994e+00 -5.3058e-01 -2.4192e+00 +3.0856e+00 +2.2776e-01 +5.8844e-01 -8.0544e-01 -2.1771e+00 +1.2643e+00
3581 +2.040889265e+00 +2.040889265e+00 +3.922088927e+01 +3.922088927e+01 -4.0132e+00 +6.4476e-01 +1.7994e+00 +4.8336e-01 -2.9946e+00 -2.6351e+00 -7.6522e-01 -1.7612e+00 +1.1976e+00 +4.3597e+00 +3.7077e-01 -2.6038e+00 -5.2419e-01 -2.4206e+00 +3.0874e+00 +2.1582e-01 +5.7847e-01 -8.1429e-01 -2.1770e+00 +1.2580e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.445935349e+01 +1.445935349e+01 -1.334406465e+02 -1.334406465e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.391819575e+01 +1.391819575e+01 -1.339818042e+02 -1.339818042e+02 -7.6743e-01 -1.6017e+00 +1.5793e+00 -1.1365e+00 +5.4416e-01 -6.9419e-02 -1.8542e+00 +3.8426e-01 +4.2862e-01 -2.1405e+00 +1.4167e-01 +5.8179e-01 -7.9472e-02 -9.5953e-01 -7.8957e-01 +1.2513e+00 +9.1726e-01 -5.3901e-01 +1.3313e-01 +7.6385e-01
8 +1.314031639e+01 +1.314031639e+01 -1.347596836e+02 -1.347596836e+02 +7.5165e-01 +7.0389e-01 -1.0481e+00 -6.7115e-01 +7.8888e-02 +1.9424e+00 -4.0426e-01 +1.7453e+00 +6.8350e-01 +1.4120e+00 -9.0547e-01 -8.6325e-01 +1.7755e+00 +5.6916e-01 +1.0469e+00 -9.5395e-01 +5.6472e-01 -7.6796e-01 +1.1014e+00 -1.3446e+00
12 +1.169878365e+01 +1.169878365e+01 -1.362012164e+02 -1.362012164e+02 -2.6016e+00 -5.3518e-01 +1.0656e+00 -5.0690e-01 +3.6029e-01 -4.9325e-02 -6.8936e-01 -3.1392e+00 -4.5129e-01 +1.9926e+00 +5.0521e-02 +7.9201e-01 -1.2947e+00 -4.3735e-01 +1.6513e+00 +1.8062e+00 +2.2471e-01 +4.9689e-01 +1.4441e+00 +1.6030e+00
13 +1.039463005e+01 +1.039463005e+01 -1.375053699e+02 -1.375053699e+02 +1.1027e+00 -9.0187e-01 +9.2757e-01 -5.9989e-01 -2.4041e-01 -7.5715e-01 -1.7525e+00 -1.2878e+00 +7.9486e-01 -1.8039e-01 -1.2870e+00 +2.8563e+00 +3.1609e-01 -3.0796e+00 +8.9379e-01 +2.3682e+00 +1.4737e+00 +7.4254e-02 +1.2063e+00 +3.1102e-01
57 +9.607326179e+00 +9.607326179e+00 -1.382926738e+02 -1.382926738e+02 +2.2321e+00 -7.7892e-01 -5.9388e-01 +7.5750e-01 -1.3289e+00 +2.4131e+00 -1.1198e+00 -2.9244e+00 -2.5673e+00 -1.6617e+00 -7.4687e-01 +5.2305e+00 +1.5591e-02 -2.2111e+00 +2.6190e+00 +1.5343e+00 -1.6032e+00 -2.3209e+00 -2.1161e+00 -5.6040e-01
63 +8.988271523e+00 +8.988271523e+00 -1.389117285e+02 -1.389117285e+02 +1.9102e+00 -5.2090e-01 -8.6490e-01 +1.6675e+00 -7.5261e-02 +2.7291e+00 -2.0112e+00 -2.6287e+00 -2.7126e+00 -1.0557e+00 -5.0298e-01 +4.7361e+00 +1.9099e-01 -1.3904e+00 +2.4551e+00 +3.5566e+00 -2.1378e+00 -4.8685e-01 -2.0135e+00 +8.5941e-01
67 +6.923973938e+00 +6.923973938e+00 -1.409760261e+02 -1.409760261e+02 +2.9091e+00 -1.1627e+00 +3.4258e-01 +1.1219e+00 -1.8764e+00 +1.2679e+00 -1.7356e+00 -2.8233e+00 -2.3873e+00 -1.6853e+00 -1.2831e+00 +4.6743e+00 -1.6858e+00 -3.2120e+00 +1.7010e+00 +2.8662e+00 -1.8296e+00 -1.3802e+00 -2.3425e+00 +8.5344e-01
196 +6.601031660e+00 +6.601031660e+00 -1.412989683e+02 -1.412989683e+02 +4.6504e-01 -8.9843e-02 +1.1595e+00 +1.1522e+00 -2.2553e+00 -5.5317e-01 -2.2358e+00 -1.5338e+00 -1.1072e+00 -2.2504e+00 -2.1346e+00 +2.6790e+00 -1.3129e+00 -3.4461e+00 +8.5440e-01 -1.5284e+00 -2.0799e+00 -4.5201e-01 -1.5791e+00 +4.9337e-01
255 +6.220599208e+00 +6.220599208e+00 -1.416794008e+02 -1.416794008e+02 +2.0897e+00 -1.9728e+00 +6.7425e-01 +6.9101e-01 -3.1151e+00 -1.0940e-01 -1.7563e+00 -1.6477e+00 -1.2237e+00 -1.8523e+00 -1.3659e+00 +4.7725e+00 +2.7153e-01 -2.6873e+00 +2.6066e-01 -2.3041e+00 -1.0514e+00 -2.3028e+00 -1.0508e+00 +1.2598e-01
271 +5.938186711e+00 +5.938186711e+00 -1.419618133e+02 -1.419618133e+02 +2.6028e+00 -2.2495e+00 +1.2377e+00 +3.3593e-01 -3.3892e+00 -1.2998e-02 -9.9373e-01 -1.8456e+00 -1.3616e+00 -9.2510e-01 -2.2943e+00 +3.9136e+00 -5.2072e-02 -2.9302e+00 +8.1527e-01 -2.6151e+00 -5.2908e-01 -2.4531e+00 -1.7179e+00 -2.3285e-01
343 +5.514458096e+00 +5.514458096e+00 -1.423855419e+02 -1.423855419e+02 +1.9420e+00 -1.9013e+00 +1.2945e+00 -7.4558e-01 -2.6853e+00 -1.0419e+00 -3.2976e+00 -1.5395e+00 -8.6243e-01 +3.9364e-01 -1.1570e+00 +4.0202e+00 -4.0515e-01 -2.6687e+00 +3.2904e-01 +5.3482e-03 -1.2263e+00 -3.2386e+00 -8.7450e-01 +1.4808e+00
348 +4.905854034e+00 +4.905854034e+00 -1.429941460e+02 -1.429941460e+02 +1.3698e+00 -1.3996e+00 +8.5622e-01 -8.0779e-01 -2.8642e+00 -4.4894e-01 -3.1402e+00 -5.4942e-01 -2.0765e+00 +6.9032e-02 -8.2167e-01 +3.8807e+00 -1.1676e+00 -3.0772e+00 -3.1689e-01 -1.1108e-01 -3.1077e-01 -2.6732e+00 -9.1628e-01 +1.2684e+00
762 +4.862874461e+00 +4.862874461e+00 -1.430371255e+02 -1.430371255e+02 +8.1261e-01 -5.1802e-01 +6.1012e-01 -5.0515e-01 -3.9790e+00 -1.0031e-01 -2.6104e+00 -1.7010e+00 -2.9879e+00 +2.7838e+00 -3.3606e+00 +4.7804e+00 -6.4754e-01 -2.6335e+00 +7.3197e-01 -1.1710e-01 -1.9515e+00 -2.6482e+00 -2.2604e+00 +2.6687e+00
779 +4.311201634e+00 +4.311201634e+00 -1.435887984e+02 -1.435887984e+02 +2.1294e-01 -3.7223e-01 -3.3542e-02 -7.7096e-01 -4.0761e+00 -3.9512e-01 -1.9819e+00 -1.4867e+00 -2.7424e+00 +2.5560e+00 -3.7360e+00 +3.8247e+00 -2.4408e-01 -3.3032e+00 +1.1189e+00 -3.8576e-01 -1.4903e+00 -2.5823e+00 -2.4024e+00 +2.8228e+00
783 +4.227511468e+00 +4.227511468e+00 -1.436724885e+02 -1.436724885e+02 -7.1710e-01 -2.7025e-01 +7.0349e-01 -3.4177e-01 -4.5736e+00 -4.6853e-01 -1.7567e+00 -1.3531e+00 -3.0530e+00 +1.8697e+00 -4.3605e+00 +3.0343e+00 +1.6939e-02 -3.6160e+00 +1.4054e+00 +3.5313e-01 -2.2579e+00 -3.0236e+00 -1.7406e+00 +2.9124e+00
794 +3.186557328e+00 +3.186557328e+00 -1.447134427e+02 -1.447134427e+02 -3.7750e-01 -3.8704e-01 +5.9126e-01 -8.0055e-01 -3.9349e+00 +6.8136e-02 -1.6637e+00 -1.5835e+00 -3.4359e+00 +1.9586e+00 -3.8150e+00 +3.6130e+00 +1.0817e+00 -4.4515e+00 +1.6446e+00 +6.0788e-02 -2.6838e+00 -2.8724e+00 -2.0080e+00 +2.2435e+00
841 +2.529975698e+00 +2.529975698e+00 -1.453700243e+02 -1.453700243e+02 -1.3654e+00 -1.2658e+00 +1.0974e+00 -8.3045e-01 -3.9963e+00 -1.2458e-01 -1.7014e+00 -1.4615e+00 -4.5572e+00 +9.1431e-01 -3.4501e+00 +3.3304e+00 -7.5545e-01 -3.2220e+00 -2.6742e-02 +4.6253e-01 -2.6127e+00 -2.5663e+00 -3.7667e+00 +1.7245e+00
1110 +2.113253891e+00 +2.113253891e+00 -1.457867461e+02 -1.457867461e+02 -4.3946e-01 -6.2170e-01 +1.0071e+00 -1.3770e+00 -4.0389e+00 +1.5598e+00 -1.4723e+00 -1.3328e+00 -3.6445e+00 +1.9010e+00 -3.1512e+00 +3.3266e+00 -4.0919e-01 -3.2159e+00 +7.3817e-01 +7.1235e-01 -2.8803e+00 -2.1738e+00 -2.2387e+00 +2.1979e+00
1119 +2.036368029e+00 +2.036368029e+00 -1.458636320e+02 -1.458636320e+02 -2.0099e-01 -4.2010e-01 +1.1520e+00 -1.5347e+00 -4.2070e+00 +1.5287e+00 -1.7516e+00 -1.1889e+00 -3.4099e+00 +1.4575e+00 -2.6810e+00 +3.5866e+00 -4.4371e-01 -3.1339e+00 +5.3444e-01 +1.3587e+00 -2.8219e+00 -2.7907e+00 -2.2399e+00 +2.2224e+00
1152 +1.906571882e+00 +1.906571882e+00 -1.459934281e+02 -1.459934281e+02 -2.5625e-01 -4.1954e-01 +1.1834e+00 -1.0734e+00 -4.3554e+00 +1.2091e+00 -1.6785e+00 -1.4735e+00 -3.8245e+00 +1.5367e+00 -2.7290e+00 +3.7741e+00 -4.4769e-01 -3.7919e+00 +1.0156e+00 +1.0713e+00 -3.3375e+00 -3.0273e+00 -2.3598e+00 +1.9721e+00
1363 +1.861258383e+00 +1.861258383e+00 -1.460387416e+02 -1.460387416e+02 -6.9393e-01 -7.4657e-01 +1.4309e+00 -8.8505e-01 -3.1771e+00 +1.1323e+00 -1.4866e+00 -1.6656e+00 -3.4698e+00 +1.1376e+00 -2.7615e+00 +3.3149e+00 +1.6284e-01 -4.4286e+00 +8.6250e-01 +1.0731e+00 -3.7264e+00 -2.7842e+00 -2.2038e+00 +1.8478e+00
1383 +1.741262765e+00 +1.741262765e+00 -1.461587372e+02 -1.461587372e+02 -4.8378e-01 -5.2751e-01 +1.3566e+00 -1.1599e+00 -2.9644e+00 +1.1134e+00 -1.3151e+00 -1.7846e+00 -3.5737e+00 +1.2680e+00 -2.7510e+00 +2.9179e+00 +1.3094e-01 -4.1102e+00 +9.0115e-01 +1.1478e+00 -4.2318e+00 -2.8342e+00 -2.3877e+00 +1.6645e+00
1402 +1.370941032e+00 +1.370941032e+00 -1.465290590e+02 -1.465290590e+02 -5.3670e-01 -5.6422e-01 +1.2209e+00 -1.4657e+00 -2.9842e+00 +1.2087e+00 -1.0151e+00 -1.5391e+00 -3.5944e+00 +1.0669e+00 -2.6693e+00 +2.8673e+00 -1.9486e-01 -4.2382e+00 +9.1756e-01 +1.3910e+00 -4.3029e+00 -2.9479e+00 -2.7215e+00 +1.3346e+00
1802 +1.343579476e+00 +1.343579476e+00 -1.465564205e+02 -1.465564205e+02 -1.1791e+00 -6.0602e-01 +1.4199e+00 -1.5345e+00 -3.1071e+00 +1.3546e+00 -1.5441e+00 -2.0702e+00 -3.7031e+00 +1.1270e+00 -3.0106e+00 +2.9048e+00 -1.0070e-01 -4.3664e+00 +1.2151e+00 +8.5730e-01 -3.8682e+00 -2.7672e+00 -3.0413e+00 +1.6005e+00
2098 +1.272736988e+00 +1.272736988e+00 -1.466272630e+02 -1.466272630e+02 -1.0612e+00 -7.5758e-01 +1.1569e+00 -1.5963e+00 -3.2408e+00 +1.2890e+00 -1.5232e+00 -2.0614e+00 -3.4649e+00 +9.7964e-01 -3.1821e+00 +3.0027e+00 -5.9967e-02 -4.4254e+00 +9.7674e-01 +1.0883e+00 -3.9866e+00 -2.5474e+00 -3.0679e+00 +1.8133e+00
