% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
169041 +1.445139667e-06 +1.445139667e-06 +3.992000145e+01 +3.992000145e+01 +3.9454e+00 -1.0719e+00 +2.3861e+00 -2.2886e+00 -2.0395e+00 +2.3535e+00 +2.2405e+00 -6.1197e-01 +3.0646e+00 +3.4143e+00 -3.8667e-01 +2.2690e-01 -1.1257e-01 +1.7849e-01 -1.5491e+00 +6.2145e-01 +1.8075e-01 +1.0259e+00 +1.0093e+00 -3.5786e+00
169683 +1.411674795e-06 +1.411674795e-06 +3.992000141e+01 +3.992000141e+01 +3.9454e+00 -1.0718e+00 +2.3861e+00 -2.2886e+00 -2.0395e+00 +2.3535e+00 +2.2406e+00 -6.1193e-01 +3.0646e+00 +3.4142e+00 -3.8657e-01 +2.2674e-01 -1.1248e-01 +1.7859e-01 -1.5489e+00 +6.2153e-01 +1.8077e-01 +1.0260e+00 +1.0093e+00 -3.5786e+00
170019 +1.374667093e-06 +1.374667093e-06 +3.992000137e+01 +3.992000137e+01 +3.9454e+00 -1.0717e+00 +2.3861e+00 -2.2886e+00 -2.0395e+00 +2.3535e+00 +2.2407e+00 -6.1193e-01 +3.0646e+00 +3.4142e+00 -3.8652e-01 +2.2667e-01 -1.1244e-01 +1.7864e-01 -1.5488e+00 +6.2157e-01 +1.8077e-01 +1.0260e+00 +1.0093e+00 -3.5786e+00
170486 +1.348848059e-06 +1.348848059e-06 +3.992000135e+01 +3.992000135e+01 +3.9454e+00 -1.0717e+00 +2.3861e+00 -2.2886e+00 -2.0395e+00 +2.3535e+00 +2.2407e+00 -6.1192e-01 +3.0646e+00 +3.4142e+00 -3.8647e-01 +2.2658e-01 -1.1240e-01 +1.7870e-01 -1.5487e+00 +6.2160e-01 +1.8078e-01 +1.0260e+00 +1.0093e+00 -3.5786e+00
174380 +1.318197896e-06 +1.318197896e-06 +3.992000132e+01 +3.992000132e+01 +3.9454e+00 -1.0716e+00 +2.3861e+00 -2.2885e+00 -2.0395e+00 +2.3535e+00 +2.2408e+00 -6.1195e-01 +3.0646e+00 +3.4141e+00 -3.8635e-01 +2.2646e-01 -1.1232e-01 +1.7875e-01 -1.5485e+00 +6.2165e-01 +1.8080e-01 +1.0261e+00 +1.0093e+00 -3.5787e+00
184188 +1.288246423e-06 +1.288246423e-06 +3.992000129e+01 +3.992000129e+01 +3.9454e+00 -1.0715e+00 +2.3861e+00 -2.2884e+00 -2.0395e+00 +2.3535e+00 +2.2408e+00 -6.1189e-01 +3.0646e+00 +3.4140e+00 -3.8627e-01 +2.2645e-01 -1.1227e-01 +1.7878e-01 -1.5484e+00 +6.2157e-01 +1.8082e-01 +1.0262e+00 +1.0093e+00 -3.5788e+00
193466 +1.258890272e-06 +1.258890272e-06 +3.992000126e+01 +3.992000126e+01 +3.9454e+00 -1.0716e+00 +2.3861e+00 -2.2885e+00 -2.0394e+00 +2.3535e+00 +2.2408e+00 -6.1180e-01 +3.0646e+00 +3.4141e+00 -3.8593e-01 +2.2665e-01 -1.1225e-01 +1.7875e-01 -1.5482e+00 +6.2155e-01 +1.8090e-01 +1.0264e+00 +1.0093e+00 -3.5789e+00
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.349009678e+01 +3.349009678e+01 -2.311990322e+01 -2.311990322e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +3.034407012e+01 +3.034407012e+01 -2.626592988e+01 -2.626592988e+01 -9.3918e-01 -1.5929e-01 -6.5960e-01 -1.1260e-01 +1.0051e+00 +2.3853e-01 +8.1771e-01 -2.0485e-02 -3.8940e-01 +5.9293e-01 +1.0319e+00 -7.4876e-02 -4.6857e-01 +2.8077e-01 +1.8716e+00 -1.4092e+00 +2.5321e-01 -2.2420e+00 -1.0528e+00 +8.4833e-01
11 +2.776436367e+01 +2.776436367e+01 -2.884563633e+01 -2.884563633e+01 -1.0383e+00 -8.7360e-01 +2.0389e+00 -1.0310e+00 +2.8676e+00 -7.7563e-01 +1.2223e+00 +4.9411e-01 -2.0846e+00 +7.0250e-01 +5.3174e-01 -2.7318e-01 -7.5261e-01 -7.3759e-01 -6.3776e-01 +4.2974e-01 -7.1453e-01 -1.2966e+00 -1.3321e+00 -2.5667e-01
13 +2.109474755e+01 +2.109474755e+01 -3.551525245e+01 -3.551525245e+01 -1.0753e+00 -1.4981e+00 +9.4263e-01 -7.6883e-01 +2.6879e+00 +1.0092e-01 +1.3143e+00 -3.9696e-01 -2.8409e+00 +8.0712e-01 +7.6254e-01 +5.4178e-01 -4.4343e-01 -1.5089e+00 -1.2106e+00 +1.1133e+00 -1.3925e+00 +2.1320e-01 -2.9038e+00 -6.2522e-01
25 +1.775081822e+01 +1.775081822e+01 -3.885918178e+01 -3.885918178e+01 -1.2195e+00 -2.0186e+00 +1.6225e+00 -5.0393e-01 +7.4540e-01 +4.6661e-01 +1.8816e+00 -1.3630e+00 -5.1368e+00 +1.5861e+00 +1.2878e+00 -1.6146e-01 -1.2086e+00 -2.1089e+00 -1.3537e+00 +1.4350e+00 -2.3564e+00 +5.2684e-01 -3.6748e+00 -2.6916e-02
42 +1.729047855e+01 +1.729047855e+01 -3.931952145e+01 -3.931952145e+01 -3.0922e-01 -1.6262e+00 +1.2052e+00 -6.8450e-01 -1.7268e+00 +1.6713e+00 +3.3582e-01 -6.9531e-01 -3.7771e+00 +5.3186e-01 -2.2551e+00 +1.5773e+00 -1.4451e+00 -1.8077e+00 -5.0585e-01 +6.6177e-01 -2.5223e+00 -8.6825e-01 -2.2757e+00 -2.7673e+00
45 +1.623966971e+01 +1.623966971e+01 -4.037033029e+01 -4.037033029e+01 -1.9613e+00 -1.9539e+00 +2.6374e+00 -8.6259e-01 -3.1665e-01 +1.3209e+00 +4.0978e+00 -5.7674e-02 -5.3774e+00 +1.1900e+00 -1.3640e-01 -1.0382e+00 -1.0450e+00 -8.1906e-01 -4.3722e-01 +7.9224e-01 -1.5002e+00 +2.5034e-02 -3.1395e+00 -1.2095e+00
54 +1.345350825e+01 +1.345350825e+01 -4.315649175e+01 -4.315649175e+01 -6.9668e-01 -4.1007e-01 +1.2195e+00 -6.9447e-01 -4.9309e-01 +1.4339e+00 +2.6759e+00 -8.1311e-01 -3.9519e+00 +1.1165e+00 +5.2205e-01 -1.2323e+00 -1.3466e+00 +1.1983e-01 +2.6864e-01 +1.6114e+00 -5.0839e-01 +1.7930e-01 -2.3461e+00 -2.1721e+00
67 +1.157992495e+01 +1.157992495e+01 -4.503007505e+01 -4.503007505e+01 -1.1416e+00 -7.0057e-01 +2.2331e+00 -9.3855e-01 -6.7706e-01 +5.3966e-01 +4.6758e+00 -1.6245e+00 -4.0310e+00 +2.4779e-01 -2.4856e-01 -1.3886e+00 -8.0606e-01 +6.8366e-01 +1.8946e-02 +2.2456e+00 -2.0611e+00 +5.4996e-01 -3.1420e+00 -2.3516e+00
87 +1.081275013e+01 +1.081275013e+01 -4.579724987e+01 -4.579724987e+01 -2.2246e+00 +1.5040e+00 +2.6392e+00 -1.8247e+00 -1.5434e-01 +7.3386e-01 +4.4152e+00 -2.1234e+00 -3.0263e+00 +2.9987e-01 -2.5323e+00 -1.3019e+00 -9.2838e-01 -4.2744e-01 -1.0811e+00 +1.5949e+00 -9.7811e-01 +2.7025e-02 -2.9955e+00 -2.5204e+00
94 +1.008107735e+01 +1.008107735e+01 -4.652892265e+01 -4.652892265e+01 -1.8696e+00 +2.1797e+00 +1.7194e+00 -1.4654e+00 +1.4402e-01 +6.1342e-01 +4.5765e+00 -2.0894e+00 -3.2015e+00 +3.7145e-01 -3.2987e+00 -1.2051e+00 -3.6598e-02 +2.0289e-01 -1.3104e+00 +1.9380e+00 -1.0424e+00 -1.2556e-01 -3.9127e+00 -3.3707e+00
108 +8.981856175e+00 +8.981856175e+00 -4.762814382e+01 -4.762814382e+01 -2.0064e+00 +1.7072e+00 +1.3803e+00 -1.8366e+00 -6.3506e-01 +5.1915e-01 +4.0192e+00 -1.3563e+00 -2.5191e+00 +3.9909e-01 -2.1609e+00 -1.7578e+00 +7.0974e-01 +3.8579e-01 -2.3408e-01 +1.7152e+00 -8.1597e-01 -9.1061e-01 -2.2313e+00 -2.8066e+00
109 +8.282619164e+00 +8.282619164e+00 -4.832738084e+01 -4.832738084e+01 -1.5252e+00 +2.4516e+00 +2.1777e+00 -2.4704e+00 -7.6921e-01 +7.2490e-01 +3.8924e+00 -1.5162e+00 -3.0488e+00 +2.9531e-01 -2.7830e+00 -1.7946e+00 +2.9445e-02 +6.8804e-01 -7.1515e-01 +2.7016e+00 -7.4400e-01 +4.6736e-01 -4.3510e+00 -2.7570e+00
129 +8.106705465e+00 +8.106705465e+00 -4.850329454e+01 -4.850329454e+01 -1.4409e+00 +3.0392e+00 +1.3605e+00 -3.5106e+00 -1.1100e+00 +9.6530e-01 +4.8299e+00 -2.0845e+00 -2.5078e+00 +8.1576e-02 -3.3755e+00 -5.8442e-01 -3.4244e-01 -4.0880e-01 -7.7731e-01 +1.9408e+00 -1.0046e+00 +1.2230e+00 -3.5303e+00 -2.8654e+00
133 +6.788154217e+00 +6.788154217e+00 -4.982184578e+01 -4.982184578e+01 -1.8445e+00 +4.1274e+00 +2.3694e+00 -3.4226e+00 -1.2049e+00 +6.5581e-01 +4.0746e+00 -2.3635e+00 -2.8568e+00 -7.5594e-01 -2.8482e+00 -3.5341e-01 +1.0328e+00 -9.9543e-01 -1.5853e+00 +1.3327e+00 -7.8896e-01 +5.8763e-01 -2.8153e+00 -1.8127e+00
253 +6.406373626e+00 +6.406373626e+00 -5.020362637e+01 -5.020362637e+01 +1.8851e-01 +2.7893e+00 +1.6834e+00 -2.1291e+00 -2.0309e+00 +2.1478e+00 +4.3241e+00 -4.5230e-01 -5.2274e+00 +7.6271e-01 -1.5845e+00 -1.3137e+00 +3.0258e+00 -1.4700e+00 -1.1437e+00 +1.0182e+00 -1.8904e+00 +2.1467e+00 -1.4283e+00 -2.0554e+00
271 +6.182710986e+00 +6.182710986e+00 -5.042728901e+01 -5.042728901e+01 +8.7754e-02 +2.8424e+00 +1.7440e+00 -2.7506e+00 -2.2362e+00 +2.8249e+00 +4.6834e+00 -5.9864e-01 -5.8682e+00 +7.4741e-01 -2.1023e+00 -1.3688e+00 +2.8342e+00 -1.3495e+00 -1.6676e+00 +1.0850e+00 -1.6186e+00 +2.2833e+00 -2.1925e+00 -2.6478e+00
310 +6.154248073e+00 +6.154248073e+00 -5.045575193e+01 -5.045575193e+01 +3.4170e-01 +1.6227e+00 +1.1560e+00 -1.2985e+00 -1.8187e+00 +1.8975e+00 +3.9644e+00 -2.1218e+00 -3.9565e+00 +5.0027e-01 -1.5321e+00 -1.1941e+00 +2.3111e+00 -1.7781e-02 +6.8324e-04 +1.1565e+00 -1.2939e+00 +1.7596e+00 -1.9207e+00 -2.6336e+00
316 +5.923797329e+00 +5.923797329e+00 -5.068620267e+01 -5.068620267e+01 +5.7791e-01 +1.4780e+00 +8.2974e-01 -1.4901e+00 -2.3969e+00 +2.1276e+00 +3.0152e+00 -2.4522e+00 -3.3795e+00 +2.5722e-01 -1.5665e+00 -9.6350e-01 +1.5129e+00 -1.2421e-01 +4.3223e-01 +9.0404e-01 -2.2602e+00 +1.2290e+00 -2.5569e+00 -3.2869e+00
319 +5.857733512e+00 +5.857733512e+00 -5.075226649e+01 -5.075226649e+01 +2.6301e-01 +2.5479e+00 +1.7044e+00 -1.6185e+00 -1.5864e+00 +2.9798e+00 +3.9075e+00 -1.9016e+00 -4.2180e+00 +3.3279e-01 -1.5920e+00 -1.5743e+00 +2.6692e+00 -9.0501e-02 +3.3245e-01 +1.2921e+00 -1.1945e+00 +2.3345e+00 -1.9217e+00 -2.8880e+00
329 +5.589038073e+00 +5.589038073e+00 -5.102096193e+01 -5.102096193e+01 -3.4543e-01 +3.1307e+00 +1.9031e+00 -1.9710e+00 -1.0203e+00 +2.1242e+00 +3.5121e+00 -1.8804e+00 -3.6783e+00 -4.2350e-01 -1.0960e+00 -2.5042e+00 +1.7156e+00 -1.3014e-01 -7.6234e-02 +1.1211e+00 -2.0335e+00 +1.8903e+00 -2.4705e+00 -2.6578e+00
358 +5.139231008e+00 +5.139231008e+00 -5.147076899e+01 -5.147076899e+01 +5.5511e-01 +2.1035e+00 +2.0261e+00 -2.0459e+00 -1.2935e+00 +2.9580e+00 +3.9339e+00 -2.7863e+00 -3.7597e+00 -8.0455e-02 -1.6690e+00 -2.4680e+00 +1.7235e+00 -6.5033e-01 -6.4435e-01 +1.8748e+00 -1.9990e+00 +2.0709e+00 -3.0257e+00 -3.6981e+00
370 +4.570963624e+00 +4.570963624e+00 -5.203903638e+01 -5.203903638e+01 +5.6346e-01 +1.9555e+00 +2.5432e+00 -2.2789e+00 -1.9094e+00 +2.3608e+00 +3.8769e+00 -2.8452e+00 -3.4005e+00 -4.4205e-01 -1.4454e+00 -2.7247e+00 +1.9852e+00 -6.2597e-01 -8.9636e-01 +2.1393e+00 -2.0015e+00 +1.4897e+00 -2.0735e+00 -2.9917e+00
373 +4.300628641e+00 +4.300628641e+00 -5.230937136e+01 -5.230937136e+01 +5.1223e-01 +2.3563e+00 +2.0946e+00 -2.2546e+00 -1.9248e+00 +2.2885e+00 +3.4671e+00 -2.6118e+00 -3.5686e+00 -3.2069e-01 -2.0269e+00 -2.7960e+00 +1.9344e+00 -4.4003e-01 -1.2037e+00 +1.7647e+00 -2.0669e+00 +1.3617e+00 -1.7612e+00 -3.4503e+00
399 +4.095097973e+00 +4.095097973e+00 -5.251490203e+01 -5.251490203e+01 +5.2756e-01 +1.6535e+00 +2.2390e+00 -3.5227e+00 -1.9535e+00 +2.4007e+00 +3.1614e+00 -2.6977e+00 -3.8725e+00 -2.4569e-01 -2.4328e+00 -3.1278e+00 +1.8800e+00 +7.5942e-02 -1.6975e+00 +1.7389e+00 -2.1428e+00 +1.2827e+00 -2.0043e+00 -2.9952e+00
405 +3.857115133e+00 +3.857115133e+00 -5.275288487e+01 -5.275288487e+01 +5.7926e-01 +1.2781e+00 +2.3901e+00 -3.3940e+00 -2.1597e+00 +2.5733e+00 +2.8939e+00 -2.7638e+00 -3.5671e+00 -4.9681e-01 -2.2431e+00 -3.0415e+00 +2.3320e+00 +3.4777e-01 -2.0287e+00 +1.6930e+00 -2.3489e+00 +1.7444e+00 -2.1411e+00 -2.9793e+00
442 +3.449708966e+00 +3.449708966e+00 -5.316029103e+01 -5.316029103e+01 +4.4913e-01 +1.7752e+00 +2.4884e+00 -3.0559e+00 -2.6990e+00 +2.4216e+00 +2.6637e+00 -2.0308e+00 -4.2491e+00 -6.1905e-02 -2.2291e+00 -2.5765e+00 +2.2804e+00 +2.1728e-01 -2.6550e+00 +7.5312e-01 -2.0897e+00 +1.4907e+00 -2.1516e+00 -3.1598e+00
456 +2.995794621e+00 +2.995794621e+00 -5.361420538e+01 -5.361420538e+01 +5.5629e-01 +1.5367e+00 +2.3413e+00 -3.5925e+00 -2.5603e+00 +2.2462e+00 +2.5995e+00 -2.2484e+00 -4.1004e+00 -4.8108e-01 -2.5090e+00 -2.4974e+00 +2.2393e+00 +9.9046e-02 -2.7738e+00 +9.6421e-01 -2.0836e+00 +1.5694e+00 -2.4538e+00 -3.1070e+00
469 +2.811493241e+00 +2.811493241e+00 -5.379850676e+01 -5.379850676e+01 +6.0052e-01 +2.0585e+00 +2.4800e+00 -3.8335e+00 -2.3520e+00 +2.7868e+00 +2.5955e+00 -2.5232e+00 -4.2628e+00 -2.3456e-01 -2.9887e+00 -1.9882e+00 +1.9025e+00 -1.8519e-01 -2.9068e+00 +4.1941e-01 -2.0781e+00 +1.2493e+00 -2.5943e+00 -3.0075e+00
481 +2.753127435e+00 +2.753127435e+00 -5.385687257e+01 -5.385687257e+01 +5.9368e-01 +1.8533e+00 +2.3705e+00 -3.6811e+00 -2.3443e+00 +3.0275e+00 +2.4118e+00 -3.0749e+00 -4.2007e+00 -2.4139e-01 -2.4367e+00 -1.8807e+00 +1.9242e+00 -1.9791e-01 -2.5529e+00 +3.7011e-01 -2.2126e+00 +1.4493e+00 -2.6558e+00 -3.1844e+00
487 +2.523420875e+00 +2.523420875e+00 -5.408657912e+01 -5.408657912e+01 +4.5065e-01 +2.0804e+00 +2.3141e+00 -3.6356e+00 -2.2254e+00 +2.8951e+00 +2.3914e+00 -3.0584e+00 -4.1418e+00 -1.9518e-01 -2.3185e+00 -1.6275e+00 +2.0472e+00 +2.1823e-01 -2.0701e+00 +6.6384e-01 -2.3019e+00 +1.2000e+00 -2.8998e+00 -3.0637e+00
493 +2.120477813e+00 +2.120477813e+00 -5.448952219e+01 -5.448952219e+01 +6.8315e-01 +2.4001e+00 +2.6233e+00 -3.6347e+00 -2.3780e+00 +3.0142e+00 +2.4088e+00 -3.3677e+00 -3.9913e+00 -3.9211e-01 -2.3806e+00 -1.7363e+00 +2.2059e+00 -1.3173e-01 -2.3959e+00 +2.7402e-01 -2.2603e+00 +1.4613e+00 -3.2933e+00 -3.0287e+00
503 +1.856399551e+00 +1.856399551e+00 -5.475360045e+01 -5.475360045e+01 +6.9554e-01 +2.2270e+00 +3.0020e+00 -3.6709e+00 -2.5079e+00 +3.0793e+00 +2.6755e+00 -3.1873e+00 -3.5863e+00 -1.5121e-01 -2.1392e+00 -1.7336e+00 +2.3620e+00 -2.1994e-02 -2.0973e+00 +5.4398e-01 -1.8817e+00 +1.4125e+00 -3.1774e+00 -3.2842e+00
518 +1.747999611e+00 +1.747999611e+00 -5.486200039e+01 -5.486200039e+01 +9.4664e-01 +1.6137e+00 +3.1431e+00 -3.5987e+00 -2.7421e+00 +3.2138e+00 +2.7691e+00 -3.0966e+00 -3.6109e+00 -2.6813e-01 -2.3965e+00 -1.5968e+00 +2.3438e+00 +9.0373e-02 -2.1314e+00 +6.7039e-01 -2.1162e+00 +1.2300e+00 -3.6742e+00 -3.2615e+00
544 +1.733125680e+00 +1.733125680e+00 -5.487687432e+01 -5.487687432e+01 +6.1320e-01 +2.0785e+00 +2.7663e+00 -3.0354e+00 -2.6020e+00 +2.8755e+00 +2.5783e+00 -3.4612e+00 -3.8733e+00 -3.9884e-01 -3.0253e+00 -1.5791e+00 +1.9388e+00 +5.2751e-01 -2.1108e+00 +7.8090e-01 -1.7818e+00 +1.1050e+00 -3.7353e+00 -2.9134e+00
549 +1.660674584e+00 +1.660674584e+00 -5.494932542e+01 -5.494932542e+01 +8.6606e-01 +1.9043e+00 +3.1517e+00 -3.0702e+00 -2.7056e+00 +3.2498e+00 +2.6505e+00 -3.5216e+00 -3.8899e+00 -6.1536e-01 -3.1423e+00 -1.7586e+00 +2.3976e+00 +2.1568e-01 -2.3023e+00 +7.9486e-01 -1.8509e+00 +8.8836e-01 -3.6572e+00 -3.1194e+00
584 +1.641350698e+00 +1.641350698e+00 -5.496864930e+01 -5.496864930e+01 +1.1226e+00 +2.1112e+00 +3.0274e+00 -3.4099e+00 -2.7946e+00 +3.4050e+00 +2.7559e+00 -3.3989e+00 -3.9143e+00 -4.5444e-01 -3.0112e+00 -2.0623e+00 +2.3963e+00 +3.0208e-01 -2.3791e+00 +5.6460e-01 -2.2812e+00 +1.3608e+00 -3.3860e+00 -3.1105e+00
598 +1.451920884e+00 +1.451920884e+00 -5.515807912e+01 -5.515807912e+01 +1.1583e+00 +2.2752e+00 +2.9781e+00 -3.3714e+00 -2.6978e+00 +3.0361e+00 +2.4993e+00 -3.4056e+00 -3.9629e+00 -5.5736e-01 -2.8336e+00 -1.9495e+00 +2.0383e+00 +1.2094e-01 -2.3684e+00 +6.7679e-01 -2.2098e+00 +1.3701e+00 -3.3490e+00 -2.9692e+00
609 +1.425009681e+00 +1.425009681e+00 -5.518499032e+01 -5.518499032e+01 +1.1669e+00 +2.2747e+00 +3.0339e+00 -3.3625e+00 -2.7524e+00 +3.0019e+00 +2.5629e+00 -3.1969e+00 -4.0331e+00 -4.4017e-01 -2.5060e+00 -1.9047e+00 +1.9382e+00 +6.8958e-02 -2.4196e+00 +3.4461e-01 -2.1447e+00 +1.5126e+00 -3.5768e+00 -3.0369e+00
614 +1.234459139e+00 +1.234459139e+00 -5.537554086e+01 -5.537554086e+01 +1.3465e+00 +2.5559e+00 +3.0056e+00 -3.3115e+00 -3.0049e+00 +2.9777e+00 +2.4221e+00 -3.3806e+00 -4.0171e+00 -3.0021e-01 -2.4757e+00 -2.1191e+00 +2.0045e+00 +8.1634e-02 -2.5690e+00 +3.1452e-01 -1.9465e+00 +1.5722e+00 -3.6563e+00 -2.9273e+00
624 +1.223789964e+00 +1.223789964e+00 -5.538621004e+01 -5.538621004e+01 +1.4178e+00 +2.7413e+00 +3.0795e+00 -3.1466e+00 -2.9960e+00 +2.8556e+00 +2.3306e+00 -3.7967e+00 -3.9437e+00 -3.9857e-01 -2.6301e+00 -2.2970e+00 +1.8168e+00 +2.3626e-01 -2.6735e+00 +2.7431e-01 -1.9602e+00 +1.7879e+00 -3.7027e+00 -2.9624e+00
628 +1.201625780e+00 +1.201625780e+00 -5.540837422e+01 -5.540837422e+01 +1.2299e+00 +2.6813e+00 +2.9658e+00 -3.3660e+00 -2.8610e+00 +2.8369e+00 +2.5169e+00 -3.0193e+00 -3.9040e+00 -3.7857e-01 -2.5087e+00 -2.0476e+00 +1.9900e+00 +7.2560e-02 -2.6032e+00 +5.9792e-01 -1.9825e+00 +1.3843e+00 -3.6940e+00 -2.9545e+00
629 +1.143430679e+00 +1.143430679e+00 -5.546656932e+01 -5.546656932e+01 +1.2941e+00 +2.4979e+00 +2.8866e+00 -3.3145e+00 -2.9205e+00 +3.0387e+00 +2.4064e+00 -3.2125e+00 -3.6118e+00 -1.6982e-01 -2.5438e+00 -2.0572e+00 +2.0272e+00 +1.7134e-01 -2.5827e+00 +3.1527e-01 -1.7998e+00 +1.8630e+00 -3.9394e+00 -3.0489e+00
632 +1.087537970e+00 +1.087537970e+00 -5.552246203e+01 -5.552246203e+01 +1.4121e+00 +2.5786e+00 +2.9136e+00 -3.3570e+00 -2.9066e+00 +3.1600e+00 +2.3612e+00 -3.1761e+00 -3.3790e+00 -2.1003e-01 -2.6208e+00 -1.8043e+00 +1.9606e+00 +4.0419e-02 -2.4986e+00 +4.3587e-01 -1.7239e+00 +1.9682e+00 -3.9252e+00 -3.0453e+00
646 +9.920530737e-01 +9.920530737e-01 -5.561794693e+01 -5.561794693e+01 +1.4055e+00 +2.6266e+00 +3.0599e+00 -3.3596e+00 -3.2156e+00 +3.0148e+00 +2.5050e+00 -3.1938e+00 -3.1845e+00 -2.2952e-01 -3.1076e+00 -1.7686e+00 +2.0038e+00 +1.6134e-01 -2.6092e+00 +2.2554e-01 -2.0106e+00 +1.8784e+00 -3.9025e+00 -2.9905e+00
652 +9.484967024e-01 +9.484967024e-01 -5.566150330e+01 -5.566150330e+01 +1.4216e+00 +2.6345e+00 +3.3491e+00 -3.5042e+00 -3.0806e+00 +2.7915e+00 +2.5319e+00 -3.0743e+00 -3.1914e+00 -1.5732e-01 -3.0259e+00 -1.7508e+00 +1.9856e+00 +2.1255e-01 -2.4190e+00 +4.0718e-01 -1.9513e+00 +2.0981e+00 -4.0891e+00 -2.9787e+00
663 +8.404832799e-01 +8.404832799e-01 -5.576951672e+01 -5.576951672e+01 +1.5877e+00 +2.6913e+00 +3.2024e+00 -3.4757e+00 -3.1630e+00 +2.6759e+00 +2.4213e+00 -3.0470e+00 -3.0719e+00 -2.0381e-01 -3.1085e+00 -1.5419e+00 +2.1348e+00 +3.3337e-01 -2.3200e+00 +4.6732e-01 -1.9288e+00 +1.9430e+00 -4.1488e+00 -2.8918e+00
666 +7.971059629e-01 +7.971059629e-01 -5.581289404e+01 -5.581289404e+01 +1.4491e+00 +2.5620e+00 +3.1429e+00 -3.5846e+00 -2.8746e+00 +2.6628e+00 +2.6559e+00 -3.0693e+00 -3.4027e+00 -1.7548e-01 -2.8706e+00 -1.7666e+00 +2.0363e+00 +3.3872e-01 -2.4237e+00 +3.0163e-01 -1.8355e+00 +1.8764e+00 -4.1262e+00 -3.0807e+00
668 +7.831240075e-01 +7.831240075e-01 -5.582687599e+01 -5.582687599e+01 +1.5590e+00 +2.6334e+00 +3.2167e+00 -3.3641e+00 -3.2037e+00 +2.4599e+00 +2.3139e+00 -3.1401e+00 -3.5662e+00 -1.7239e-01 -3.0345e+00 -1.6610e+00 +2.1314e+00 +3.2448e-01 -2.4618e+00 +4.5016e-01 -2.0335e+00 +2.1601e+00 -3.9924e+00 -3.0463e+00
674 +7.000651943e-01 +7.000651943e-01 -5.590993481e+01 -5.590993481e+01 +1.6069e+00 +2.9128e+00 +3.3049e+00 -3.4404e+00 -3.2126e+00 +2.5865e+00 +2.1429e+00 -3.2151e+00 -3.6011e+00 -1.0756e-01 -3.0839e+00 -1.7425e+00 +2.0108e+00 +1.2346e-01 -2.4990e+00 +2.4187e-01 -2.0715e+00 +1.9125e+00 -4.0376e+00 -3.1758e+00
693 +6.729591228e-01 +6.729591228e-01 -5.593704088e+01 -5.593704088e+01 +1.4376e+00 +3.0366e+00 +3.1628e+00 -3.2626e+00 -3.1475e+00 +2.5307e+00 +2.2860e+00 -3.1127e+00 -3.5066e+00 -1.5052e-01 -3.1219e+00 -1.7658e+00 +1.9518e+00 +2.1429e-01 -2.4303e+00 +4.7319e-01 -2.0221e+00 +1.8368e+00 -4.0171e+00 -3.3223e+00
705 +6.466809195e-01 +6.466809195e-01 -5.596331908e+01 -5.596331908e+01 +1.5230e+00 +3.0550e+00 +2.9765e+00 -3.3340e+00 -3.1521e+00 +2.6201e+00 +2.4937e+00 -3.0971e+00 -3.3931e+00 -1.8661e-01 -3.4703e+00 -1.4803e+00 +1.8177e+00 +3.1788e-01 -2.3345e+00 +5.2548e-01 -1.9762e+00 +1.9063e+00 -4.0105e+00 -3.5611e+00
708 +5.949838998e-01 +5.949838998e-01 -5.601501610e+01 -5.601501610e+01 +1.4921e+00 +3.2071e+00 +3.2611e+00 -3.2314e+00 -3.1755e+00 +2.6033e+00 +2.2599e+00 -3.3230e+00 -3.4187e+00 -1.7548e-01 -3.0578e+00 -1.6626e+00 +1.9863e+00 +4.3032e-01 -2.3908e+00 +4.8281e-01 -2.0273e+00 +1.8384e+00 -4.0833e+00 -3.3107e+00
715 +5.452623928e-01 +5.452623928e-01 -5.606473761e+01 -5.606473761e+01 +1.4846e+00 +3.1866e+00 +3.2869e+00 -3.3338e+00 -2.9984e+00 +2.5212e+00 +2.2389e+00 -3.5431e+00 -3.2942e+00 -1.7181e-01 -3.2376e+00 -1.6736e+00 +1.9644e+00 +5.1659e-01 -2.4649e+00 +5.5324e-01 -1.8895e+00 +1.7881e+00 -4.1304e+00 -3.3959e+00
722 +5.044708109e-01 +5.044708109e-01 -5.610552919e+01 -5.610552919e+01 +1.6835e+00 +3.2758e+00 +3.2898e+00 -3.3039e+00 -2.9824e+00 +2.3458e+00 +2.1398e+00 -3.6128e+00 -3.3999e+00 -7.4791e-02 -3.2583e+00 -1.4693e+00 +1.9925e+00 +7.4047e-01 -2.3469e+00 +5.7648e-01 -1.8546e+00 +1.7113e+00 -4.2603e+00 -3.4154e+00
