% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1507 +2.226397825e+00 +2.226397825e+00 +1.002226398e+03 +1.002226398e+03 +6.9713e-01 +2.7691e+00 +4.1632e-01 +3.3491e-01 -1.9308e+00 +1.2040e+00 +1.7788e-01 +8.5224e-01 -1.0133e+00 -2.6079e-01 -2.5066e+00 -7.2629e-01 -7.2274e-01 -1.9600e+00 -9.7683e-01 -1.9663e+00 -7.4231e-01 -1.4945e+00 -1.9028e+00 +2.1591e+00
1531 +2.182943134e+00 +2.182943134e+00 +1.002182943e+03 +1.002182943e+03 +6.9105e-01 +2.7909e+00 +3.9359e-01 +3.2441e-01 -1.9279e+00 +1.2536e+00 +2.0709e-01 +8.5500e-01 -1.0314e+00 -2.6288e-01 -2.5309e+00 -7.0670e-01 -7.5414e-01 -1.9823e+00 -9.4388e-01 -1.9647e+00 -7.5195e-01 -1.4772e+00 -1.9173e+00 +2.1480e+00
1568 +2.127580058e+00 +2.127580058e+00 +1.002127580e+03 +1.002127580e+03 +6.6336e-01 +2.7846e+00 +4.5222e-01 +2.9289e-01 -1.8944e+00 +1.2645e+00 +2.0814e-01 +9.0432e-01 -1.0083e+00 -2.7495e-01 -2.5536e+00 -6.9235e-01 -7.5689e-01 -1.9907e+00 -9.5310e-01 -1.9331e+00 -7.9763e-01 -1.4359e+00 -1.9170e+00 +2.1417e+00
1594 +2.057326397e+00 +2.057326397e+00 +1.002057326e+03 +1.002057326e+03 +6.8267e-01 +2.8079e+00 +4.2883e-01 +3.0944e-01 -1.9050e+00 +1.3210e+00 +1.5501e-01 +8.7010e-01 -1.0280e+00 -2.5250e-01 -2.5593e+00 -6.5498e-01 -7.5201e-01 -1.9657e+00 -9.7143e-01 -1.9568e+00 -8.0013e-01 -1.4466e+00 -1.9000e+00 +2.1515e+00
1630 +2.038001891e+00 +2.038001891e+00 +1.002038002e+03 +1.002038002e+03 +6.6073e-01 +2.8131e+00 +4.4793e-01 +3.2056e-01 -1.8922e+00 +1.3064e+00 +1.5803e-01 +8.5963e-01 -1.0409e+00 -2.5826e-01 -2.5419e+00 -6.1807e-01 -7.6620e-01 -1.9752e+00 -9.5809e-01 -1.9662e+00 -7.7886e-01 -1.4690e+00 -1.8718e+00 +2.1658e+00
1674 +1.985821023e+00 +1.985821023e+00 +1.001985821e+03 +1.001985821e+03 +6.4659e-01 +2.8047e+00 +4.7305e-01 +3.0458e-01 -1.8812e+00 +1.3147e+00 +1.7191e-01 +8.6869e-01 -1.0319e+00 -2.8073e-01 -2.5573e+00 -6.0015e-01 -7.6485e-01 -1.9448e+00 -9.5613e-01 -1.9622e+00 -7.8743e-01 -1.4498e+00 -1.9054e+00 +2.1663e+00
1769 +1.949714991e+00 +1.949714991e+00 +1.001949715e+03 +1.001949715e+03 +6.2217e-01 +2.8086e+00 +4.3895e-01 +2.8638e-01 -1.8517e+00 +1.3548e+00 +2.0212e-01 +8.8211e-01 -1.0445e+00 -2.6914e-01 -2.5693e+00 -5.8545e-01 -7.4796e-01 -1.9720e+00 -9.6818e-01 -1.9547e+00 -7.6323e-01 -1.4617e+00 -1.9006e+00 +2.1482e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831961742e+04 +1.831961742e+04 +1.852799742e+04 +1.852799742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +5.029216780e+03 +5.029216780e+03 +5.237596780e+03 +5.237596780e+03 -8.6086e-01 -2.1677e+00 +1.8698e+00 +1.1139e+00 +1.3012e+00 +1.5149e-01 +1.5102e+00 +9.3737e-01 +1.4172e-01 +1.1801e+00 -1.7930e-02 +8.1998e-01 +5.3183e-01 +9.7001e-02 -4.2072e-02 -4.1145e-01 +6.8800e-01 +4.1951e-01 +6.8710e-01 +6.0655e-01
38 +3.229747911e+03 +3.229747911e+03 +3.438127911e+03 +3.438127911e+03 -1.8708e+00 -4.7240e-01 +2.7253e-01 +9.6327e-01 +3.3159e-01 +8.5130e-01 +2.2279e+00 -1.2418e+00 -7.2528e-01 +7.8017e-01 -1.3366e-02 +9.0986e-01 -4.4792e-02 +4.0205e-01 +1.5238e+00 -1.0102e+00 +1.1872e-01 +5.0361e-01 +8.1870e-01 +1.5495e+00
92 +2.805165354e+03 +2.805165354e+03 +3.013545354e+03 +3.013545354e+03 -1.8791e+00 -4.8546e-01 -8.5574e-01 +1.2656e+00 -1.7531e+00 +1.9585e+00 +9.1851e-01 -1.8078e+00 -1.4919e+00 +8.6334e-01 +1.4846e+00 +7.1432e-02 -9.5209e-02 +2.7020e-01 +1.8680e+00 -1.3874e+00 +7.6513e-01 +2.0147e+00 +2.1379e+00 +1.7481e+00
94 +5.664820870e+02 +5.664820870e+02 +7.748620870e+02 +7.748620870e+02 -2.7899e+00 -1.7852e-01 -7.2815e-01 +1.3029e+00 -1.2425e+00 -7.5268e-02 +1.6854e+00 -7.6214e-01 -1.1272e+00 +1.9758e-01 +9.9382e-01 +8.0539e-01 -5.4910e-01 -6.2733e-01 +1.0114e+00 -2.1965e+00 +1.2458e+00 +2.1936e+00 +2.3584e+00 +2.4797e-01
110 +2.827080697e+02 +2.827080697e+02 +4.910880697e+02 +4.910880697e+02 -2.3068e+00 -6.6852e-01 -4.3111e-02 +1.6189e+00 -1.4572e+00 +6.4915e-01 +2.3834e-01 -5.1771e-01 -2.0365e+00 +2.7021e-01 +5.2855e-01 +6.4129e-01 -9.9474e-01 -3.7799e-01 +8.9571e-01 -9.8665e-01 +1.6976e+00 +2.6412e+00 +2.1092e+00 +1.3153e+00
162 +2.677097556e+02 +2.677097556e+02 +4.760897556e+02 +4.760897556e+02 -1.1724e+00 -8.9491e-01 +9.8177e-01 +1.7679e+00 -7.6294e-01 +1.3261e+00 -5.0078e-01 -2.9181e-01 +1.8713e-01 +2.5085e-01 -1.4688e-01 +2.6592e+00 -8.8926e-01 -9.2763e-01 +2.5575e+00 -2.2737e+00 +3.6851e-01 +1.1231e+00 +7.3155e-01 +2.7659e+00
179 +5.948700545e+01 +5.948700545e+01 +2.678670054e+02 +2.678670054e+02 -1.3939e+00 -4.8841e-01 +3.3918e-01 +7.1458e-01 -5.4546e-01 +1.8721e+00 -3.0542e-01 +3.4194e-01 -4.5380e-01 +5.0552e-01 +1.3396e-01 +1.8698e+00 -1.2062e+00 -1.0459e+00 +2.6279e+00 -1.9340e+00 +3.6961e-01 +9.9722e-01 +9.9872e-01 +2.5998e+00
186 +1.655018135e+01 +1.655018135e+01 +2.249301814e+02 +2.249301814e+02 -7.1810e-01 +1.1842e-01 +5.0387e-01 +3.9864e-01 -8.0315e-01 +1.1984e+00 +2.1367e-01 +8.7567e-01 -1.3510e+00 +7.3203e-01 -1.3725e-01 +1.9381e+00 -1.4310e+00 -1.6149e+00 +1.8764e+00 -2.3644e+00 +5.5411e-01 +9.6851e-01 +8.5266e-01 +2.1103e+00
209 +1.434510634e+01 +1.434510634e+01 +2.227251063e+02 +2.227251063e+02 -7.3692e-01 -1.8648e-01 +6.4466e-01 +1.4858e-01 -5.2190e-01 +1.6570e+00 +2.2148e-01 +8.5135e-01 -1.3584e+00 +2.1637e+00 +1.3353e-01 +2.4849e+00 -2.1141e+00 -1.2627e+00 +2.4141e+00 -2.2265e+00 +1.0133e+00 +1.6606e+00 +6.2402e-01 +2.4860e+00
216 +1.285673338e+01 +1.285673338e+01 +2.212367334e+02 +2.212367334e+02 -1.6394e+00 -5.6386e-01 -2.2563e-01 +4.8245e-01 -6.0526e-01 +1.7299e+00 -2.4553e-01 +2.3618e-01 -9.9211e-01 +1.8257e+00 -2.0911e-01 +1.7913e+00 -2.3114e+00 -1.7300e+00 +1.7328e+00 -1.6111e+00 +8.3088e-01 +1.3786e+00 +6.8871e-01 +1.2662e+00
217 +4.229030742e+00 +4.229030742e+00 +2.126090307e+02 +2.126090307e+02 -3.0217e-03 -2.7255e-01 +7.4742e-01 +6.2472e-01 -7.6849e-01 +9.4507e-01 -8.2513e-02 +5.8133e-01 -1.3715e+00 +1.6714e+00 -2.6553e-01 +1.9904e+00 -1.2182e+00 -1.2436e+00 +2.2253e+00 -1.6725e+00 +1.2879e+00 +2.2170e+00 +6.3854e-01 +2.1581e+00
272 +4.015724540e+00 +4.015724540e+00 +2.123957245e+02 +2.123957245e+02 -8.1224e-01 -3.5991e-01 +2.9510e-01 +4.4048e-02 +3.4029e-01 +6.5919e-01 -6.3632e-01 +2.1044e+00 -2.7792e-01 +2.6791e-01 +7.2755e-01 +2.3383e+00 -3.5974e-01 -8.3510e-01 +1.8507e+00 -1.6196e+00 +9.6051e-01 +2.5197e+00 +8.0044e-01 +2.2914e+00
299 +3.622290352e+00 +3.622290352e+00 +2.120022904e+02 +2.120022904e+02 -9.7109e-01 -2.6245e-01 +2.1762e-01 +1.1500e-01 -1.0772e-01 +5.4303e-01 -3.5445e-03 +1.0811e+00 -1.0442e+00 -2.2753e-01 +6.5689e-01 +1.6626e+00 -4.9990e-01 -6.0485e-01 +2.3431e+00 -8.6688e-01 +1.1832e+00 +1.6475e+00 +1.0560e+00 +2.3570e+00
333 +3.481332358e+00 +3.481332358e+00 +2.118613324e+02 +2.118613324e+02 -1.7333e+00 -1.3615e+00 +4.7536e-01 +4.6825e-01 -1.7277e-01 +7.0515e-01 -8.6117e-02 +1.9578e+00 -3.2562e-01 -8.5108e-02 +5.4888e-01 +2.1316e+00 -7.7765e-01 -8.7402e-01 +2.3367e+00 -5.7620e-01 +1.5315e+00 +1.4589e+00 +1.9205e+00 +1.9280e+00
393 +3.254577881e+00 +3.254577881e+00 +2.116345779e+02 +2.116345779e+02 -2.0666e+00 -1.4319e+00 +3.2882e-01 +9.4417e-01 +5.1704e-01 +4.4576e-01 +7.2700e-02 +1.8062e+00 -4.9365e-01 +5.1280e-01 +4.6792e-01 +2.2199e+00 -9.4597e-01 -1.0803e+00 +2.3852e+00 -5.6079e-01 +1.6385e+00 +1.2875e+00 +1.9866e+00 +1.1031e+00
454 +2.858087484e+00 +2.858087484e+00 +2.112380875e+02 +2.112380875e+02 -2.0762e+00 -1.1606e+00 +8.0406e-01 +6.9892e-01 +4.0740e-01 +4.5230e-02 -4.3716e-02 +1.7218e+00 +1.3684e-01 +4.9512e-01 +4.9624e-01 +2.5334e+00 -1.6218e-01 -1.1880e+00 +2.3243e+00 -6.5393e-01 +1.7815e+00 +1.4214e+00 +2.3615e+00 +1.6942e+00
758 +2.787928007e+00 +2.787928007e+00 +2.111679280e+02 +2.111679280e+02 -2.0600e+00 -1.3137e+00 +4.0991e-01 +1.5899e+00 -4.5816e-01 +1.2831e-01 +5.5420e-01 +1.7470e+00 +4.1037e-02 +1.1144e+00 +9.0485e-01 +2.5388e+00 -6.8544e-01 -1.5323e+00 +2.0763e+00 -6.5440e-01 +2.0227e+00 +8.8879e-01 +1.5650e+00 +1.8607e+00
768 +2.739902837e+00 +2.739902837e+00 +2.111199028e+02 +2.111199028e+02 -2.1717e+00 -1.3097e+00 +4.4055e-01 +1.6611e+00 -6.7049e-01 +1.2863e-01 +6.9354e-01 +1.6903e+00 -3.5505e-02 +1.0348e+00 +9.1179e-01 +2.5037e+00 -7.4279e-01 -1.4465e+00 +1.8445e+00 -6.2203e-01 +1.9386e+00 +8.8729e-01 +1.4123e+00 +1.8569e+00
1018 +2.643420564e+00 +2.643420564e+00 +2.110234206e+02 +2.110234206e+02 -2.1662e+00 -1.3120e+00 +5.5676e-01 +1.5788e+00 -5.1987e-01 +2.6152e-02 +5.7217e-01 +1.3103e+00 -1.2324e-01 +1.1051e+00 +8.9443e-01 +2.2447e+00 -3.5688e-01 -1.2757e+00 +1.4571e+00 -8.5267e-01 +1.9317e+00 +7.9715e-01 +2.0948e+00 +1.7342e+00
1024 +2.567975172e+00 +2.567975172e+00 +2.109479752e+02 +2.109479752e+02 -2.1461e+00 -1.3208e+00 +5.7579e-01 +1.6510e+00 -4.9325e-01 +2.2718e-02 +5.8233e-01 +1.2450e+00 -2.1278e-02 +1.0916e+00 +8.7027e-01 +2.2784e+00 -4.0690e-01 -1.3168e+00 +1.4993e+00 -8.3205e-01 +2.0248e+00 +8.6665e-01 +2.0957e+00 +1.7479e+00
1077 +2.421716442e+00 +2.421716442e+00 +2.108017164e+02 +2.108017164e+02 -2.1541e+00 -1.3216e+00 +5.3674e-01 +1.4029e+00 -5.0327e-01 +1.0176e-01 +5.1148e-01 +1.3266e+00 -2.2311e-02 +1.1083e+00 +8.4083e-01 +2.3703e+00 -3.8311e-01 -1.3004e+00 +1.5774e+00 -8.0982e-01 +2.0283e+00 +8.5596e-01 +2.0301e+00 +1.8051e+00
1153 +2.391140574e+00 +2.391140574e+00 +2.107711406e+02 +2.107711406e+02 -2.0948e+00 -1.3349e+00 +3.9404e-01 +1.6583e+00 -5.0402e-01 +1.6093e-01 +5.4985e-01 +1.3511e+00 -1.3821e-01 +1.0282e+00 +9.1020e-01 +2.3898e+00 -3.5023e-01 -1.3099e+00 +1.5224e+00 -8.0408e-01 +1.9735e+00 +8.8810e-01 +2.0738e+00 +1.8013e+00
1164 +2.329360922e+00 +2.329360922e+00 +2.107093609e+02 +2.107093609e+02 -2.0809e+00 -1.3396e+00 +3.9406e-01 +1.6586e+00 -4.9326e-01 +1.5708e-01 +5.4920e-01 +1.3736e+00 -1.4621e-01 +1.0005e+00 +9.3119e-01 +2.3862e+00 -3.1137e-01 -1.2912e+00 +1.5144e+00 -8.1851e-01 +1.9948e+00 +8.6360e-01 +2.0670e+00 +1.7745e+00
1172 +2.272173065e+00 +2.272173065e+00 +2.106521731e+02 +2.106521731e+02 -2.0807e+00 -1.3570e+00 +4.1824e-01 +1.6574e+00 -5.1704e-01 +1.5102e-01 +5.6563e-01 +1.3318e+00 -9.4042e-02 +1.0016e+00 +9.3414e-01 +2.3669e+00 -3.0989e-01 -1.2664e+00 +1.5033e+00 -7.9668e-01 +1.9998e+00 +8.7169e-01 +2.0502e+00 +1.7595e+00
1203 +2.202383124e+00 +2.202383124e+00 +2.105823831e+02 +2.105823831e+02 -2.1342e+00 -1.3718e+00 +4.2584e-01 +1.5800e+00 -5.3358e-01 +7.6993e-02 +6.2147e-01 +1.3593e+00 -1.2893e-01 +1.0143e+00 +8.8900e-01 +2.3901e+00 -3.1938e-01 -1.3279e+00 +1.5071e+00 -8.1902e-01 +1.9879e+00 +8.8323e-01 +2.0376e+00 +1.7739e+00
1271 +2.152136770e+00 +2.152136770e+00 +2.105321368e+02 +2.105321368e+02 -2.0971e+00 -1.3347e+00 +4.4445e-01 +1.5643e+00 -5.6251e-01 +7.3343e-02 +6.0185e-01 +1.2702e+00 -1.1422e-01 +1.1125e+00 +8.4003e-01 +2.4252e+00 -2.9428e-01 -1.3364e+00 +1.5290e+00 -7.8849e-01 +2.0273e+00 +8.3461e-01 +2.0780e+00 +1.7685e+00
1298 +2.124580266e+00 +2.124580266e+00 +2.105045803e+02 +2.105045803e+02 -2.0569e+00 -1.2749e+00 +4.6679e-01 +1.5585e+00 -5.3593e-01 +7.0352e-02 +5.9871e-01 +1.3612e+00 -9.7561e-02 +1.0737e+00 +8.9659e-01 +2.4095e+00 -2.8433e-01 -1.3293e+00 +1.5276e+00 -8.0048e-01 +1.9949e+00 +8.6548e-01 +2.0427e+00 +1.7681e+00
1408 +2.083241213e+00 +2.083241213e+00 +2.104632412e+02 +2.104632412e+02 -2.0800e+00 -1.2379e+00 +4.5506e-01 +1.5337e+00 -5.7610e-01 +6.5522e-02 +7.2201e-01 +1.3474e+00 -3.0120e-02 +1.0392e+00 +9.0273e-01 +2.4070e+00 -3.2407e-01 -1.3294e+00 +1.5053e+00 -7.8382e-01 +2.0289e+00 +8.3558e-01 +2.0618e+00 +1.7918e+00
1495 +2.020513792e+00 +2.020513792e+00 +2.104005138e+02 +2.104005138e+02 -2.0577e+00 -1.2596e+00 +4.7023e-01 +1.5770e+00 -5.5049e-01 +8.4851e-02 +7.0881e-01 +1.2902e+00 -3.2295e-02 +1.0332e+00 +8.9512e-01 +2.4151e+00 -3.1417e-01 -1.3158e+00 +1.5379e+00 -8.0109e-01 +2.0294e+00 +8.4869e-01 +2.0624e+00 +1.7722e+00
1572 +1.988101585e+00 +1.988101585e+00 +2.103681016e+02 +2.103681016e+02 -2.0627e+00 -1.2723e+00 +5.0878e-01 +1.5855e+00 -5.6804e-01 +8.3754e-02 +7.3506e-01 +1.3137e+00 -5.9735e-02 +1.0531e+00 +9.0014e-01 +2.3959e+00 -2.9823e-01 -1.3225e+00 +1.5431e+00 -7.8562e-01 +2.0208e+00 +8.4655e-01 +2.0387e+00 +1.7721e+00
1899 +1.948441765e+00 +1.948441765e+00 +2.103284418e+02 +2.103284418e+02 -2.0964e+00 -1.2798e+00 +5.4819e-01 +1.5951e+00 -6.0123e-01 +9.8022e-02 +7.1520e-01 +1.2924e+00 -8.2987e-02 +1.0242e+00 +8.8422e-01 +2.4086e+00 -2.8282e-01 -1.3185e+00 +1.5387e+00 -7.9317e-01 +2.0202e+00 +8.3573e-01 +2.0598e+00 +1.7696e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831961742e+04 +1.831961742e+04 +1.817465742e+04 +1.817465742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
26 +1.507873080e+04 +1.507873080e+04 +1.493377080e+04 +1.493377080e+04 -9.8217e-01 -1.6526e+00 -5.5842e-01 +5.7693e-01 +4.7353e-01 -3.0667e-01 -2.3083e+00 -8.3391e-01 +7.7169e-01 +7.2323e-01 +2.2407e-01 -7.6970e-01 -6.4345e-01 +1.1929e+00 -1.8157e+00 +1.6232e+00 -5.2049e-01 -1.2416e+00 +1.9641e+00 -2.0387e+00
31 +1.348106043e+04 +1.348106043e+04 +1.333610043e+04 +1.333610043e+04 -1.4771e+00 -1.6603e+00 -1.1053e+00 +2.2188e+00 +1.2013e+00 -1.5942e+00 -2.8812e+00 -1.0765e+00 +2.8149e-01 +4.0006e-01 +4.0117e-01 -1.6085e+00 +1.2608e-01 -3.4471e-01 +1.1328e-02 +1.7665e+00 +6.3867e-01 -1.0888e+00 +8.6214e-01 -6.7898e-01
87 +1.139002773e+04 +1.139002773e+04 +1.124506773e+04 +1.124506773e+04 +1.7553e-02 -3.6726e+00 -1.1640e+00 +9.0953e-01 +8.0802e-01 -3.7094e-01 -3.9180e-02 -1.8286e+00 -6.4338e-01 +3.7094e-01 +1.2671e+00 -2.3837e-01 +1.0048e-01 -8.7265e-01 +5.5576e-01 +2.1330e+00 -6.5106e-01 +1.8100e-02 +9.6235e-01 -1.0362e-01
94 +9.902963873e+03 +9.902963873e+03 +9.758003873e+03 +9.758003873e+03 +4.7950e-01 -4.2177e+00 -1.4135e+00 +1.0952e+00 +4.8473e-01 +6.2667e-01 -7.9722e-01 -2.5769e+00 -1.2265e-01 -5.8018e-01 +2.2114e+00 -3.4981e-01 -3.0031e-02 -4.4293e-01 +5.5496e-01 +2.5135e+00 -8.0166e-01 -4.3049e-01 +1.1032e+00 -1.3063e-01
97 +6.811179905e+03 +6.811179905e+03 +6.666219905e+03 +6.666219905e+03 +2.9062e-01 -3.7783e+00 -1.5327e+00 +6.6631e-01 +6.3912e-01 +2.9147e-02 -1.3200e-01 -2.0596e+00 -3.7209e-01 +6.1720e-01 +1.1966e+00 +5.6340e-01 +1.1115e-02 -2.3821e-01 +1.7130e-01 +8.0406e-01 -7.4614e-01 -4.8561e-01 +4.7409e-01 -5.6056e-01
101 +4.947127377e+03 +4.947127377e+03 +4.802167377e+03 +4.802167377e+03 -1.8504e-02 -3.8415e+00 -4.1481e-01 +7.1970e-01 +1.4256e+00 +1.4141e-01 -5.3345e-01 -1.5593e+00 -6.8741e-01 +1.4119e+00 +1.0222e+00 +4.9474e-01 +1.5832e-01 -5.0047e-01 +1.0284e+00 +1.6673e+00 -8.9087e-01 -3.0722e-01 +5.7084e-01 -8.9736e-01
137 +4.082123922e+03 +4.082123922e+03 +3.937163922e+03 +3.937163922e+03 +5.9521e-01 -2.8360e+00 -7.9601e-01 +8.5456e-01 -2.0765e+00 +2.0056e+00 +1.4139e+00 -6.2399e-01 +7.1339e-01 +2.3665e+00 +2.3812e+00 -1.9492e-02 -1.2487e-02 +8.3871e-01 -6.7602e-01 +7.5407e-01 -2.0452e+00 -8.3598e-01 +1.2542e+00 -1.1006e+00
145 +3.397904205e+02 +3.397904205e+02 +1.948304205e+02 +1.948304205e+02 +1.4932e+00 -2.6798e+00 -1.3405e+00 +5.3451e-01 -2.0763e+00 +1.8422e+00 +2.8414e-01 -3.8215e-01 +5.6341e-01 +2.5595e+00 +2.3934e+00 +1.7274e-01 +3.4803e-01 +1.0787e+00 +2.1551e-01 +9.7425e-01 -1.8548e+00 -8.2558e-01 +1.0223e+00 -1.3154e+00
182 +3.438516126e+01 +3.438516126e+01 -1.105748387e+02 -1.105748387e+02 +1.8923e+00 -1.9936e+00 -2.2033e-01 +1.3080e+00 -3.8812e-01 -4.7484e-01 -1.1873e+00 -6.6834e-01 -8.7371e-01 +1.6484e+00 +2.2655e+00 -6.2703e-02 +1.1711e+00 +1.8490e+00 +8.1320e-02 +1.2985e+00 -8.9159e-01 -1.1895e+00 +8.1478e-01 -1.8481e+00
340 +3.232644452e+01 +3.232644452e+01 -1.126335555e+02 -1.126335555e+02 +1.5485e+00 -3.2125e+00 +4.2565e-01 -1.1236e-02 -1.4731e+00 +1.4529e-01 -1.4523e+00 -8.9311e-01 -1.4742e+00 +5.4031e-01 +1.7096e+00 +4.6730e-02 +1.7426e+00 +9.5079e-01 +1.2359e+00 +1.9718e+00 -2.2710e+00 -7.6033e-01 +8.4603e-01 -1.0393e+00
347 +2.432558999e+01 +2.432558999e+01 -1.206344100e+02 -1.206344100e+02 +1.3462e+00 -3.5480e+00 +8.2461e-01 -4.2391e-01 -1.9750e+00 +2.4436e-01 -1.0776e+00 -2.5408e-01 -1.6328e+00 +8.9316e-01 +1.4096e+00 +1.1102e-01 +1.6183e+00 +1.2646e+00 +9.2694e-01 +1.8221e+00 -1.9481e+00 -8.3877e-01 +1.1357e+00 -1.1709e+00
353 +2.194395971e+01 +2.194395971e+01 -1.230160403e+02 -1.230160403e+02 +1.7890e+00 -2.9495e+00 +9.2389e-01 -2.7756e-01 -1.6864e+00 +5.3330e-01 -1.0326e+00 -5.7705e-02 -1.7314e+00 +6.6271e-01 +1.0874e+00 -1.1631e-01 +1.7087e+00 +1.7154e+00 +9.6436e-01 +1.9987e+00 -2.1772e+00 -7.7761e-01 +1.0904e+00 -1.2123e+00
354 +4.554505909e+00 +4.554505909e+00 -1.404054941e+02 -1.404054941e+02 +1.4157e+00 -3.3776e+00 +1.0040e+00 -1.6336e-01 -2.2776e+00 -9.5665e-02 -6.5502e-01 -5.0307e-01 -1.4163e+00 +3.6050e-01 +1.4570e+00 +2.8523e-01 +1.9023e+00 +1.6956e+00 +6.7919e-01 +1.6805e+00 -1.5298e+00 -6.4164e-01 +9.1884e-01 -1.0877e+00
356 +4.346415281e+00 +4.346415281e+00 -1.406135847e+02 -1.406135847e+02 +1.0443e+00 -3.2104e+00 +4.2060e-01 -3.1009e-01 -2.1811e+00 +5.9184e-01 -5.5176e-01 -2.5504e-01 -1.7638e+00 +9.7085e-01 +1.4464e+00 +5.0675e-01 +1.5577e+00 +1.2102e+00 +7.9914e-01 +1.9174e+00 -1.7254e+00 -8.3149e-01 +1.0236e+00 -1.1939e+00
366 +3.753338750e+00 +3.753338750e+00 -1.412066612e+02 -1.412066612e+02 +1.3408e+00 -3.2376e+00 -7.9222e-02 -1.0589e+00 -2.3581e+00 +1.8784e-01 -4.7417e-01 -2.3473e-01 -2.1136e+00 +1.4722e+00 +1.5774e+00 +9.1500e-01 +1.8813e+00 +1.1762e+00 +8.4688e-01 +2.2619e+00 -1.7232e+00 -9.4568e-01 +9.5617e-01 -1.2126e+00
370 +3.642933132e+00 +3.642933132e+00 -1.413170669e+02 -1.413170669e+02 +6.6985e-01 -2.9824e+00 +3.2053e-01 -3.7633e-01 -2.3702e+00 +7.2567e-01 -2.7422e-01 -2.5635e-01 -1.9308e+00 +9.9098e-01 +1.2183e+00 +9.5597e-01 +1.1512e+00 +1.3154e+00 +8.3924e-01 +1.4856e+00 -1.5553e+00 -1.6093e+00 +1.0168e+00 -1.2068e+00
425 +3.534328105e+00 +3.534328105e+00 -1.414256719e+02 -1.414256719e+02 +1.1233e+00 -2.1995e+00 +1.1849e+00 -7.6100e-01 -1.6575e+00 +1.0657e+00 -1.4051e+00 -1.6422e-01 -1.9818e+00 +1.0936e+00 +1.5532e+00 +1.0260e+00 +6.9992e-01 +1.1565e+00 +8.3145e-01 +1.3318e+00 -1.3959e+00 -1.0077e+00 +1.4685e+00 -1.9861e+00
502 +3.340139308e+00 +3.340139308e+00 -1.416198607e+02 -1.416198607e+02 +1.7386e+00 -2.4643e+00 +9.9922e-01 +1.4772e-01 -7.6339e-01 -4.2727e-01 -1.3996e+00 -4.3165e-02 -1.8524e+00 +1.4899e+00 +8.4585e-01 +2.4019e+00 +5.7155e-01 +1.3190e+00 +7.5272e-01 +1.3105e+00 -1.3386e+00 -1.9591e+00 +8.6847e-01 -2.3311e+00
655 +3.044553728e+00 +3.044553728e+00 -1.419154463e+02 -1.419154463e+02 +1.8917e+00 -2.2205e+00 +1.1358e+00 +2.2848e-01 +7.9623e-02 -7.6927e-02 -1.1818e+00 -7.3940e-02 -9.5407e-01 +1.2714e+00 +8.2803e-01 +2.3168e+00 +1.1954e+00 +1.9580e+00 +5.9065e-01 +1.4819e+00 -2.3068e+00 -1.3091e+00 +1.5644e+00 -1.6915e+00
710 +2.875157727e+00 +2.875157727e+00 -1.420848423e+02 -1.420848423e+02 +1.7223e+00 -2.0529e+00 +1.0775e+00 +7.8014e-02 +3.4451e-01 -1.0725e-01 -9.0663e-01 +8.7941e-02 -1.0466e+00 +1.0771e+00 +7.8902e-01 +2.5419e+00 +1.2605e+00 +2.2529e+00 +5.0871e-01 +1.1419e+00 -2.3514e+00 -1.3664e+00 +1.1847e+00 -1.4567e+00
734 +2.781141268e+00 +2.781141268e+00 -1.421788587e+02 -1.421788587e+02 +1.4049e+00 -2.0293e+00 +1.2706e+00 +5.8906e-02 +1.9341e-01 -8.5412e-02 -1.1578e+00 +1.3050e-01 -1.2560e+00 +8.8253e-01 +9.9383e-01 +2.4001e+00 +1.4039e+00 +2.2104e+00 +4.4578e-01 +1.0247e+00 -2.3644e+00 -1.7297e+00 +1.3117e+00 -1.3162e+00
750 +2.573430964e+00 +2.573430964e+00 -1.423865690e+02 -1.423865690e+02 +1.5753e+00 -2.1060e+00 +1.0858e+00 +1.0822e-01 +1.8218e-01 +2.5047e-02 -1.3961e+00 -1.0547e-01 -1.3582e+00 +1.1350e+00 +7.7890e-01 +2.5735e+00 +1.0115e+00 +2.4525e+00 +4.5292e-01 +9.8106e-01 -2.3869e+00 -1.5404e+00 +1.1449e+00 -1.1582e+00
