% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
429 +2.029439682e+02 +2.029439682e+02 +1.992339682e+02 +1.992339682e+02 +3.1869e-01 -1.2393e+00 +1.2011e+00 +1.4874e+00 -8.1172e-02 +1.6645e+00 +1.5706e-01 -6.8179e-01 -2.9596e+00 +1.1904e+00 +2.6551e+00 +1.1183e+00 +3.2336e+00 -1.7133e+00 +1.5506e+00 -3.9005e+00 +1.4694e+00 +1.5684e+00 +3.0777e+00 -2.9125e+00
470 +1.970250640e+02 +1.970250640e+02 +1.933150640e+02 +1.933150640e+02 +1.3128e+00 -1.3806e+00 +1.5885e+00 +1.6044e+00 -2.7759e-01 +2.2403e+00 +2.8760e-02 -7.7380e-01 -2.9445e+00 +7.0365e-01 +2.5637e+00 +1.0460e+00 +3.2098e+00 -1.3092e+00 +1.4291e+00 -3.5493e+00 +1.2505e+00 +1.5494e+00 +3.6954e+00 -3.3839e+00
566 +1.876052397e+02 +1.876052397e+02 +1.838952397e+02 +1.838952397e+02 +1.9066e+00 -1.4131e+00 +2.6646e+00 +2.4971e+00 -5.6933e-01 +3.0836e+00 +3.3631e-02 -1.0654e+00 -2.3364e+00 +4.6072e-01 +1.6938e+00 +8.5337e-01 +3.6788e+00 -1.2447e+00 +5.8201e-01 -2.9294e+00 +6.2770e-01 +2.3659e+00 +3.9604e+00 -3.1607e+00
726 +1.730730948e+02 +1.730730948e+02 +1.693630948e+02 +1.693630948e+02 +2.1534e+00 -1.3516e+00 +2.3683e+00 +2.0051e+00 +5.3771e-01 +4.4840e+00 +1.1635e+00 -9.3981e-01 -2.4109e+00 +6.3809e-01 +2.1307e+00 +6.0467e-01 +3.6310e+00 -1.2295e+00 +1.3778e+00 -2.3629e+00 +4.4414e-01 +2.2933e+00 +4.1329e+00 -3.9251e+00
863 +1.427802788e+02 +1.427802788e+02 +1.390702788e+02 +1.390702788e+02 +2.1587e+00 -1.4286e+00 +2.7773e+00 +2.9950e+00 +7.8083e-01 +5.0664e+00 +1.6877e+00 -1.6260e+00 -2.3551e+00 +6.8551e-01 +3.1837e+00 +5.0096e-01 +3.7028e+00 -1.2974e+00 +1.4130e+00 -2.9374e+00 +2.9422e-01 +2.1892e+00 +3.8839e+00 -3.9457e+00
931 +1.086324517e+02 +1.086324517e+02 +1.049224517e+02 +1.049224517e+02 +2.1952e+00 -1.3455e+00 +2.7065e+00 +2.9622e+00 +7.8225e-01 +4.9091e+00 +1.4372e+00 -1.3881e+00 -2.4573e+00 +5.9458e-01 +3.0791e+00 +5.1763e-01 +3.7077e+00 -1.2641e+00 +1.4044e+00 -2.8830e+00 +5.0562e-01 +2.2807e+00 +4.2376e+00 -3.5504e+00
1051 +1.039869818e+02 +1.039869818e+02 +1.002769818e+02 +1.002769818e+02 +2.1042e+00 -1.4903e+00 +2.6417e+00 +3.1737e+00 +6.4571e-01 +4.9290e+00 +1.3047e+00 -1.3940e+00 -2.4187e+00 +6.9390e-01 +3.1312e+00 +5.1492e-01 +3.5055e+00 -1.3580e+00 +1.4291e+00 -2.8055e+00 +6.9454e-01 +2.3852e+00 +4.3768e+00 -3.5473e+00
1210 +1.007051400e+02 +1.007051400e+02 +9.699514002e+01 +9.699514002e+01 +2.1768e+00 -1.4193e+00 +2.6989e+00 +3.0465e+00 +5.5514e-01 +4.9480e+00 +1.3230e+00 -1.3373e+00 -2.3571e+00 +7.0516e-01 +3.0898e+00 +6.0532e-01 +3.5635e+00 -1.3056e+00 +1.4282e+00 -2.5542e+00 +6.5777e-01 +2.2740e+00 +4.2054e+00 -3.4912e+00
1213 +9.103759132e+01 +9.103759132e+01 +8.732759132e+01 +8.732759132e+01 +2.1952e+00 -1.4235e+00 +2.6961e+00 +3.0388e+00 +5.6865e-01 +4.9856e+00 +1.3601e+00 -1.3431e+00 -2.3416e+00 +7.0039e-01 +3.0653e+00 +5.5713e-01 +3.5703e+00 -1.3164e+00 +1.4283e+00 -2.5402e+00 +6.9201e-01 +2.3167e+00 +4.2235e+00 -3.5110e+00
1231 +8.801442425e+01 +8.801442425e+01 +8.430442425e+01 +8.430442425e+01 +2.2021e+00 -1.3233e+00 +2.6742e+00 +3.0821e+00 +5.4984e-01 +4.9136e+00 +1.2930e+00 -1.3094e+00 -2.3586e+00 +6.8177e-01 +3.1653e+00 +5.7361e-01 +3.6065e+00 -1.2838e+00 +1.4376e+00 -2.4980e+00 +6.7346e-01 +2.3108e+00 +4.2137e+00 -3.5415e+00
1254 +8.082825619e+01 +8.082825619e+01 +7.711825619e+01 +7.711825619e+01 +2.2128e+00 -1.3623e+00 +2.5927e+00 +2.9861e+00 +6.8883e-01 +4.9449e+00 +1.3180e+00 -1.2362e+00 -2.3225e+00 +6.6955e-01 +3.2151e+00 +5.6404e-01 +3.6054e+00 -1.2964e+00 +1.4065e+00 -2.4549e+00 +7.1816e-01 +2.3280e+00 +4.2474e+00 -3.5110e+00
1284 +7.622464560e+01 +7.622464560e+01 +7.251464560e+01 +7.251464560e+01 +2.1673e+00 -1.3454e+00 +2.7216e+00 +3.0266e+00 +6.4528e-01 +4.8567e+00 +1.2986e+00 -1.1886e+00 -2.3561e+00 +6.8503e-01 +3.1952e+00 +5.2657e-01 +3.5459e+00 -1.2856e+00 +1.4296e+00 -2.3662e+00 +6.7547e-01 +2.3481e+00 +4.2315e+00 -3.5217e+00
1298 +7.099263671e+01 +7.099263671e+01 +6.728263671e+01 +6.728263671e+01 +2.1335e+00 -1.3227e+00 +2.7262e+00 +3.0171e+00 +6.8884e-01 +4.8796e+00 +1.3357e+00 -1.1597e+00 -2.3725e+00 +6.6921e-01 +3.1995e+00 +5.0955e-01 +3.5471e+00 -1.2562e+00 +1.4332e+00 -2.3726e+00 +6.8005e-01 +2.3284e+00 +4.2375e+00 -3.5518e+00
1307 +6.818860319e+01 +6.818860319e+01 +6.447860319e+01 +6.447860319e+01 +2.1082e+00 -1.3271e+00 +2.7193e+00 +3.0633e+00 +7.2800e-01 +4.8929e+00 +1.3307e+00 -1.1794e+00 -2.3451e+00 +6.8108e-01 +3.2125e+00 +5.0574e-01 +3.5406e+00 -1.2470e+00 +1.4218e+00 -2.3758e+00 +6.8214e-01 +2.3276e+00 +4.2509e+00 -3.5430e+00
1383 +6.667153047e+01 +6.667153047e+01 +6.296153047e+01 +6.296153047e+01 +2.1231e+00 -1.3537e+00 +2.6711e+00 +3.0491e+00 +6.5537e-01 +4.8987e+00 +1.3176e+00 -1.2010e+00 -2.3207e+00 +6.8471e-01 +3.1212e+00 +5.4577e-01 +3.6054e+00 -1.2675e+00 +1.4412e+00 -2.3915e+00 +6.7968e-01 +2.3487e+00 +4.2310e+00 -3.4943e+00
1391 +6.464309783e+01 +6.464309783e+01 +6.093309783e+01 +6.093309783e+01 +2.1381e+00 -1.3670e+00 +2.6752e+00 +3.0203e+00 +6.8158e-01 +4.9156e+00 +1.3043e+00 -1.1852e+00 -2.3230e+00 +6.7522e-01 +3.1139e+00 +5.6074e-01 +3.6090e+00 -1.2513e+00 +1.4463e+00 -2.3728e+00 +6.8963e-01 +2.3515e+00 +4.1974e+00 -3.5112e+00
1401 +6.426898866e+01 +6.426898866e+01 +6.055898866e+01 +6.055898866e+01 +2.1432e+00 -1.3611e+00 +2.6643e+00 +3.0460e+00 +6.8161e-01 +4.9145e+00 +1.3113e+00 -1.2016e+00 -2.3443e+00 +6.8967e-01 +3.1127e+00 +5.6289e-01 +3.6250e+00 -1.2553e+00 +1.4383e+00 -2.3839e+00 +6.7407e-01 +2.3489e+00 +4.2176e+00 -3.5074e+00
1403 +6.219866649e+01 +6.219866649e+01 +5.848866649e+01 +5.848866649e+01 +2.1552e+00 -1.3651e+00 +2.6734e+00 +3.0355e+00 +7.0363e-01 +4.9245e+00 +1.3119e+00 -1.2162e+00 -2.3397e+00 +6.8928e-01 +3.1046e+00 +5.6428e-01 +3.6191e+00 -1.2504e+00 +1.4437e+00 -2.3829e+00 +6.7892e-01 +2.3592e+00 +4.2218e+00 -3.5278e+00
1420 +5.988304690e+01 +5.988304690e+01 +5.617304690e+01 +5.617304690e+01 +2.1495e+00 -1.3756e+00 +2.6901e+00 +3.0437e+00 +6.9787e-01 +4.9250e+00 +1.3309e+00 -1.2203e+00 -2.3442e+00 +6.8554e-01 +3.1140e+00 +5.5427e-01 +3.6275e+00 -1.2378e+00 +1.4418e+00 -2.3769e+00 +6.8665e-01 +2.3490e+00 +4.2153e+00 -3.5124e+00
1479 +5.877166611e+01 +5.877166611e+01 +5.506166611e+01 +5.506166611e+01 +2.1111e+00 -1.3598e+00 +2.6904e+00 +3.0391e+00 +6.6067e-01 +4.9623e+00 +1.3526e+00 -1.1884e+00 -2.3490e+00 +6.6850e-01 +3.1525e+00 +5.5120e-01 +3.6222e+00 -1.2565e+00 +1.4306e+00 -2.3866e+00 +6.9170e-01 +2.3326e+00 +4.2209e+00 -3.5461e+00
1500 +5.700409054e+01 +5.700409054e+01 +5.329409054e+01 +5.329409054e+01 +2.0955e+00 -1.3421e+00 +2.6977e+00 +3.0163e+00 +6.6970e-01 +4.9550e+00 +1.3649e+00 -1.1943e+00 -2.3297e+00 +6.8073e-01 +3.1700e+00 +5.5090e-01 +3.6335e+00 -1.2368e+00 +1.4390e+00 -2.3784e+00 +6.8806e-01 +2.3408e+00 +4.1981e+00 -3.5353e+00
1525 +5.590749249e+01 +5.590749249e+01 +5.219749249e+01 +5.219749249e+01 +2.0951e+00 -1.3474e+00 +2.7128e+00 +3.0462e+00 +6.7263e-01 +4.9596e+00 +1.3682e+00 -1.2110e+00 -2.3104e+00 +6.5879e-01 +3.1905e+00 +5.6378e-01 +3.6322e+00 -1.2404e+00 +1.4373e+00 -2.3651e+00 +6.8845e-01 +2.3436e+00 +4.2170e+00 -3.5280e+00
1536 +5.462999466e+01 +5.462999466e+01 +5.091999466e+01 +5.091999466e+01 +2.1036e+00 -1.3512e+00 +2.7190e+00 +3.0364e+00 +6.6479e-01 +4.9730e+00 +1.3652e+00 -1.2246e+00 -2.3200e+00 +6.6181e-01 +3.1634e+00 +5.6227e-01 +3.6259e+00 -1.2363e+00 +1.4435e+00 -2.3756e+00 +6.8839e-01 +2.3296e+00 +4.2302e+00 -3.5307e+00
1658 +5.364403966e+01 +5.364403966e+01 +4.993403966e+01 +4.993403966e+01 +2.1051e+00 -1.3677e+00 +2.7098e+00 +3.0240e+00 +7.2891e-01 +4.9751e+00 +1.3661e+00 -1.2139e+00 -2.3179e+00 +6.7554e-01 +3.1535e+00 +5.6090e-01 +3.6190e+00 -1.2508e+00 +1.4405e+00 -2.3815e+00 +6.9838e-01 +2.3466e+00 +4.2267e+00 -3.5283e+00
1690 +5.238131968e+01 +5.238131968e+01 +4.867131968e+01 +4.867131968e+01 +2.1091e+00 -1.3420e+00 +2.7098e+00 +3.0359e+00 +7.3222e-01 +5.0163e+00 +1.3931e+00 -1.2190e+00 -2.3212e+00 +6.8318e-01 +3.1682e+00 +5.6355e-01 +3.6297e+00 -1.2399e+00 +1.4365e+00 -2.3909e+00 +6.9549e-01 +2.3428e+00 +4.2171e+00 -3.5328e+00
1838 +5.113774499e+01 +5.113774499e+01 +4.742774499e+01 +4.742774499e+01 +2.1243e+00 -1.3359e+00 +2.6945e+00 +3.0548e+00 +7.4832e-01 +5.0061e+00 +1.3839e+00 -1.2546e+00 -2.3336e+00 +6.6917e-01 +3.1822e+00 +5.6823e-01 +3.6084e+00 -1.2457e+00 +1.4415e+00 -2.3861e+00 +6.9620e-01 +2.3312e+00 +4.2807e+00 -3.5157e+00
2103 +5.009729301e+01 +5.009729301e+01 +4.638729301e+01 +4.638729301e+01 +2.1159e+00 -1.3406e+00 +2.7166e+00 +3.0410e+00 +7.5104e-01 +5.0530e+00 +1.3953e+00 -1.2723e+00 -2.3367e+00 +6.6731e-01 +3.1830e+00 +5.6531e-01 +3.6093e+00 -1.2441e+00 +1.4381e+00 -2.3792e+00 +6.9904e-01 +2.3379e+00 +4.2562e+00 -3.5174e+00
2547 +4.897188202e+01 +4.897188202e+01 +4.526188202e+01 +4.526188202e+01 +2.1225e+00 -1.3350e+00 +2.7169e+00 +3.0364e+00 +7.4151e-01 +5.0905e+00 +1.4001e+00 -1.3685e+00 -2.3383e+00 +6.7388e-01 +3.1789e+00 +5.6560e-01 +3.6052e+00 -1.2414e+00 +1.4386e+00 -2.3799e+00 +6.9323e-01 +2.3445e+00 +4.2757e+00 -3.5221e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.427879767e+02 +7.427879767e+02 +8.749679767e+02 +8.749679767e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +6.537427364e+02 +6.537427364e+02 +7.859227364e+02 +7.859227364e+02 +9.6454e-01 +2.2633e-01 -1.7459e+00 -4.3990e-01 +2.0203e-01 +1.8578e+00 +1.1616e+00 -1.0884e+00 -1.5936e+00 -1.4024e+00 +3.7667e-01 +9.7006e-02 -2.0713e+00 +1.1429e+00 -7.0134e-01 -5.0415e-03 +2.0931e+00 +1.5864e-01 +4.4144e-01 +7.8616e-01
5 +6.420199464e+02 +6.420199464e+02 +7.741999464e+02 +7.741999464e+02 +9.3344e-01 +1.1785e-01 -6.6792e-01 +9.2245e-01 +2.1416e+00 -2.0502e+00 -1.6213e+00 -3.0590e-01 +6.2439e-01 +3.9184e-01 -1.1237e-01 +6.4120e-01 +4.8969e-01 +5.4752e-01 -3.5689e-01 +6.2896e-01 +9.5848e-01 +4.5214e-01 +2.7273e-01 -6.5325e-01
6 +5.732777696e+02 +5.732777696e+02 +7.054577696e+02 +7.054577696e+02 -1.5490e+00 +6.3715e-01 +1.0206e+00 -1.0383e+00 +4.9682e-02 -8.7993e-01 -1.1792e+00 -1.4531e+00 +1.8414e-01 -1.0659e+00 -1.1506e+00 +6.3408e-01 +1.5477e-01 +6.2746e-01 -5.2254e-01 -3.3465e-01 +2.7605e-01 +2.2931e+00 +1.2275e-01 -1.7533e-01
12 +5.068078138e+02 +5.068078138e+02 +6.389878138e+02 +6.389878138e+02 -2.4071e-01 +1.9981e-01 +8.0844e-01 +3.1498e-01 -7.4979e-01 -1.8681e+00 -2.8045e-01 -2.4682e+00 +8.2568e-01 -2.2984e+00 -7.3870e-01 +8.9809e-01 +1.0633e+00 +2.0583e-01 -4.6697e-01 +2.9244e-01 +5.9440e-01 +2.1087e+00 +2.1229e-01 -3.3276e-01
15 +4.942960727e+02 +4.942960727e+02 +6.264760727e+02 +6.264760727e+02 -2.4215e-01 +7.4257e-01 -1.3963e+00 -8.3182e-01 -2.1304e+00 +4.1612e-01 -7.2893e-01 -4.9580e-01 +1.5087e+00 -4.2863e-01 -1.8208e+00 +1.7697e+00 +2.1763e-01 +1.3106e+00 -1.2001e+00 +3.8663e-01 +9.8151e-02 +2.2509e+00 -8.7063e-01 +8.1345e-01
21 +3.524840407e+02 +3.524840407e+02 +4.846640407e+02 +4.846640407e+02 -1.6968e+00 +8.4437e-01 +1.2731e+00 -1.4963e+00 +5.2033e-01 -1.6042e+00 -1.4812e+00 -1.5945e+00 -3.7482e-01 -9.5837e-01 +2.2618e-01 +1.3842e+00 +1.1000e+00 +1.6625e+00 -2.5153e+00 +6.5187e-01 +1.5615e+00 +2.8276e+00 +2.6745e-01 +1.0942e+00
26 +3.034572290e+02 +3.034572290e+02 +4.356372290e+02 +4.356372290e+02 -3.0813e+00 +1.7689e+00 +1.6583e+00 -1.9953e+00 +1.2465e-01 -2.1490e+00 -2.0118e+00 -1.7467e+00 -7.2256e-01 -1.3853e+00 -2.7088e-01 +2.0946e+00 +9.7300e-01 +2.8312e+00 -2.2442e+00 +9.8189e-01 +1.6453e+00 +3.8979e+00 +1.8423e-01 +1.3995e+00
27 +3.018078573e+02 +3.018078573e+02 +4.339878573e+02 +4.339878573e+02 -1.0798e+00 +5.1349e-01 +1.8461e+00 -9.9472e-01 +2.3935e-01 -1.6972e+00 -1.9113e+00 -2.6578e+00 -6.9642e-01 -5.8639e-01 +7.3239e-01 +1.0586e+00 +1.0460e+00 +7.5232e-01 -3.0811e+00 +3.9142e-01 +1.6994e+00 +4.1301e+00 -5.4852e-01 +9.4766e-01
127 +2.577561602e+02 +2.577561602e+02 +3.899361602e+02 +3.899361602e+02 +2.8830e-01 +5.2490e-01 -1.6282e+00 +4.2548e-01 -5.2377e-01 -8.8710e-01 -4.1022e+00 -6.0083e-01 -7.7026e-01 +1.0386e+00 -1.5236e-02 +2.9496e+00 -1.6272e+00 +1.5175e+00 -4.5252e+00 +2.9521e+00 +2.1047e+00 +3.6017e+00 -1.3089e+00 +4.0722e-01
390 +2.514181812e+02 +2.514181812e+02 +3.835981812e+02 +3.835981812e+02 +6.4202e-02 +2.3898e+00 -1.2205e+00 -9.3048e-01 +5.3818e-01 -9.5961e-01 -3.7077e+00 -8.4071e-01 -6.9567e-01 +2.4835e+00 +3.2664e-01 +1.4452e+00 -9.9318e-01 +2.7822e+00 -3.5720e+00 +2.5932e+00 +1.9758e+00 +2.4051e+00 -7.7342e-01 +3.1344e-01
398 +2.491299390e+02 +2.491299390e+02 +3.813099390e+02 +3.813099390e+02 +1.5470e-01 +1.3922e+00 -1.1464e+00 -1.0464e+00 -1.1577e-01 -6.3071e-01 -3.0487e+00 -9.9949e-01 -1.3796e+00 +1.5331e+00 +2.2313e-01 +8.8674e-01 -8.8774e-01 +1.9133e+00 -3.9309e+00 +2.3596e+00 +2.1443e+00 +2.5653e+00 -9.6921e-01 +9.9186e-01
503 +2.333030972e+02 +2.333030972e+02 +3.654830972e+02 +3.654830972e+02 -4.6934e-01 +1.3949e+00 -9.1507e-01 -5.6142e-01 -2.3983e-01 -1.7050e+00 -2.3665e+00 +1.7286e-01 -9.9552e-01 +2.1097e+00 +1.3975e-01 +1.9471e+00 +1.0995e+00 +3.3269e+00 -2.4924e+00 +1.6615e+00 +2.7022e+00 +3.2601e+00 -5.6817e-01 +1.0424e+00
534 +2.208824223e+02 +2.208824223e+02 +3.530624223e+02 +3.530624223e+02 -9.8519e-02 -1.4426e-01 +1.0449e-01 -1.9291e+00 -1.8259e+00 -2.2073e+00 -2.2597e+00 -5.8068e-02 -1.0706e+00 +1.4844e+00 +3.2042e-01 +9.7656e-01 +4.0964e-01 +2.8299e+00 -3.1359e+00 +1.9471e+00 +2.4885e+00 +3.3095e+00 -4.5819e-01 +1.0270e+00
580 +2.096231002e+02 +2.096231002e+02 +3.418031002e+02 +3.418031002e+02 -3.1307e-01 -3.8567e-01 +8.3195e-01 -1.8515e+00 -2.1051e+00 -3.3905e+00 -1.6907e+00 +6.3201e-01 -8.5718e-01 +1.2024e+00 +9.4381e-01 +2.4480e+00 +3.1018e-01 +4.5490e+00 -2.5423e+00 +1.9074e+00 +3.0365e+00 +3.4560e+00 -7.4442e-01 +4.8511e-01
689 +1.858590317e+02 +1.858590317e+02 +3.180390317e+02 +3.180390317e+02 -8.5695e-01 -1.3845e+00 +5.4793e-01 -2.0631e+00 -9.6185e-01 -3.3409e+00 -1.7218e+00 +7.5537e-01 -1.5371e+00 +1.1395e+00 +1.4243e+00 +2.8113e+00 -9.6686e-01 +3.8036e+00 -3.2692e+00 +1.5606e+00 +2.4030e+00 +3.1169e+00 -5.8689e-01 +5.7130e-01
796 +1.541596855e+02 +1.541596855e+02 +2.863396855e+02 +2.863396855e+02 -8.7865e-01 -4.5384e-01 +6.7812e-01 -1.8554e+00 -1.1145e+00 -2.4090e+00 -1.5610e+00 +6.6807e-01 -1.6380e+00 +4.8681e-01 +7.0054e-01 +2.1104e+00 -9.3217e-01 +3.3563e+00 -3.0886e+00 +1.5584e+00 +2.6020e+00 +3.5120e+00 -1.2153e+00 +6.8468e-01
1036 +1.433738007e+02 +1.433738007e+02 +2.755538007e+02 +2.755538007e+02 -6.1184e-01 -2.7666e-01 -4.7788e-02 -2.0288e+00 -1.1102e+00 -2.4094e+00 -1.6530e+00 +8.9973e-01 -1.5712e+00 -1.8116e-01 +6.6786e-01 +2.0330e+00 -3.8865e-01 +3.5929e+00 -3.1502e+00 +1.6232e+00 +2.0582e+00 +3.3953e+00 -7.6977e-01 +7.1991e-01
1047 +1.205729719e+02 +1.205729719e+02 +2.527529719e+02 +2.527529719e+02 -5.3470e-01 -1.6097e-01 -5.6930e-02 -2.0347e+00 -1.1920e+00 -2.3858e+00 -1.6398e+00 +8.1053e-01 -1.5080e+00 -9.6598e-02 +7.1547e-01 +2.0276e+00 -5.0454e-01 +3.6683e+00 -3.1239e+00 +1.5548e+00 +2.1091e+00 +3.4550e+00 -7.5835e-01 +7.3908e-01
1285 +1.174291059e+02 +1.174291059e+02 +2.496091059e+02 +2.496091059e+02 -6.9563e-01 -4.6646e-01 -9.5929e-02 -2.1709e+00 -1.5739e+00 -2.4109e+00 -1.5783e+00 +6.9823e-01 -1.6242e+00 -1.3794e-01 +8.0649e-01 +2.0537e+00 -5.9221e-01 +3.8058e+00 -3.1449e+00 +1.5872e+00 +2.5286e+00 +3.4353e+00 -6.5877e-01 +7.1781e-01
1504 +1.026619231e+02 +1.026619231e+02 +2.348419231e+02 +2.348419231e+02 -7.9532e-01 -4.4406e-01 -6.2935e-02 -2.0040e+00 -1.6447e+00 -2.4380e+00 -1.5618e+00 +6.4570e-01 -1.5024e+00 -1.3447e-01 +7.6000e-01 +2.0482e+00 -4.8846e-01 +3.7456e+00 -3.1645e+00 +1.5974e+00 +2.4602e+00 +3.4744e+00 -7.4240e-01 +7.5453e-01
1606 +9.774022458e+01 +9.774022458e+01 +2.299202246e+02 +2.299202246e+02 -7.0102e-01 -2.7782e-01 +3.8070e-03 -2.0853e+00 -1.6880e+00 -2.4543e+00 -1.5719e+00 +7.8735e-01 -1.5848e+00 -1.5922e-01 +8.5272e-01 +2.0224e+00 -4.8028e-01 +3.8026e+00 -3.1039e+00 +1.5897e+00 +2.5346e+00 +3.5171e+00 -7.3976e-01 +7.4890e-01
1617 +9.532737494e+01 +9.532737494e+01 +2.275073749e+02 +2.275073749e+02 -6.9810e-01 -2.7771e-01 -1.6431e-02 -2.0636e+00 -1.7266e+00 -2.4466e+00 -1.5324e+00 +7.7352e-01 -1.5632e+00 -2.4572e-01 +8.5300e-01 +1.9857e+00 -5.1035e-01 +3.7886e+00 -3.1167e+00 +1.6052e+00 +2.5492e+00 +3.5020e+00 -7.1256e-01 +7.5448e-01
1629 +9.305511812e+01 +9.305511812e+01 +2.252351181e+02 +2.252351181e+02 -7.1879e-01 -3.8814e-01 -6.6997e-02 -2.0451e+00 -1.7065e+00 -2.4439e+00 -1.5263e+00 +7.7664e-01 -1.5610e+00 -2.0580e-01 +8.4114e-01 +2.0168e+00 -5.1689e-01 +3.7496e+00 -3.1417e+00 +1.6222e+00 +2.5319e+00 +3.4586e+00 -7.5879e-01 +7.5243e-01
1746 +8.895107412e+01 +8.895107412e+01 +2.211310741e+02 +2.211310741e+02 -7.1993e-01 -3.7822e-01 -7.9458e-02 -2.0190e+00 -1.6662e+00 -2.4331e+00 -1.6140e+00 +7.0816e-01 -1.5681e+00 -2.0691e-01 +8.0318e-01 +2.0366e+00 -4.8588e-01 +3.7789e+00 -3.1498e+00 +1.5569e+00 +2.5209e+00 +3.4885e+00 -6.7913e-01 +7.4642e-01
1752 +8.522070319e+01 +8.522070319e+01 +2.174007032e+02 +2.174007032e+02 -7.2131e-01 -3.7770e-01 -6.0755e-02 -2.0299e+00 -1.6360e+00 -2.4189e+00 -1.6285e+00 +7.3138e-01 -1.5571e+00 -1.9701e-01 +8.0059e-01 +2.0269e+00 -4.7369e-01 +3.7815e+00 -3.1278e+00 +1.5714e+00 +2.5010e+00 +3.4756e+00 -6.7734e-01 +7.5898e-01
1805 +8.502609566e+01 +8.502609566e+01 +2.172060957e+02 +2.172060957e+02 -7.2443e-01 -3.2171e-01 -9.3047e-02 -2.0010e+00 -1.6403e+00 -2.4677e+00 -1.6463e+00 +7.2864e-01 -1.5561e+00 -1.9503e-01 +7.8464e-01 +2.0186e+00 -4.7280e-01 +3.7436e+00 -3.0982e+00 +1.5962e+00 +2.5112e+00 +3.4453e+00 -6.8823e-01 +7.6900e-01
1931 +8.261253386e+01 +8.261253386e+01 +2.147925339e+02 +2.147925339e+02 -6.7944e-01 -2.8678e-01 -3.4476e-02 -1.9957e+00 -1.5751e+00 -2.3921e+00 -1.6234e+00 +6.9639e-01 -1.6026e+00 -1.7942e-01 +8.0426e-01 +2.0161e+00 -4.7004e-01 +3.7609e+00 -3.0967e+00 +1.5996e+00 +2.5370e+00 +3.4781e+00 -6.9309e-01 +7.4810e-01
1987 +8.083996607e+01 +8.083996607e+01 +2.130199661e+02 +2.130199661e+02 -6.6586e-01 -3.1054e-01 -5.9892e-02 -1.9932e+00 -1.6031e+00 -2.4139e+00 -1.6356e+00 +7.0718e-01 -1.5810e+00 -2.1440e-01 +8.1822e-01 +2.0326e+00 -4.9355e-01 +3.7669e+00 -3.1045e+00 +1.5839e+00 +2.5338e+00 +3.4504e+00 -6.6948e-01 +7.5088e-01
2129 +7.937813279e+01 +7.937813279e+01 +2.115581328e+02 +2.115581328e+02 -6.8468e-01 -3.0956e-01 -6.8367e-02 -2.0077e+00 -1.6311e+00 -2.4177e+00 -1.6123e+00 +7.1379e-01 -1.5786e+00 -2.0096e-01 +7.9194e-01 +2.0197e+00 -4.7961e-01 +3.7607e+00 -3.1125e+00 +1.5906e+00 +2.5442e+00 +3.4668e+00 -6.8198e-01 +7.5291e-01
3081 +7.762443425e+01 +7.762443425e+01 +2.098044342e+02 +2.098044342e+02 -7.2031e-01 -3.1536e-01 -7.7696e-02 -1.9662e+00 -1.6267e+00 -2.4019e+00 -1.5632e+00 +7.1550e-01 -1.6037e+00 -2.1177e-01 +7.9198e-01 +2.0220e+00 -4.8084e-01 +3.7672e+00 -3.1126e+00 +1.5969e+00 +2.5333e+00 +3.4588e+00 -6.7832e-01 +7.5509e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.053710624e+02 +7.053710624e+02 +1.705371062e+03 +1.705371062e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +4.140451860e+02 +4.140451860e+02 +1.414045186e+03 +1.414045186e+03 +1.0429e+00 +6.3666e-01 +1.7534e+00 +1.4027e+00 -5.2152e-01 +9.7154e-01 +1.9001e+00 +5.7816e-01 -1.4265e+00 -3.9174e-01 -2.6711e-01 +1.4436e-01 -1.3409e-01 +9.9279e-01 +1.1469e+00 -2.0236e-01 -1.6059e+00 +1.6555e+00 +8.8271e-01 +1.6150e+00
29 +3.644679308e+02 +3.644679308e+02 +1.364467931e+03 +1.364467931e+03 +2.2375e+00 -8.4255e-01 -1.4145e-01 +3.7542e-01 -8.3269e-01 +1.3996e+00 +2.0858e-01 -7.6727e-01 -2.5854e+00 +1.7976e+00 -7.9721e-01 +6.2783e-01 +1.7836e-01 -5.6122e-02 +1.7871e+00 +7.6589e-01 -2.9501e+00 +1.2321e+00 +1.3479e+00 +5.3592e-02
